timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,composite_score,duration,num_frames,link
2025-06-06 04:11:26.252971887,15251470,15251850,1017,pedestrian_v_van,15251470,4.788253307342529,0.5786468386650085,7.150228938092103,8.274914741516113,9.365370750427246,71.06019529454547,119.36266110037248,0.221469,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T04:11:26Z
2025-06-06 05:14:13.463829994,15297597,15297963,1017,pedestrian_v_car,15297597,5.399545192718506,0.6764587759971619,5.648987513689034,7.982075691223144,9.058521270751951,73.07450004305225,77.18701956166234,0.181178,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T05:14:13Z
2025-06-06 11:20:11.463133097,15645391,15646357,1018,car_v_pedestrian,15646357,5.142144680023193,0.7003015875816345,5.0402855581112265,7.342757701873779,6.80177116394043,109.33096463026484,63.29364139570391,0.204617,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T11:20:11Z
2025-06-06 11:51:49.715445995,15675156,15675465,1017,pedestrian_v_car,15675156,3.901513576507568,0.5161463022232056,5.965321592067816,7.558929920196533,10.282270431518556,56.35055327630993,91.25995520730493,0.101313,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T11:51:49Z
2025-06-06 14:44:17.948470116,15857055,15857362,1018,pedestrian_v_van,15857055,4.052873134613037,0.6564130187034607,4.144238176679073,6.174273014068604,5.75929594039917,102.8414479932083,43.39779807833577,0.104089,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T14:44:17Z
2025-06-06 15:15:25.856180906,15885349,15886089,1052,pedestrian_v_van,15885349,3.3913090229034424,0.5120483636856079,6.3845855919589205,6.623024940490723,5.6855316162109375,172.19507954249107,112.4044066024548,0.413543,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T15:15:25Z
2025-06-06 16:44:38.314856052,15973131,15973136,1019,car_v_pedestrian,15973136,3.246244192123413,0.4820228815078735,6.935758279291818,6.734626770019531,6.304988861083984,171.49566817148175,109.65723336423396,0.189718,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T16:44:38Z
2025-06-06 17:21:58.513621091,16005239,16007308,1019,car_v_pedestrian,16007308,4.240575790405273,0.6635170578956604,4.926100050312975,6.39105749130249,5.666477203369141,171.15995071339728,53.29394215467776,0.117601,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T17:21:58Z
2025-06-06 18:01:18.515006065,16044599,16044879,1019,car_v_pedestrian,16044879,2.85224723815918,0.5061565041542053,5.566568223802055,5.6351094245910645,5.698048114776611,179.13324034290338,84.24478204483682,0.382586,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T18:01:18Z
2025-06-06 18:11:36.626791954,16051841,16052597,1018,pedestrian_v_car,16051841,4.8032073974609375,0.7284199595451355,4.467180369906957,6.594008445739746,5.7218217849731445,108.7714355334574,49.21286182138097,0.201779,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T18:11:36Z
2025-06-06 19:51:21.144963026,16112361,16112752,1017,pedestrian_v_car,16112361,5.40745210647583,0.7481268048286438,4.899940238351817,7.2279887199401855,6.018658638000488,120.6904261813658,57.21969653337167,0.20371,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T19:51:21Z
2025-06-06 20:25:08.801702023,16132215,16132828,1017,pedestrian_v_car,16132215,5.156989574432373,0.7047057151794434,4.991429606090714,7.317933559417725,9.18283748626709,129.35963012502614,61.97860172641028,0.201264,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T20:25:08Z
2025-06-06 21:44:27.819097042,16179358,16179794,1017,pedestrian_v_car,16179358,6.095577716827393,0.7492886781692505,5.202263492350598,8.135152816772461,10.059829711914062,128.35597480762775,67.12179769364187,0.199529,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T21:44:27Z
