id1,id2,filter_failed,reason,total_timestamps,passed_filter,final_pairs,min_speed_diff,max_speed_diff,mean_speed_diff,min_ttc,max_ttc_val,min_lateral_dist,max_lateral_dist
10632493,10632569,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,499,38,,,,,4.07384729385376,8.554420471191406,,
10632783,10632811,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,263,39,,,,,5.193957328796387,11.70728588104248,,
10633391,10633406,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,983,39,,,,,5.702604293823242,11.400884628295898,,
10633664,10633708,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,616,37,,,,,4.769812107086182,10.083892822265625,,
10635923,10635946,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,328,31,,,,,4.713347434997559,22.504308700561523,,
10636948,10636996,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,202,85,,,,,2.9354867935180664,7.582307815551758,,
10639282,10639332,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,488,66,,,,,2.459188461303711,6.90537166595459,,
10639332,10639490,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,348,75,,,,,4.1947855949401855,8.453657150268555,,
10639490,10639512,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,346,2,2.0,,,,,,,
10640374,10640386,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,710,34,,,,,4.0092926025390625,24.064319610595703,,
10640852,10640881,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,697,73,,,,,3.1601033210754395,23.147897720336914,,
10641274,10641283,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),204,19,,-1.110610008239746,0.27311038970947266,-0.27882102131843567,,,,
10642223,10642255,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,375,65,,,,,4.598519802093506,7.600103378295898,,
10646108,10646139,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,372,39,,,,,2.842216730117798,11.691548347473145,,
10646528,10646570,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,187,1,,,,,7.7548370361328125,7.7548370361328125,,
10654424,10655304,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,953,26,,,,,3.1603856086730957,7.938079833984375,,
10655304,10655370,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,923,25,,,,,2.9485058784484863,7.78580904006958,,
10655370,10655421,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,920,24,,,,,4.5644989013671875,6.840240478515625,,
10658760,10658777,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,402,6,,,,,6.367691516876221,8.02957534790039,,
10658899,10658967,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,342,2,,,,,6.647808074951172,19.285337448120117,,
10659383,10659408,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,145,2,2.0,,,,,,,
10666947,10666973,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,210,79,,,,,5.357548236846924,12.612894058227539,,
10668515,10668540,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),268,12,,-8.062381744384766,0.021378973498940468,-1.3575350046157837,,,,
10668828,10668846,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,222,20,,,,,3.3884806632995605,20.842140197753906,,
10672698,10672713,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,889,34,,,,,3.537280321121216,9.446321487426758,,
10674620,10674644,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,568,30,,,,,3.922154664993286,7.307509422302246,,
10679980,10680018,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,246,35,,,,,4.754358291625977,11.870713233947754,,
10682688,10682708,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,311,21,,,,,4.354221820831299,8.665718078613281,,
10684699,10684705,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,297,47,,,,,3.9410934448242188,10.002921104431152,,
10686693,10687076,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,349,12,,,,,4.876436710357666,8.896872520446777,,
10686840,10686857,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,630,14,,,,,5.262063980102539,25.880786895751953,,
10688885,10688901,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,582,16,,,,,5.604384899139404,12.11361312866211,,
10689426,10689452,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,175,85,,,,,2.7808001041412354,21.52120590209961,,
10691154,10691415,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,253,105,,,,,2.8282949924468994,27.18830680847168,,
10693567,10693585,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),536,320,,-2.3472399711608887,0.5672693252563477,0.04636850580573082,,,,
10695381,10695760,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,508,72,,,,,3.463527202606201,9.233368873596191,,
10695888,10695945,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,1208,31,,,,,4.805303573608398,8.250235557556152,,
10696832,10696877,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,577,38,,,,,3.381091594696045,4.6287970542907715,,
10701368,10701862,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),205,1,,-0.10119945555925369,-0.10119945555925369,-0.10119945555925369,,,,
10701824,10701862,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,306,25,,,,,4.720462322235107,6.928960800170898,,
10702240,10702255,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,255,3,,,,,7.976098537445068,21.845706939697266,,
10704121,10704133,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,565,56,,,,,4.21164608001709,16.23289680480957,,
10712564,10712594,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,495,30,,,,,3.6033706665039062,6.738358497619629,,
10714149,10714186,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),146,86,,-10.394718170166016,0.5484151840209961,-0.07749198377132416,,,,
10718058,10718064,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,201,1,1.0,,,,,,,
10725556,10725596,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),366,50,,-5.7875590324401855,0.7044615745544434,-0.03604188561439514,,,,
10726989,10727015,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,596,28,,,,,5.049424171447754,8.734912872314453,,
10730723,10730740,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),162,69,,-9.854734420776367,0.6019477844238281,-0.08744283020496368,,,,
10732025,10732069,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),216,35,,-0.687197208404541,0.6400237083435059,0.1890646368265152,,,,
10733945,10733953,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),476,318,,-7.521123886108398,0.593050479888916,0.048194222152233124,,,,
10738821,10739452,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,849,4,4.0,,,,,,,
10741809,10741855,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,336,11,,,,,2.3521344661712646,5.401424407958984,,
10748816,10748837,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,298,18,,,,,5.3129987716674805,12.182857513427734,,
10749465,10749491,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,374,56,,,,,3.2415473461151123,11.427770614624023,,
10751267,10751523,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,1375,51,,,,,4.312740325927734,11.847123146057129,,
10751579,10751793,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,544,20,,,,,2.2028181552886963,16.6214656829834,,
10751793,10751835,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,543,107,,,,,2.2507717609405518,26.743070602416992,,
10752128,10752129,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,450,17,,,,,4.919723987579346,9.60137939453125,,
10752129,10752392,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,335,23,,,,,4.148608207702637,9.259926795959473,,
10752326,10752392,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,398,44,,,,,3.2402830123901367,17.46113395690918,,
10752719,10752806,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,486,13,,,,,6.171157360076904,8.87808609008789,,
10752755,10752764,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),472,30,,-0.5516314506530762,0.7506495714187622,0.3256726562976837,,,,
10753204,10753577,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,367,31,31.0,,,,,,,
10753577,10753704,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,350,103,,,,,2.7325334548950195,6.781579971313477,,
10754537,10754830,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,177,17,17.0,,,,,,,
10758279,10758303,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,710,52,,,,,3.6697425842285156,13.760623931884766,,
10758349,10758372,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,668,35,,,,,4.364248275756836,9.345261573791504,,
10759343,10759358,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,716,27,,,,,4.287087440490723,7.902225971221924,,
10759485,10760053,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,270,17,,,,,3.264645576477051,34.43357849121094,,
10760454,10760475,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,329,1,,,,,4.22079610824585,4.22079610824585,,
10761266,10761333,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,149,21,,,,,5.631348609924316,16.155424118041992,,
10763123,10763798,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,207,31,31.0,,,,,,,
10764520,10764523,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),177,22,,-0.26875972747802734,0.18882274627685547,-0.034425389021635056,,,,
10765714,10765719,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,225,58,,,,,2.3092143535614014,13.447572708129883,,
10765719,10765778,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,214,116,,,,,2.882924795150757,25.246856689453125,,
10766869,10767224,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,326,21,,,,,4.2242865562438965,9.16246509552002,,
10769650,10769679,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,724,40,,,,,5.261715412139893,11.1922025680542,,
10771218,10771235,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,540,35,,,,,3.8699493408203125,8.500843048095703,,
10772002,10772092,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,1591,39,,,,,4.535342216491699,8.498712539672852,,
10772590,10772593,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),685,211,,-0.6027851104736328,0.5734577178955078,0.05223796144127846,,,,
10775166,10775191,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,574,71,,,,,4.966498851776123,20.149126052856445,,
10776087,10776104,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,713,32,,,,,5.167266368865967,8.987662315368652,,
10776089,10776106,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,628,15,,,,,2.044243097305298,315.33062744140625,,
10777100,10777144,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,615,42,,,,,3.807183265686035,21.47868537902832,,
10778203,10778842,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),39,9,,-2.284271001815796,0.4317145049571991,-0.12874138355255127,,,,
10782978,10783054,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,331,73,,,,,2.534172534942627,24.217498779296875,,
10784423,10786682,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,199,12,,,,,3.272123098373413,16.700651168823242,,
10784583,10784634,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,413,102,,,,,5.105551242828369,22.540332794189453,,
10786829,10786888,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,792,118,,,,,3.6622421741485596,12.303566932678223,,
10786888,10786984,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,756,102,,,,,4.366458415985107,17.25311279296875,,
10787150,10787424,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,566,99,,,,,3.829857349395752,13.657121658325195,,
10787516,10787777,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,367,16,,,,,5.816285133361816,8.394975662231445,,
10788417,10788444,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,766,37,,,,,4.48014497756958,574.0601196289062,,
10788941,10788955,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),155,3,,-1.0191090106964111,0.5793123245239258,0.010234911926090717,,,,
10788941,10788983,SAME_LANE,All lateral distances > 2.0m (not same lane),328,24,,,,,,,2.3757052421569824,4.705570220947266
10790997,10791195,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,234,81,,,,,3.605215072631836,6.38389778137207,,
10792182,10792204,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,572,42,,,,,4.082015037536621,6.355728626251221,,
10792364,10792576,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,207,14,14.0,,,,,,,
10798492,10799092,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,180,7,7.0,,,,,,,
10801441,10803625,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),430,188,,-0.17118287086486816,0.9538491368293762,0.25038617849349976,,,,
10805014,10805029,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,463,35,,,,,4.650885105133057,8.670918464660645,,
10807011,10807144,SAME_LANE,All lateral distances > 2.0m (not same lane),83,33,,,,,,,2.7708725929260254,28.40045166015625
10809061,10809111,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,195,36,,,,,2.993273973464966,9.653427124023438,,
10809416,10810392,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),591,238,,-0.7607789039611816,0.6854257583618164,0.09927421808242798,,,,
10810748,10810775,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,269,32,,,,,3.3418736457824707,8.32888126373291,,
10812096,10812106,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,232,28,,,,,5.538000106811523,9.151925086975098,,
10814630,10814662,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,181,1,,,,,68.98492431640625,68.98492431640625,,
10815124,10815366,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,26,3,3.0,,,,,,,
10821277,10821303,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,250,8,,,,,3.8172614574432373,9.315494537353516,,
10821720,10821736,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,756,63,,,,,5.440764427185059,8.802579879760742,,
10822254,10822415,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,648,61,,,,,2.8513123989105225,13.290785789489746,,
10822329,10822360,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,320,78,,,,,4.190441608428955,155.9709930419922,,
10822615,10822930,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),479,274,,-0.5412373542785645,0.7191972732543945,0.027528386563062668,,,,
10823622,10823624,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),555,135,,-0.028171654790639877,0.05234140530228615,0.009602379985153675,,,,
10826153,10826210,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,148,39,,,,,3.350266218185425,12.414875984191895,,
10826735,10826749,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,450,34,,,,,4.986790180206299,9.491292953491211,,
10826934,10826951,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,215,22,,,,,3.2302608489990234,7.851521015167236,,
10827778,10827864,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,324,5,5.0,,,,,,,
10833632,10833683,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,622,38,,,,,3.129871368408203,5.294613361358643,,
10834331,10834344,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,393,28,,,,,4.149991512298584,7.886094093322754,,
10834331,10834362,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,354,37,,,,,3.73655104637146,8.471904754638672,,
10834344,10834368,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,398,26,,,,,3.5176265239715576,9.913711547851562,,
10835634,10835664,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),147,14,,-5.977149963378906,0.2771029472351074,-0.6515816450119019,,,,
10836388,10836594,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,229,60,,,,,2.331660509109497,4.616460800170898,,
10840049,10840083,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,472,31,,,,,3.108137607574463,6.168643951416016,,
10840083,10840155,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,606,33,,,,,2.57114839553833,4.85104513168335,,
10842312,10842367,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,478,45,,,,,2.132993459701538,6.33547830581665,,
10847545,10847571,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,101,3,3.0,,,,,,,
10849123,10849138,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,733,84,,,,,2.331071138381958,14.961926460266113,,
10849138,10849162,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,734,68,,,,,3.539364814758301,26.2586727142334,,
10850513,10850545,SPEED_DIFF,Follower not faster than leader (speed_diff <= 1.0 m/s),230,129,,-8.503340721130371,0.5357637405395508,-0.040567975491285324,,,,
10850842,10850854,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,639,35,,,,,3.0464847087860107,8.244421005249023,,
10851853,10851884,SAME_LANE,All lateral distances > 2.0m (not same lane),154,19,,,,,,,2.024402618408203,2.8883557319641113
10851983,10852249,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,271,1,1.0,,,,,,,
10853715,10853754,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,292,66,,,,,3.963777780532837,11.67624282836914,,
10854633,10854794,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,432,78,,,,,3.1539957523345947,6.711365222930908,,
10854794,10855012,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,175,22,,,,,3.23531174659729,33.9211540222168,,
10860187,10860321,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,823,21,,,,,5.5435357093811035,9.407224655151367,,
10860581,10860612,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,618,43,,,,,4.082886219024658,23.188907623291016,,
10861078,10861397,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,287,20,,,,,5.3913187980651855,9.449689865112305,,
10865882,10865955,ZONE_OR_DATA_ISSUE,Passed all M-DRAC filters - likely zone geometry or data processing issue,183,4,4.0,,,,,,,
10867583,10867615,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,501,42,,,,,3.115368366241455,6.166775703430176,,
10867615,10867794,TTC_CLOSING,TTC > 2.0s or closing_speed < 1.0 m/s,361,99,,,,,3.6875216960906982,13.116718292236328,,
