timestamp,id1,label1,pos_x1,pos_y1,vel_x1,vel_y1,vel1,yaw1,id2,label2,pos_x2,pos_y2,vel_x2,vel_y2,vel2,yaw2,distance,ttc,closing_speed,is_veh1_follower,follower_vel,leader_vel,speed_diff
2025-06-01 02:25:13.034188986,10337006,4,43.34375,-19.8125,-1.4599609,1.6904297,1.6908119,2.2753906,10337016,4,46.84375,-27.734375,-4.3710938,5.0703125,7.6918125,2.28125,8.660606,2.029168,4.2680583,False,7.6918125,1.6908119,6.0010004
2025-06-01 02:25:13.133723974,10337006,4,43.3125,-19.765625,-1.4101562,1.6201172,1.5600506,2.28125,10337016,4,46.46875,-27.328125,-4.28125,4.9101562,7.5041256,2.2792969,8.194713,1.9784254,4.142038,False,7.5041256,1.5600506,5.944075
2025-06-01 03:53:43.653234959,10362698,6,31.609375,31.375,-3.0605469,-5.5703125,6.443795,4.2265625,10362702,4,34.1875,36.25,-4.9101562,-8.3203125,7.862223,4.1875,5.5147395,1.6733277,3.2956722,False,7.862223,6.443795,1.418428
2025-06-01 06:26:09.549664021,10424329,4,-20.0625,-14.890625,-6.28125,-2.1503906,6.0042295,3.5742188,10424716,6,-27.3125,-19.734375,2.6601562,0.97998047,2.4917746,0.38500977,8.719198,0.95044863,9.173771,True,6.0042295,2.4917746,3.512455
2025-06-01 06:26:09.643893957,10424329,4,-20.640625,-15.140625,-6.078125,-2.1992188,6.045531,3.5585938,10424716,6,-27.09375,-19.640625,2.6601562,0.9501953,2.4936748,0.37231445,7.867199,0.8771461,8.969086,True,6.045531,2.4936748,3.551856
2025-06-01 06:26:09.741640091,10424329,4,-21.203125,-15.296875,-5.9882812,-2.140625,6.1236672,3.5292969,10424716,6,-26.84375,-19.59375,2.6992188,0.91015625,2.488613,0.36254883,7.090824,0.8095052,8.759455,True,6.1236672,2.488613,3.6350543
2025-06-01 06:26:10.055464029,10424329,4,-23.171875,-15.7421875,-6.1015625,-2.0390625,6.4885726,3.5,10424716,6,-26.078125,-19.3125,2.6601562,0.8701172,2.4784212,0.35791016,4.603631,0.59116226,7.7874236,True,6.4885726,2.4784212,4.0101514
2025-06-01 06:26:10.144557953,10424329,4,-23.78125,-15.8828125,-5.9882812,-2.0507812,6.5202336,3.4492188,10424716,6,-25.84375,-19.234375,2.6894531,0.8701172,2.4968233,0.35498047,3.935337,0.5593475,7.0355854,True,6.5202336,2.4968233,4.0234103
2025-06-01 06:26:10.241895914,10424329,4,-24.40625,-16.078125,-5.9414062,-2.0,6.505565,3.4433594,10424716,6,-25.625,-19.1875,2.6601562,0.8300781,2.4900131,0.34448242,3.3396952,0.5784165,5.7738585,True,6.505565,2.4900131,4.015552
2025-06-01 06:39:38.935811996,10429925,4,30.40625,20.796875,2.3691406,9.2890625,8.720926,1.2431641,10429969,4,30.65625,30.15625,-1.7001953,-2.8203125,3.2097135,4.1914062,9.362713,0.76657367,12.213716,True,8.720926,3.2097135,5.511213
2025-06-01 06:42:25.745430946,10431280,4,49.4375,-30.78125,-0.6298828,0.72021484,1.5969595,2.2832031,10431305,6,54.625,-37.15625,-2.75,3.4804688,3.3556955,2.2851562,8.218928,2.3623512,3.4791307,False,3.3556955,1.5969595,1.758736
2025-06-01 06:42:25.854048014,10431280,4,49.21875,-30.5625,-0.72998047,0.8198242,1.7871517,2.2792969,10431305,6,54.46875,-37.0,-2.6699219,3.3808594,2.4878068,2.2773438,8.306859,2.5871916,3.210763,False,2.4878068,1.7871517,0.7006551
2025-06-01 06:42:25.945688009,10431280,4,48.96875,-30.265625,-0.8100586,0.91015625,1.940154,2.2714844,10431305,6,54.3125,-36.8125,-2.609375,3.2792969,2.4983733,2.2871094,8.450871,2.8424127,2.973133,False,2.4983733,1.940154,0.5582193
2025-06-01 06:42:25.745430946,10431288,4,-22.1875,31.140625,1.8203125,-2.25,2.8315554,5.390625,10431339,4,-28.0,39.0625,4.0898438,-4.7382812,6.171263,5.5234375,9.8255415,2.9340725,3.3487725,False,6.171263,2.8315554,3.3397079
2025-06-01 06:42:25.854048014,10431288,4,-22.078125,31.015625,1.7695312,-2.1796875,2.686465,5.390625,10431339,4,-27.625,38.71875,4.0117188,-4.5585938,6.055022,5.515625,9.492415,2.929118,3.2407079,False,6.055022,2.686465,3.3685567
2025-06-01 07:05:00.424489021,10441828,4,40.21875,9.0234375,3.359375,2.1191406,4.294143,0.2614746,10442245,4,47.625,14.4921875,-3.5195312,-1.2001953,3.735676,3.4667969,9.206507,1.2266332,7.505509,True,4.294143,3.735676,0.55846715
2025-06-01 07:05:00.512829065,10441828,4,40.59375,9.09375,3.7402344,1.9404297,4.2867856,0.2512207,10442245,4,47.375,14.390625,-3.4101562,-1.1796875,3.540508,3.4765625,8.60478,1.1388406,7.555737,True,4.2867856,3.540508,0.7462776
2025-06-01 07:05:00.612183094,10441828,4,40.90625,9.1328125,4.078125,1.75,4.223353,0.24121094,10442245,4,47.09375,14.296875,-3.359375,-1.1796875,3.46574,3.4902344,8.059323,1.0622102,7.5873146,True,4.223353,3.46574,0.75761294
2025-06-01 07:10:37.046142101,10446019,4,-17.15625,24.21875,2.1992188,-2.5,3.3704438,5.4492188,10446047,4,-21.796875,32.90625,4.7304688,-5.0195312,7.331016,5.484375,9.849267,2.8841395,3.414976,False,7.331016,3.3704438,3.9605722
2025-06-01 07:10:37.159603119,10446019,4,-16.984375,24.046875,2.1601562,-2.4296875,3.2386575,5.453125,10446047,4,-21.359375,32.4375,4.6914062,-4.9296875,7.172257,5.4960938,9.462728,2.793792,3.3870552,False,7.172257,3.2386575,3.9335995
2025-06-01 07:24:16.535016060,10456325,4,56.8125,-35.25,-3.3398438,4.28125,5.6147265,2.2558594,10456352,4,61.1875,-43.3125,-7.5898438,8.3515625,9.901362,2.3183594,9.173033,1.6367141,5.604542,False,9.901362,5.6147265,4.286636
2025-06-01 07:24:17.545212984,10456325,4,53.5625,-31.34375,-3.3007812,3.9101562,5.1116133,2.2773438,10456352,4,53.8125,-35.28125,-7.3515625,7.921875,10.960441,2.3398438,3.9454286,0.92608464,4.2603326,False,10.960441,5.1116133,5.8488274
2025-06-01 07:24:17.628633022,10456325,4,53.21875,-30.96875,-3.3007812,3.8300781,5.1727076,2.2773438,10456352,4,53.15625,-34.625,-7.0195312,7.609375,10.970323,2.3320312,3.656784,0.9842802,3.7151859,False,10.970323,5.1727076,5.797615
2025-06-01 07:24:17.735238075,10456325,4,52.96875,-30.65625,-3.2792969,3.75,5.0564923,2.2949219,10456352,4,52.5625,-33.96875,-6.7695312,7.4101562,10.7364235,2.3320312,3.3373187,1.0402879,3.2080724,False,10.7364235,5.0564923,5.679931
2025-06-01 07:24:17.832557917,10456325,4,52.65625,-30.296875,-3.2207031,3.6699219,5.046215,2.3046875,10456352,4,51.9375,-33.28125,-6.421875,7.28125,10.662069,2.3085938,3.0697062,1.1116447,2.7614093,False,10.662069,5.046215,5.6158543
2025-06-01 07:24:17.929331064,10456325,4,52.40625,-29.9375,-3.1503906,3.6308594,5.009832,2.3125,10456352,4,51.375,-32.625,-6.1289062,7.1210938,10.544979,2.296875,2.8785644,1.3135056,2.1915128,False,10.544979,5.009832,5.535147
2025-06-01 07:36:48.164127111,10463291,4,-23.90625,53.96875,-2.109375,2.3203125,3.05815,2.3378906,10463317,4,-17.671875,46.21875,-4.5390625,5.109375,7.379919,2.3554688,9.946353,2.6910326,3.6961102,False,7.379919,3.05815,4.3217688
2025-06-01 07:36:48.248763084,10463291,4,-24.03125,54.15625,-2.0292969,2.2695312,3.0313609,2.3183594,10463317,4,-18.015625,46.6875,-4.3515625,4.9804688,7.3462515,2.3417969,9.590097,2.687829,3.5679715,False,7.3462515,3.0313609,4.314891
2025-06-01 07:36:48.357950926,10463291,4,-24.171875,54.28125,-1.9697266,2.2597656,2.7406847,2.3359375,10463317,4,-18.4375,47.03125,-4.328125,4.7304688,6.991503,2.3476562,9.243676,2.7180328,3.4008698,False,6.991503,2.7406847,4.2508183
2025-06-01 07:36:48.455368042,10463291,4,-24.34375,54.375,-1.8798828,2.1699219,2.688095,2.3691406,10463317,4,-18.796875,47.25,-4.140625,4.6210938,6.813048,2.53125,9.029588,2.7173603,3.3229263,False,6.813048,2.688095,4.124953
2025-06-01 07:36:48.551616907,10463291,4,-24.359375,54.53125,-1.7802734,2.1191406,2.5857475,2.3496094,10463317,4,-19.0625,47.75,-4.0898438,4.5390625,6.777976,2.3984375,8.60478,2.5849488,3.328801,False,6.777976,2.5857475,4.1922283
2025-06-01 07:36:48.646150112,10463291,4,-24.46875,54.65625,-1.7001953,2.0195312,2.4503233,2.34375,10463317,4,-19.234375,48.09375,-3.8007812,4.359375,6.456904,2.3535156,8.394348,2.674148,3.1390738,False,6.456904,2.4503233,4.0065804
2025-06-01 07:36:48.755390882,10463291,4,-24.546875,54.75,-1.6503906,1.9501953,2.3394613,2.3300781,10463317,4,-19.546875,48.5,-3.5996094,4.1484375,6.3083043,2.3417969,8.003905,2.7277925,2.934206,False,6.3083043,2.3394613,3.968843
2025-06-01 07:36:48.853028059,10463291,4,-24.59375,54.875,-1.5595703,1.9003906,2.1926763,2.3398438,10463317,4,-19.875,48.8125,-3.5703125,4.0,6.069565,2.3339844,7.682481,2.6565387,2.8919137,False,6.069565,2.1926763,3.8768885
2025-06-01 07:36:48.947242022,10463291,4,-24.671875,54.96875,-1.5097656,1.8496094,2.1268086,2.34375,10463317,4,-20.15625,49.15625,-3.4492188,3.9101562,5.9581366,2.3242188,7.3604364,2.6128104,2.8170574,False,5.9581366,2.1268086,3.831328
2025-06-01 07:36:49.044858932,10463291,4,-24.765625,55.09375,-1.4404297,1.7998047,1.9308205,2.3574219,10463317,4,-20.40625,49.46875,-3.3203125,3.7695312,5.392792,2.3183594,7.116514,2.6275089,2.7084644,False,5.392792,1.9308205,3.4619718
2025-06-01 07:36:49.134515047,10463291,4,-24.8125,55.21875,-1.4199219,1.7695312,1.8988951,2.3398438,10463317,4,-20.6875,49.6875,-3.2207031,3.6191406,5.299589,2.328125,6.9000254,2.6961148,2.5592477,False,5.299589,1.8988951,3.400694
2025-06-01 07:36:49.248667002,10463291,4,-24.984375,55.125,-1.4199219,1.6201172,1.7557001,2.3554688,10463317,4,-20.921875,49.90625,-3.0898438,3.4492188,5.0761,2.3359375,6.6135664,2.6785128,2.4691188,False,5.0761,1.7557001,3.3203998
2025-06-01 07:36:49.361166954,10463291,4,-25.046875,55.34375,-1.3603516,1.6396484,1.6772844,2.359375,10463317,4,-21.140625,50.15625,-2.9804688,3.3203125,4.742453,2.3320312,6.493762,2.8024766,2.317151,False,4.742453,1.6772844,3.0651689
2025-06-01 07:36:49.450427055,10463291,4,-25.0625,55.4375,-1.3095703,1.5996094,1.6308172,2.3574219,10463317,4,-21.21875,50.28125,-2.8105469,3.1699219,4.547791,2.3320312,6.4312773,2.9828663,2.1560729,False,4.547791,1.6308172,2.9169738
2025-06-01 07:38:27.023016930,10464367,4,-22.765625,33.3125,3.9394531,-4.2890625,5.955912,5.4335938,10464402,4,-29.09375,40.625,6.1601562,-8.171875,6.4582253,5.5,9.670462,2.2032213,4.3892374,False,6.4582253,5.955912,0.50231314
2025-06-01 07:38:27.127407074,10464367,4,-22.40625,32.9375,3.9199219,-4.171875,5.8945584,5.4453125,10464402,4,-28.59375,40.09375,5.7890625,-7.890625,6.517038,5.4726562,9.460289,2.3442292,4.035565,False,6.517038,5.8945584,0.62247944
2025-06-01 07:38:27.226098061,10464367,4,-22.046875,32.59375,3.859375,-4.0195312,5.723949,5.4492188,10464402,4,-28.125,39.53125,5.3203125,-7.0,6.606614,5.4609375,9.223476,2.8782759,3.2045143,False,6.606614,5.723949,0.88266516
2025-06-01 07:46:44.696053028,10469500,4,-17.84375,-13.9609375,-8.6171875,-2.8808594,9.199876,3.5117188,10469804,4,-22.015625,-18.015625,6.6914062,2.2109375,7.543777,0.33154297,5.8176484,0.40047994,14.526691,True,9.199876,7.543777,1.6560988
2025-06-01 07:46:44.797102928,10469500,4,-18.640625,-14.296875,-8.6796875,-2.890625,9.230773,3.5410156,10469804,4,-21.40625,-17.8125,6.6015625,2.1992188,7.3719773,0.3322754,4.473064,0.33260584,13.448543,True,9.230773,7.3719773,1.8587956
2025-06-01 07:46:44.893251896,10469500,4,-19.515625,-14.578125,-8.8515625,-2.9492188,9.251093,3.5253906,10469804,4,-20.796875,-17.59375,6.53125,2.2695312,7.332079,0.35131836,3.276522,0.30286312,10.818491,True,9.251093,7.332079,1.919014
2025-06-01 07:46:45.191351891,10469771,4,-20.125,27.859375,2.5097656,-2.9101562,3.9079218,5.4140625,10469791,4,-24.828125,35.65625,5.0703125,-5.3007812,7.4396024,5.5039062,9.105528,2.7022588,3.3695989,False,7.4396024,3.9079218,3.5316806
2025-06-01 07:46:45.289774895,10469771,4,-19.9375,27.65625,2.4101562,-2.7597656,3.8389862,5.4257812,10469791,4,-24.328125,35.125,5.109375,-5.359375,7.437858,5.5195312,8.663707,2.4006011,3.6089737,False,7.437858,3.8389862,3.598872
2025-06-01 07:46:45.398885012,10469771,4,-19.796875,27.515625,2.3105469,-2.6699219,3.4932013,5.421875,10469791,4,-23.734375,34.59375,5.1210938,-5.2890625,7.4313135,5.5,8.099615,2.215959,3.6551285,False,7.4313135,3.4932013,3.9381123
2025-06-01 07:46:45.488178968,10469771,4,-19.703125,27.359375,2.1992188,-2.5996094,3.4008844,5.4140625,10469791,4,-23.234375,34.125,5.1015625,-5.28125,7.4462714,5.4921875,7.6317368,2.051411,3.720238,False,7.4462714,3.4008844,4.0453873
2025-06-01 07:46:45.594192028,10469771,4,-19.59375,27.265625,2.0996094,-2.4199219,3.1362984,5.4179688,10469791,4,-22.75,33.625,5.21875,-5.1992188,7.2999315,5.5234375,7.099547,1.8315663,3.8762162,False,7.2999315,3.1362984,4.1636333
2025-06-01 07:46:45.690748930,10469771,4,-19.515625,27.171875,2.0097656,-2.3007812,2.930049,5.4140625,10469791,4,-22.234375,33.15625,5.25,-5.1796875,7.292311,5.5234375,6.5730014,1.6592907,3.961332,False,7.292311,2.930049,4.3622622
2025-06-01 07:46:45.798413992,10469771,4,-19.4375,27.0625,1.9404297,-2.2207031,2.7784526,5.4140625,10469791,4,-21.734375,32.6875,5.2109375,-5.078125,7.2454696,5.5234375,6.0758753,1.5652468,3.8817363,False,7.2454696,2.7784526,4.467017
2025-06-01 07:46:45.891377926,10469771,4,-19.359375,26.96875,1.8603516,-2.0800781,2.601975,5.4335938,10469791,4,-21.1875,32.125,5.3515625,-5.0390625,7.382448,5.546875,5.470736,1.383062,3.955525,False,7.382448,2.601975,4.780473
2025-06-01 07:48:45.714462996,10471095,8,-19.203125,48.59375,-3.3808594,3.9199219,5.0695047,2.2597656,10471128,6,-16.359375,45.875,-5.1015625,6.3789062,8.277661,2.2441406,3.9342744,1.3368194,2.943011,False,8.277661,5.0695047,3.2081566
2025-06-01 07:48:46.214777946,10471095,8,-21.203125,51.125,-2.9609375,3.5605469,2.8917642,2.2910156,10471128,6,-18.765625,48.5625,-5.1992188,5.7695312,7.875184,2.3027344,3.5366385,1.1251743,3.1431918,False,7.875184,2.8917642,4.98342
2025-06-01 07:48:46.315829039,10471095,8,-21.890625,51.71875,-3.1699219,3.6894531,2.907046,2.2910156,10471128,6,-18.984375,49.40625,-4.421875,6.3710938,7.947683,2.2695312,3.71402,1.4018545,2.6493618,False,7.947683,2.907046,5.040637
2025-06-01 07:54:01.133017062,10475052,4,-16.59375,-13.53125,-4.1210938,-1.7001953,4.6473694,3.4628906,10475618,4,-24.375,-19.296875,1.4599609,0.47998047,1.8221321,0.29541016,9.684538,1.6748964,5.7821712,True,4.6473694,1.8221321,2.8252373
2025-06-01 07:54:01.223290920,10475052,4,-17.0625,-13.7734375,-4.0585938,-1.8300781,4.699996,3.4257812,10475618,4,-24.21875,-19.234375,1.4804688,0.47998047,1.9054017,0.27612305,9.001875,1.5507665,5.804791,True,4.699996,1.9054017,2.7945943
2025-06-01 07:54:01.377161026,10475052,4,-17.625,-13.921875,-4.1210938,-1.7695312,4.8002048,3.421875,10475618,4,-24.0,-19.203125,1.5400391,0.5097656,1.9953809,0.29125977,8.2784195,1.4239795,5.8135805,True,4.8002048,1.9953809,2.8048239
2025-06-01 07:54:01.583321095,10475052,4,-19.03125,-15.109375,-7.9609375,-4.9804688,5.298162,3.2285156,10475618,4,-23.5625,-19.0625,1.6396484,0.5097656,2.035177,0.25463867,6.013271,0.5545394,10.843722,True,5.298162,2.035177,3.262985
2025-06-01 07:55:53.114499092,10476991,4,48.0625,-24.90625,-1.25,1.4404297,1.5571982,2.2675781,10477033,4,50.71875,-32.375,-3.2109375,3.7792969,5.6381836,2.2832031,7.9270353,2.7709777,2.860736,False,5.6381836,1.5571982,4.0809855
2025-06-01 07:58:10.223685026,10478744,4,52.78125,-30.5625,-1.7197266,2.0390625,2.6286476,2.2792969,10478783,4,57.125,-39.46875,-5.1796875,5.9882812,8.072405,2.2871094,9.90906,1.9558899,5.0662665,False,8.072405,2.6286476,5.443757
2025-06-01 07:58:10.323837996,10478744,4,52.65625,-30.421875,-1.6796875,1.9902344,2.5253928,2.2851562,10478783,4,56.65625,-38.875,-5.140625,6.0507812,7.9650884,2.2929688,9.351755,1.815629,5.150697,False,7.9650884,2.5253928,5.4396954
2025-06-01 07:58:10.618504047,10478744,4,52.25,-29.9375,-1.6103516,1.8896484,2.4117718,2.2871094,10478783,4,55.25,-37.28125,-4.9882812,5.7695312,7.7409043,2.2832031,7.932885,1.6292021,4.869184,False,7.7409043,2.4117718,5.3291326
2025-06-01 07:58:11.123506069,10478744,4,51.625,-29.25,-1.4804688,1.7695312,2.1618338,2.265625,10478783,4,53.0625,-34.875,-4.46875,5.0585938,7.311897,2.28125,5.8057756,1.478597,3.9265435,False,7.311897,2.1618338,5.150063
2025-06-01 07:58:11.220987082,10478744,4,51.5625,-29.15625,-1.4697266,1.7402344,2.0874245,2.2734375,10478783,4,52.6875,-34.46875,-4.3789062,4.8398438,7.24221,2.2910156,5.430311,1.4938715,3.635059,False,7.24221,2.0874245,5.154785
2025-06-01 07:58:11.423006058,10478744,4,51.34375,-28.875,-1.4199219,1.6796875,1.9846528,2.2773438,10478783,4,51.9375,-33.65625,-4.1601562,4.6015625,6.871278,2.2832031,4.817976,1.4882703,3.237299,False,6.871278,1.9846528,4.8866253
2025-06-01 07:58:11.514657974,10478744,4,51.21875,-28.703125,-1.4003906,1.6503906,1.9653164,2.2832031,10478783,4,51.59375,-33.21875,-4.0390625,4.5390625,6.799617,2.2714844,4.5311694,1.4630178,3.097139,False,6.799617,1.9653164,4.8343005
2025-06-01 07:58:11.611037970,10478744,4,51.15625,-28.609375,-1.3701172,1.6201172,1.8775725,2.2890625,10478783,4,51.15625,-32.71875,-3.9492188,4.4882812,6.759077,2.2734375,4.109375,1.4327545,2.868164,False,6.759077,1.8775725,4.8815045
2025-06-01 07:58:11.721894979,10478744,4,51.0625,-28.515625,-1.3496094,1.5800781,1.8005271,2.2871094,10478783,4,50.8125,-32.34375,-3.8691406,4.4492188,6.46532,2.2578125,3.8362796,1.4214494,2.6988506,False,6.46532,1.8005271,4.664793
2025-06-01 07:58:11.815901041,10478744,4,50.9375,-28.40625,-1.3300781,1.5302734,1.7944969,2.3007812,10478783,4,50.46875,-31.921875,-3.7695312,4.4101562,6.355894,2.2675781,3.5467374,1.4006474,2.532213,False,6.355894,1.7944969,4.561397
