pair_id,timestamp,label1,label2,link,same_zone,mdrac,distance,closing_speed,closing_accel,ttc,yaw_diff,yaw_rate,prediction,probability,log_probability,mahalanobis_distance
10547964_10547996,2025-06-01 09:46:20.852860928,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:46:20Z,1,0.0961021453142166,7.810531,1.1278975,-0.6018823318431431,6.924859,1.3428698,-10.18006146515183,1,0.07768295655742939,-2.55511939499435,0.6173880705884485
10547979_10548230,2025-06-01 09:47:09.500178099,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:47:09Z,1,0.4065389752388,7.824444,2.0262733,-0.4563183226959593,3.8614948,3.021457,4.992296724969771,1,0.03212851832672497,-3.438011221865566,1.4652479938383651
10549032_10549347,2025-06-01 09:48:24.692934990,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:48:24Z,1,0.0311525082215666,6.354297,0.52480614,1.614893788781534,12.107894,0.8952465,-1.9721742999341816,1,0.024951740651876986,-3.690811693611824,1.6286659040269347
10549889_10549918,2025-06-01 09:48:57.882288933,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:48:57Z,1,0.2117802530527114,7.986316,1.5666445,0.5670521668611256,5.0977206,1.5666814,-4.314937198885516,1,0.06597111926852872,-2.718538219565246,0.8414307332435139
10554805_10554827,2025-06-01 09:54:55.338824987,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:54:55Z,1,0.0267711239866912,7.2411804,0.520203,1.6145550762013474,13.919913,0.11190581,-2.5860370030937188,-1,0.002341548137900786,-6.056942970978103,2.7175016433614965
10557356_10557383,2025-06-01 09:58:26.357182980,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:58:26Z,1,0.0559741780161857,6.8004885,0.78837734,-0.1201854209852698,8.625931,7.833407,-0.0934863853867891,1,0.06275773951038685,-2.7684733697649038,0.8988192138834342
10565520_10565526,2025-06-01 10:11:12.460735083,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:11:12Z,1,0.0685895383358001,7.336582,0.97789097,-0.6159595198514143,7.5024543,2.1262105,4.605091082124676,1,0.0690020777039182,-2.673618663187236,0.7862356937272055
10565644_10565652,2025-06-01 10:11:24.162823915,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:11:24Z,1,0.0562823839485645,7.9863205,0.91281384,-0.0636945598809387,8.749123,0.55952907,4.421931257069028,1,0.08351018875283589,-2.4827866335772364,0.48631523405163757
10566333_10566341,2025-06-01 10:12:54.305417061,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:12:54Z,1,0.2016261518001556,7.952327,1.5752019,-0.2315423596883308,5.0484495,2.461928,6.450272800088429,1,0.06479192786174846,-2.736574253418145,0.8625994125621204
10566341_10566354,2025-06-01 10:12:55.716626883,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:12:55Z,1,0.0477281365543603,6.313085,0.71059,-0.0359475029031943,8.884286,4.3643265,-1.8819369407838995,1,0.05322871939761241,-2.933157189993829,1.0664162506750758
10566354_10566361,2025-06-01 10:12:56.309880972,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:12:56Z,1,0.156606438755989,7.9957,1.4309545,-0.2006234495238157,5.587669,0.44762325,2.0879500802697315,1,0.07197782593153285,-2.6313971805727134,0.7305638923883742
10566384_10566391,2025-06-01 10:12:58.513417959,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:12:58Z,1,0.0244428167740503,6.8285637,0.5316882,-0.289426635835331,12.843173,3.580986,5.296181729193755,1,0.011419250348041712,-4.472454720688105,2.0532507594281895
10566391_10566410,2025-06-01 10:12:59.117199898,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:12:59Z,1,0.0427875373512506,6.969268,0.755038,-0.2938394534991814,9.230353,2.0143046,-1.9858755792508107,1,0.06839890910862716,-2.6823984031850956,0.7973243042115402
10569855_10570275,2025-06-01 10:19:32.907969952,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:19:32Z,1,0.0532009728252887,7.835143,0.8100438,0.4260588732995786,9.672493,4.252421,-2.846762858838178,1,0.07123873121053872,-2.6417186307903227,0.7445579233994296
10570796_10570831,2025-06-01 10:21:09.134397030,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:21:09Z,1,0.684257984161377,7.4897103,2.3665617,-0.2793604916039806,3.1648068,41.18134,-11.824537289435444,1,0.01234153862661444,-4.3947845821661815,2.0150678410536425
10575002_10575552,2025-06-01 10:27:31.062079906,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:27:31Z,1,1.064554250240326,6.7747135,2.7914224,-1.1654036248069084,2.4269755,9.511994,-26.602514090392816,-1,0.0018468492251510515,-6.2942742133921765,2.8034759971329484
10581522_10581544,2025-06-01 10:36:18.031719922,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:36:18Z,1,0.1349473357200622,7.9632945,1.3322923,-0.756091944632329,5.9771376,4.4762325,-2.086743300191792,1,0.07488456636974133,-2.59180746617027,0.6741989113435045
10582896_10583138,2025-06-01 10:38:29.054655075,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:38:29Z,1,0.3659964367747307,6.982819,2.6606014,-11.3419518065003,2.6245265,77.74657,-23.31027855283084,-1,0.000556150631856753,-7.494471379800381,3.203103494943145
10582896_10583143,2025-06-01 10:38:32.039319992,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:38:32Z,1,0.0666961334645748,7.308197,0.9184983,-0.3488224657907535,7.9566803,16.506107,2.240805935099536,1,0.07120600702720539,-2.6421780957633905,0.7451747655704718
10589261_10589285,2025-06-01 10:47:18.447524071,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:47:18Z,1,0.4405378301938374,7.783701,2.0440857,-0.528593866050166,3.807913,2.0143046,-4.061436367304776,1,0.031842149812961226,-3.446964401033982,1.4713456567999874
10590738_10590762,2025-06-01 10:49:42.344243050,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:49:42Z,1,0.0888844490051269,7.9858885,0.9924427,0.4122830406753922,8.0467,6.042914,-3.905931528394441,1,0.08543487806673819,-2.4600008532879496,0.43695645811925604
10594220_10594276,2025-06-01 10:54:24.852086067,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:54:24Z,1,0.0288506609698136,6.59244,0.5924769,0.8774887290159069,11.126915,0.8952465,2.8313194907869845,1,0.04368165430002368,-3.1308270750936176,1.237975520720607
10595449_10595483,2025-06-01 10:55:26.103353024,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:55:26Z,1,0.0599040329456329,7.967467,0.89294595,-0.4036955785637405,8.922675,3.8047976,11.578930547011698,1,0.08181074107911603,-2.5033467349580643,0.5268991455984292
10596927_10596946,2025-06-01 10:56:50.543358088,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:56:50Z,1,0.0739374861121177,7.9963837,1.0330874,-0.5268846948933783,7.7402782,2.2381163,-10.17233949665362,1,0.08577251657753647,-2.4560566434106366,0.42783469534096885
10604237_10604261,2025-06-01 11:08:40.023359060,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:08:40Z,1,0.0474920712411403,7.9650116,0.8343145,-0.1249468181977017,9.546773,0.44762325,-3.8775439331548607,1,0.07345277973475982,-2.6111125318127444,0.7022494594812548
10605544_10605559,2025-06-01 11:10:45.816262960,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:10:45Z,1,0.0450663405160109,6.552317,0.7511143,0.0314201271318132,8.723462,4.0286093,-2.6994173723886616,1,0.05796043291219152,-2.8479946924031063,0.9833202044717881
10606286_10606451,2025-06-01 11:12:54.635371923,6,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:12:54Z,1,0.093367563188076,6.832344,1.3189288,-3.667246939471448,5.180222,9.840717,-4.16432781213045,1,0.04370353432409884,-3.1303263031692925,1.2375709458672717
10609279_10609293,2025-06-01 11:16:24.932162046,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:16:24Z,1,0.0307302822669347,7.501465,0.64060366,0.1185513902419707,11.709993,2.2381163,-13.350507492502803,1,0.027279959436596734,-3.6016029329362533,1.5729383667482755
10609507_10610348,2025-06-01 11:18:21.160994053,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:18:21Z,1,0.0544918376420225,7.7919974,0.87071276,-0.0465956092238517,8.948987,1.230964,-1.5693191696697997,1,0.08029766162899278,-2.5220147788893845,0.5612119007068496
10614238_10614261,2025-06-01 11:23:41.822724104,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:23:41Z,1,0.7970292766888937,7.8064036,2.575502,-1.0530136193804287,3.0310223,0.44762325,12.653902787983167,-1,0.003701590196326716,-5.598992768871124,2.543406136946766
10615358_10615427,2025-06-01 11:25:35.246113062,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:25:35Z,1,0.110621802508831,7.2998395,1.165748,0.2184950460845494,6.261936,13.428698,-9.55585333473789,1,0.05868103840493773,-2.835638629801596,0.9706732196364645
10616424_10616444,2025-06-01 11:26:40.930532932,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:26:40Z,1,0.1269935868680477,6.923303,1.2074324,0.1357058663218627,5.7339053,4.700044,-4.6327856388473405,1,0.044503717027546894,-3.112182564589352,1.222822296531648
10617362_10617371,2025-06-01 11:28:35.221554041,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:28:35Z,1,0.0336388607198993,3.9206629,0.3345819,0.5529456660680249,11.718096,1.6785872,-7.313007489134623,1,0.026876377688121848,-3.616507531034367,1.5823856362419864
10617484_10617505,2025-06-01 11:28:56.318952084,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:28:56Z,1,0.2678102433681488,7.9674487,1.8665588,-0.7470295314616539,4.2685227,0.44762325,3.2844304049305384,1,0.04234521625218977,-3.1618998217095884,1.262825753275328
10618769_10618815,2025-06-01 11:29:58.764065981,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:29:58Z,1,0.0926127985119819,7.772601,1.427034,-0.164296453675924,5.4466825,8.952465,-6.818176327404159,1,0.06719141257648004,-2.700209828659224,0.8193588328898841
10620756_10620764,2025-06-01 11:32:51.146111965,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:32:51Z,1,0.0261679263785481,7.051214,0.58476543,-0.0880094266846059,12.058192,3.580986,12.459304822468752,1,0.022809876810244004,-3.7805616433911737,1.6828703237322153
10622765_10622855,2025-06-01 11:35:07.064186096,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:35:07Z,1,0.2005674660205841,7.9382977,1.5615395,0.2002126361244257,5.0836353,0.44762325,-1.144549106385888,1,0.06536250103477148,-2.7278065636366167,0.8523745461881518
10622952_10623024,2025-06-01 11:35:20.360228062,4,4,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T11:35:20Z,1,0.0484205968677997,7.829277,0.8065312,0.0564309704729897,9.707346,1.5666814,-3.472317162820629,1,0.07064189512738549,-2.650131895082175,0.7557731338705912
