pair_id,timestamp,label1,label2,same_zone,mdrac,distance,closing_speed,closing_accel,speed_diff,ttc,yaw_diff,yaw_rate,min_safe_dist,ttc_min_dist,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_severity,decel_model,link,prediction,probability,log_probability,mahalanobis_distance
16360308_16360421,2025-06-07 07:11:54.943847895,4,4,1,2.8592011132419275,2.312552690505981,5.559853553771973,-49.011809267279865,0.7443282008171082,0.4159376919269562,146.9313201904297,7.863596821009892,3.11669921875,0.0166333921931914,0.0022015541457125,0.3566937009126343,0.48,0.3316977172000001,0.5491101241999999,0.4796887406,0.5567999999999999,0.8706696488000003,1.5019196271896362,1.0194052457809448,0.4825143814086914,0.1611601859331131,24.41749012050506,2.994005,27.0,0.7763488978991494,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T07:11:54Z,-1,0.0,-690.7755278982137,39.37792823991256
16927341_16928373,2025-06-07 17:16:37.016757010,4,4,1,31.08496284484864,7.368111133575439,12.549410820007324,-0.9419551799893374,5.087416648864746,0.5871280431747437,157.11474609375,-23.74892457585212,3.26025390625,0.2586125873436491,0.0284129269451766,1.360937643513196,0.48,0.02675903258,1.3162175293999996,0.3742210138,0.7247999999999997,1.4164271873999998,8.774744987487793,8.99390697479248,-0.2191619873046875,-0.5237834453582764,0.0742702287060466,0.418421,5.0,0.9894327974352828,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T17:16:37Z,-1,1.0075289480006752e-220,-506.5612197117573,22.87108880549132
16976552_16976986,2025-06-07 18:16:43.239413977,4,4,1,30.92500352859497,3.491409540176392,16.68657684326172,-12.14902073477066,-0.712742805480957,0.2092346251010894,131.9639129638672,-379.64227604792,2.924560546875,1.0798362887721935,0.2216339852863182,1.399994428351078,0.24,0.0071939788,1.731849568199999,0.3115983001999999,0.4512,1.4761414079999997,6.953296661376953,7.733467102050781,-0.7801704406738281,-0.3122971355915069,10.164263099827496,2.498167,26.0,0.9414051488145604,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T18:16:43Z,-1,6.257479008822503e-189,-433.3548051861194,30.551949813910703
