pair_id,timestamp,label1,label2,same_zone,mdrac,distance,closing_speed,closing_accel,speed_diff,ttc,yaw_diff,yaw_rate,min_safe_dist,ttc_min_dist,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_severity,decel_model,link,prediction,probability,log_probability,mahalanobis_distance
16360308_16360421,2025-06-07 07:11:54.943847895,4,4,1,2.8592011132419275,2.312552690505981,5.559853553771973,-49.011809267279865,0.7443282008171082,0.4159376919269562,146.9313201904297,7.863596821009892,3.11669921875,0.0166333921931914,0.0022015541457125,0.3566937009126343,0.48,0.3316977172000001,0.5491101241999999,0.4796887406,0.5567999999999999,0.8706696488000003,1.5019196271896362,1.0194052457809448,0.4825143814086914,0.1611601859331131,24.41749012050506,2.994005,27.0,0.7763488978991494,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T07:11:54Z,-1,0.0,-690.7755278982137,39.37769837621092
16398149_16398244,2025-06-07 08:08:25.327877998,4,4,1,0.0366469577911898,5.20515775680542,0.6278342604637146,1.8782760929681492,0.0426030158996582,8.290656089782715,43.159664154052734,119.0024160276322,3.088134765625,4.375306256428262,0.1011950019713675,4.375471498422924,2.4,0.00132001968,1.8534141659999996,0.3548262350000001,1.1472000000000009,0.12779928474,,,,,,,,,none,False,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T08:08:25Z,-1,0.0,-690.7755278982137,60.317181051363484
16460029_16460063,2025-06-07 09:25:21.441746950,4,4,1,1.2337967944311077,6.931321144104004,1.699199676513672,9.84092185625639,0.9519463777542114,4.079168319702148,8.728652954101562,1605.06640012408,3.129638671875,0.6638197766809577,0.0231231171796891,0.6670226775722315,4.08,0.08905240678,0.9731649747999996,0.3735095703999999,1.1664000000000008,0.1512871878999999,2.0985732078552246,0.4657986760139465,1.6327745914459229,0.5447999238967896,4.955438957410576,2.997017,30.0,0.997286722293336,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T09:25:21Z,-1,1.6970373738515128e-125,-287.2942526147626,23.988506619925996
16528379_16529412,2025-06-07 10:38:01.833960056,4,4,1,39.3209482828776,6.253904819488525,15.936508178710938,-1.5983488464600586,7.6442060470581055,0.3924262821674347,160.58383178710938,-14.508862136675424,3.264404296875,1.127409674002513,0.1591142372160248,1.97819964314146,0.48,0.0071939788,1.7391732099999992,0.3361578274,0.6863999999999999,1.3616901819999994,11.537428855895996,12.057783126831056,-0.5203542709350586,-1.7370156049728394,0.0,0.299568,4.0,0.997578371563633,none,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T10:38:01Z,-1,1.7732011376333874e-160,-367.84082841358793,18.712831831470822
16624289_16624324,2025-06-07 12:03:29.619282007,4,4,1,0.0799333697093466,7.205564975738525,1.3366786241531372,-8.165108150743869,0.314266562461853,5.39064884185791,178.93739318847656,-2160.2096573893505,3.050048828125,0.8298649517627152,0.0245202528983896,0.8315351151548536,5.279999999999999,0.0469638811999999,1.0144879593999998,0.3730500779999999,1.1616000000000009,0.1478740233999999,0.9257195591926576,1.1945563554763794,-0.2688367962837219,-0.092812530696392,5.50821019137719,2.896557,25.0,0.9663955887849384,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T12:03:29Z,-1,1.2913397623543068e-221,-508.61562529678844,32.226259918572744
16713791_16713896,2025-06-07 13:32:00.162003994,4,4,1,27.256221771240234,7.1600871086120605,11.424338340759276,-1.6843562076249643,-4.882863998413086,0.6267397403717041,164.3886260986328,58.04619690264374,2.925048828125,2.1593608319784785,0.2316029229027148,2.4122568692253736,0.48,0.0063369070399999,2.080908693999999,0.2835951546,0.816,1.1236950121999996,0.385692149400711,6.112287521362305,-5.726595401763916,-5.703797340393066,0.2418555580220951,1.003997,9.0,0.9931675995433942,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T13:32:00Z,-1,4.5900960671740034e-130,-297.81216113570497,23.731289494318897
16898978_16899665,2025-06-07 16:46:30.572455883,4,4,1,0.0496956258111791,2.3528988361358643,0.394342839717865,-0.0916482805323361,0.4273895919322967,5.96663236618042,132.55142211914062,-4.959086375558959,2.970458984375,1.980724420715196,0.0554255108758964,1.9811820696909133,1.68,0.0012567522,1.7848578199999994,0.3504882944,1.166400000000001,0.11068504886,0.7384116053581238,0.0670854076743125,0.671326220035553,9.510486602783203,9.510471395460373,0.070588,2.0,0.5781245738596559,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T16:46:30Z,-1,0.0,-690.7755278982137,45.35447555550663
16927341_16928373,2025-06-07 17:16:37.016757010,4,4,1,31.084962844848636,7.368111133575439,12.549410820007324,-0.9419551799893374,5.087416648864746,0.5871280431747437,157.11474609375,-23.74892457585212,3.26025390625,0.2586125873436491,0.0284129269451766,1.360937643513196,0.48,0.02675903258,1.3162175293999996,0.3742210138,0.7247999999999997,1.4164271873999998,8.774744987487793,8.99390697479248,-0.2191619873046875,-0.5237834453582764,0.0742702287060466,0.418421,5.0,0.9894327974352828,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T17:16:37Z,-1,1.0075289480006752e-220,-506.56121971175725,22.75089835816442
16967809_16968253,2025-06-07 18:04:53.943001986,4,4,1,26.422746658325195,6.630451679229736,10.641375541687012,-0.9427014650443358,3.480909585952759,0.6230822205543518,160.80764770507812,-17.483121286423508,3.1904296875,0.2341091576163075,0.0248083470163253,1.0662711796328477,0.72,0.01713670412,1.1688241133999997,0.3596819547999999,0.7199999999999999,1.0735022901999995,7.126245021820068,7.125083923339844,0.0011610984802246,0.0023794951848685,0.5855215712143923,0.48796,6.0,0.9969408645829428,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T18:04:53Z,-1,2.609216502061332e-124,-284.56150154577443,18.2583705350911
16976552_16976986,2025-06-07 18:16:43.239413977,4,4,1,30.92500352859497,3.491409540176392,16.68657684326172,-12.14902073477066,-0.712742805480957,0.2092346251010894,131.9639129638672,-379.64227604792,2.924560546875,1.0798362887721935,0.2216339852863182,1.399994428351078,0.24,0.0071939788,1.731849568199999,0.3115983001999999,0.4512,1.4761414079999997,6.953296661376953,7.733467102050781,-0.7801704406738281,-0.3122971355915069,10.164263099827496,2.498167,26.0,0.9414051488145604,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T18:16:43Z,-1,6.257479008822503e-189,-433.3548051861194,30.43140564561902
