pair_id,timestamp,label1,label2,same_zone,mdrac,distance,closing_speed,closing_accel,speed_diff,ttc,yaw_diff,yaw_rate,min_safe_dist,ttc_min_dist,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_severity,decel_model,link,near_miss_probability,prediction
16264092_16264098,2025-06-07 04:04:29.116111994,7,6,1,14.791652488708497,7.338428974151611,5.431312561035156,12.147488356276426,-2.849928855895996,1.3511335849761963,2.0143046379089355,20.952221160300148,4.33447265625,2.937653634677404,0.1997666301000429,2.963104006200677,1.2,0.00158574904,2.052232177999999,0.3025128632,1.142400000000001,0.4486282820000001,7.267563819885254,7.139963626861572,0.1276001930236816,0.0426177941262722,13.142919569148228,2.994059,30.0,0.999008199941211,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T04:04:29Z,0.8247730723295925,1
16338822_16339467,2025-06-07 06:37:43.722306013,4,8,1,15.22324104309082,9.683114051818848,6.0966644287109375,-0.1782240252069347,6.635772705078125,1.588264226913452,25.62643051147461,1.0003665813222422,5.4697265625,0.5981133558638607,0.0365269621244487,0.8453331862649078,1.68,0.09935971428,1.0455943228000002,0.3974835415999998,1.185600000000001,0.468211809,7.003165721893311,7.299149990081787,-0.2959842681884765,-0.2278744280338287,2.01583550895369,1.298892,14.0,0.9713328012989,2,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T06:37:43Z,0.842005230739861,1
16346847_16346858,2025-06-07 06:48:54.432173967,6,4,1,5.564932517821308,5.718835353851318,4.902580261230469,13.3365412370613,-0.0806918144226074,1.1664949655532837,0.4476232528686523,2.0119790857361832,3.48779296875,0.1613199316551317,0.0117333543526738,0.2335467134917821,1.2,0.3417842229999999,0.452990363,0.4281833031999998,1.0032000000000003,0.4585149793999998,5.4343976974487305,2.058595657348633,3.3758020401000977,1.1270732879638672,16.270535183273687,2.995193,29.0,0.99998182614771,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T06:48:54Z,0.5148393800024811,1
16360308_16360421,2025-06-07 07:11:54.943847895,4,4,1,2.8592011132419275,2.312552690505981,5.559853553771973,-49.011809267279865,0.7443282008171082,0.4159376919269562,146.9313201904297,7.863596821009892,3.11669921875,0.0166333921931914,0.0022015541457125,0.3566937009126343,0.48,0.3316977172000001,0.5491101241999999,0.4796887406,0.5567999999999999,0.8706696488000003,1.5019196271896362,1.0194052457809448,0.4825143814086914,0.1611601859331131,24.41749012050506,2.994005,27.0,0.7763488978991494,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T07:11:54Z,0.7606976049873015,1
16360308_16360421,2025-06-07 07:12:05.141192913,4,4,1,10.934063148498534,3.858078002929688,6.096320629119873,-2.2551406984226143,1.4016928672790527,0.6328535079956055,6.490537166595459,-20.596217483537355,3.11669921875,0.3266196274863334,0.0343721266850595,0.6491006586339766,0.72,0.2175990784,0.8951313952000001,0.4225379987999998,0.6719999999999997,0.8416643198000001,3.1932547092437744,0.1747317314147949,3.0185229778289795,1.0093483924865725,20.825097255051794,2.990566,28.0,0.9995390681069428,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T07:12:05Z,0.9048227536733411,1
16360421_16360596,2025-06-07 07:12:22.821276903,4,4,1,12.107989072799684,3.531803131103516,5.628275394439697,-5.007786570797648,-1.150241732597351,0.6275107264518738,3.5809860229492188,30.850041917791327,3.0869140625,0.6269668806582687,0.0666170865841026,0.8973954180721857,0.72,0.06213633772,1.0811536654000005,0.4021045029999998,0.6672,0.8148051706,0.3949311971664428,0.0602593906223773,0.3346717953681946,0.1154749393463134,13.419303026912672,2.89822,29.0,0.9367519883250046,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T07:12:22Z,0.9616795822227573,1
16381298_16381328,2025-06-07 07:44:53.159925938,4,4,1,12.53614823023478,4.773482322692871,5.413640975952148,-3.72012403214757,0.7951312065124512,0.8817508220672607,1.230963945388794,-8.277905035875374,3.072509765625,0.1918691492437349,0.0165083085111909,0.4723941680419011,0.96,0.2884919312000001,0.9074489823999996,0.3979468815999999,0.8640000000000001,0.5854652546000001,6.526456832885742,2.5194478034973145,4.007009029388428,1.336298584938049,22.27943444542732,2.998588,30.0,0.9999768919778138,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T07:44:53Z,0.5833620209760343,1
16383178_16383274,2025-06-07 07:47:42.824071884,4,4,1,35.7634646097819,7.691817760467529,14.505715370178224,-1.543946751869551,6.1292805671691895,0.5302611589431763,161.36717224121094,15.4176378529294,3.159912109375,1.2731785470406225,0.1503038612621787,1.3773966683679948,0.48,0.00641009302,1.8351144679999984,0.2961322066000001,0.7487999999999999,1.3697328379999991,10.35894012451172,10.494125366210938,-0.1351852416992187,-0.6778920888900757,0.0,0.19942,3.0,0.9694412428827625,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T07:47:42Z,0.9976498762013272,1
16397913_16398205,2025-06-07 08:08:34.813683033,4,4,1,13.346808115641275,7.659612655639648,5.449283599853516,-1.2584362707441257,0.0660228729248046,1.4056183099746704,154.98854064941406,-31.81855424925245,3.142578125,3.28690795906493,0.2184834842070868,3.30255278346989,1.2,0.00158574904,2.052232177999999,0.288208414,1.142400000000001,0.4529551692000001,3.426644086837769,3.738737344741821,-0.3120932579040527,-1.566064953804016,0.0,0.199285,3.0,0.9829894187677564,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T08:08:34Z,0.7399965132989863,1
16437431_16437477,2025-06-07 08:58:14.800595999,8,7,1,17.80433416366577,9.370689392089844,8.619555473327637,-10.922946743596874,1.2681827545166016,1.0871429443359375,3.5809860229492188,-2.2638589210750557,5.9521484375,0.7388371652235158,0.0566427409979656,1.2710457312687695,1.2,0.0057310699199999,1.3311730152,0.3584077658,1.0944000000000007,0.6263368478000001,7.118579864501953,4.228302001953125,2.890277862548828,0.9967836141586304,10.397448905920593,2.899604,30.0,0.9962759357758806,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T08:58:14Z,0.9088639949822198,1
16438482_16438508,2025-06-07 08:59:12.834177971,6,6,1,14.562026214599609,7.023190021514893,4.595754146575928,-21.36678353864812,-1.1473937034606934,1.5281909704208374,0.8952465057373047,-6.265430525215106,4.0048828125,1.3441952382295403,0.0844761773014667,1.3526299614085149,1.44,0.0014605743,1.5545561919999995,0.3386287808000001,1.152000000000001,0.4061407246000001,5.749948978424072,7.513600349426269,-1.7636513710021973,-0.5898884534835815,12.354547789775433,2.989805,30.0,0.9999998827545964,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T08:59:12Z,0.8864224987387944,1
16454984_16455027,2025-06-07 09:20:03.135490894,4,4,1,8.622047956810352,4.444345951080322,3.2992827892303467,-2.100099555087148,4.240473747253418,1.3470642566680908,5.8191022872924805,2.3903269472589272,3.150390625,0.2981794763104921,0.0199906165389251,0.4428072346634732,1.44,0.1994857030999999,0.8893967486000001,0.4387134308000001,1.108800000000001,0.3189579073999999,6.888372421264648,3.2811050415039062,3.607267379760742,2.124722719192505,17.808763983396766,1.697759,18.0,0.998533644575843,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-07T09:20:03Z,0.9688743612947868,1
