timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,link
2025-06-01 09:06:29.673084021,10520140,10520195,C-L1,car_v_car,10520140,4.5098267,1.1010932,7.31471234611952,4.0957723,4.4595356,2.0143046,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:06:29Z
2025-06-01 09:23:02.155287027,10531051,10531576,E-L2,car_v_car,10531051,7.4686885,0.9693933,3.9683120670235272,7.704498,9.088695,0.0,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:23:02Z
2025-06-01 10:04:57.947438002,10561126,10561498,E-L2,car_v_car,10561126,3.7819037,0.6146794,5.419440781012981,6.152644,9.112877,0.55952907,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:04:57Z
2025-06-01 17:50:13.545931101,10918049,10918172,D-L1,car_v_car,10918172,7.350396,0.6382026,23.880098854450722,11.51734,6.378749,167.89967,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T17:50:13Z
2025-06-01 20:20:07.474462032,11007650,11007736,B-L2,car_v_car,11007736,6.834223,1.1008201,14.116566413789522,6.2083015,2.2665436,172.6427,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T20:20:07Z
