timestamp,pair_id,id_obj1,id_obj2,label_obj1,label_obj2,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_x_obj2,vel_y_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,vel_obj1,vel_obj2,rel_dist,rel_vel,bc_overlap_prob,bc_time_horizon,bc_severity_score
2025-06-06 05:44:20.364526987,15321569_15321969,15321569,15321969,6,4,55.90625,-59.78125,56.59375,-56.75,-0.040008545,-0.5800781,5.75,-6.4609375,6.390625,2.2109375,4.4101562,1.9697266,0.8435545,9.273155,3.1082363,8.2528,0.2983933948788252,0.0,0.4925162011226942
2025-06-06 05:54:25.781434059,15330821_15331026,15330821,15331026,4,4,-33.875,-20.40625,-34.65625,-22.703125,-5.2382812,-2.5292969,-0.19995117,-0.3100586,3.8105469,1.7900391,4.578125,2.0292969,5.2598925,0.79535246,2.4261053,5.5054326,0.4523826330068999,0.0,0.4981124196056482
2025-06-06 06:18:41.482733965,15354802_15354973,15354802,15354973,8,6,-37.75,47.96875,-38.03125,51.53125,-0.090026855,0.30004883,4.6015625,-6.2304688,11.9921875,3.1699219,5.4492188,2.2890625,0.7048624,4.3121996,3.5735848,8.041061,0.5094488391827866,0.0,0.819301879344805
2025-06-06 06:18:47.079827070,15354802_15355047,15354802,15355047,8,4,-37.40625,47.4375,-37.21875,50.40625,0.010002136,-0.11999512,3.4003906,-5.8984375,11.9921875,3.1699219,4.3085938,1.9697266,0.6225412,4.89428,2.9746652,6.6996365,0.4391799824936502,0.0,0.5884692445862822
2025-06-06 07:37:57.552659035,15434965_15435359,15434965,15435359,6,4,55.40625,-60.65625,55.21875,-58.78125,0.02999878,-0.4699707,3.5996094,-4.0507812,5.1054688,2.2402344,4.4296875,1.5898438,1.380791,2.2140048,1.8843517,5.0561175,0.4745083946994378,0.0,0.4798340429544993
2025-06-06 08:40:23.982867956,15478815_15492350,15478815,15492350,7,6,-20.5,-12.421875,-16.875,-13.9609375,0.20996094,0.02999878,-6.578125,-2.9804688,7.15625,2.4101562,5.3203125,2.2597656,1.1906514,7.252964,3.9381897,7.4257,0.291607459396946,0.0,0.433077913194739
2025-06-06 08:53:11.484004974,15502444_15503303,15502444,15503303,8,7,86.6875,25.109375,79.5,26.28125,-0.16003418,-0.010002136,8.578125,3.9296875,12.1328125,3.140625,7.1484375,2.7304688,0.41625226,9.52462,7.282407,9.585227,0.2832091902450785,0.0,0.5429248761126814
2025-06-06 12:26:33.961162090,15709387_15709431,15709387,15709431,6,4,-36.1875,46.34375,-35.8125,48.875,0.4399414,-0.97021484,5.8515625,-6.9101562,6.140625,2.4101562,3.9902344,1.8896484,0.42486894,6.522393,2.558877,8.035456,0.4718574463490956,0.0,0.7583179217231676
2025-06-06 13:45:27.043626070,15803204_15803243,15803204,15803243,8,4,68.1875,-52.125,62.125,-51.0,-0.10998535,0.02999878,8.0625,-9.3125,12.28125,3.1308594,4.53125,2.0390625,0.36760834,12.217391,6.165998,12.412566,0.2700828620581139,0.0,0.670484280145981
2025-06-06 14:34:01.938116074,15846482_15846861,15846482,15846861,4,4,71.125,21.515625,70.9375,19.125,0.020004272,-0.25,7.53125,2.9902344,3.9453125,1.8095703,4.28125,1.9199219,0.3592885,7.901638,2.3979666,8.180338,0.2502682251358411,0.0,0.4094557297433958
2025-06-06 15:54:49.690288067,15923845_15924023,15923845,15924023,4,4,48.557423,54.634064,47.859375,51.714375,0.6298828,1.3398438,9.1796875,10.0078125,4.0507812,1.9003906,4.3710938,2.0195312,2.6480489,9.155163,5.706356,12.175092,0.5125037351151427,0.24,1.006416128047987
2025-06-06 17:29:35.047274113,16016550_16016948,16016550,16016948,4,4,32.34375,-7.578125,32.4375,-4.4882812,-12.0078125,10.609375,-0.5800781,1.0302734,4.5898438,2.09375,4.6796875,2.015625,3.4292037,1.8599584,3.0912657,14.911482,0.3230234195381378,0.0,0.9633515719851772
