timestamp,pair_id,id_obj1,id_obj2,label_obj1,label_obj2,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_x_obj2,vel_y_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,vel_obj1,vel_obj2,rel_dist,rel_vel,bc_overlap_prob,bc_time_horizon,bc_severity_score
2025-06-06 04:00:44.884510040,15240752_15241177,15240752,15241177,4,4,-20.433125,48.90531,-19.389448,50.94963,-2.0,2.3398438,0.070007324,-0.3400879,4.6601562,2.0703125,4.8554688,2.1503906,3.0427446,0.38520625,2.742577,3.3862906,0.4086457221999171,0.24,0.2231924431416586
2025-06-06 04:00:54.150192976,15241073_15241177,15241073,15241177,4,4,-20.514687,48.631405,-19.298101,51.242844,-2.3398438,2.6308594,0.05999756,-0.16003418,4.1992188,1.9599609,4.8554688,2.1503906,3.6204236,0.3078189,3.3432024,3.680805,0.26302318177038725,0.24,0.15615113453679214
2025-06-06 04:00:58.653275013,15241132_15241652,15241132,15241652,6,4,45.794064,49.449062,48.118008,48.718925,4.4804688,7.7304688,-0.6801758,-0.38989258,5.7695312,2.4296875,4.7382812,2.1894531,9.009833,1.1534337,3.7652035,9.621462,0.329736432142241,0.24,0.5117010497485952
2025-06-06 04:02:45.266011000,15242558_15242921,15242558,15242921,4,4,46.638283,49.95,48.490585,49.966522,1.4599609,2.890625,-0.2800293,-0.19995117,4.140625,1.9296875,4.4648438,2.2890625,3.3150945,0.8703041,3.077768,3.5467207,0.5466120950072761,0.48,0.2619838453831097
2025-06-06 04:05:14.762851954,15244434_15244745,15244434,15244745,4,6,-15.019688,42.87,-13.784262,45.98336,-4.6796875,5.328125,0.010002136,-0.22998047,4.4296875,2.0,5.9609375,2.3691406,7.237576,0.32343176,5.8697824,7.2722573,0.2898494275926099,0.48,0.2848458951130618
2025-06-06 04:06:14.272588015,15245674_15246295,15245674,15246295,4,4,9.812813,-3.2396874,6.8929687,-6.6103125,3.5,3.0,8.671875,4.1484375,4.0898438,1.9404297,4.1289062,1.9296875,4.547914,4.972821,6.675809,5.2978487,0.3927309114095142,0.48,0.2811660741947018
2025-06-06 04:07:38.641479969,15247681_15247992,15247681,15247992,4,4,44.388283,59.509377,41.68305,57.925743,-2.9394531,-13.6328125,-1.1904297,-0.5698242,4.1796875,1.8496094,4.5898438,1.9199219,3.0148518,0.8998227,5.659702,13.179558,0.30284693017884257,0.24,0.6437723582150556
2025-06-06 04:20:49.441683054,15258302_15259558,15258302,15259558,7,4,-12.602217,46.6876,-13.391875,49.99,0.08001709,-0.13000488,4.2617188,-3.2109375,6.578125,2.5,4.9414062,2.0097656,0.9069421,0.6174417,5.5392113,5.1941094,0.4700650432773589,0.48,0.32994179440950805
2025-06-06 04:23:51.262761116,15261927_15261984,15261927,15261984,4,4,-19.4375,30.453125,-22.15625,29.546875,0.58984375,-0.35009766,2.5703125,-2.9609375,4.9804688,2.2402344,4.1953125,1.9804688,0.55680805,3.777972,2.8658142,3.2770019,0.25739587307362316,0.0,0.1686973508482789
2025-06-06 04:42:40.224989891,15275006_15275156,15275006,15275156,7,4,29.666094,22.86375,27.765,24.822187,-0.3701172,6.421875,-0.75,-1.5097656,9.9609375,3.0898438,3.9960938,1.9003906,6.394803,0.7773254,6.0163555,7.9407325,0.2649567782538318,0.48,0.28431768846441835
