timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,composite_score,duration,num_frames,link
2025-06-03 05:58:23.552843094,12151703,12152314,1015,pedestrian_v_motorcycle,12151703,3.3046875,0.6343315243721008,4.106462154810837,5.209716796875,6.079671382904053,71.84251514416606,41.65692050495115,0.199609,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T05:58:23Z
2025-06-03 06:31:42.060343981,12197924,12199927,1015,pedestrian_v_motorcycle,12197924,2.451930522918701,0.5998097062110901,3.557062778123897,4.0878472328186035,3.6556718349456787,107.20577494830638,29.005873922540225,0.121606,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T06:31:42Z
2025-06-03 07:38:43.062998056,12264255,12264270,1018,pedestrian_v_car,12264255,3.5876986980438232,0.6314843893051147,4.129701808176654,5.681373596191406,6.646648406982422,83.7055528823937,41.64467489607782,0.104028,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T07:38:43Z
2025-06-03 09:29:24.132170916,12365086,12365560,1017,pedestrian_v_car,12365086,3.500706195831299,0.4646855294704437,5.918761798079556,7.53349494934082,10.91921615600586,170.87916527908374,98.7430286709911,0.103965,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T09:29:24Z
2025-06-03 10:02:17.069367886,12401644,12402469,1017,pedestrian_v_motorcycle,12401644,3.067018985748291,0.38852882385253906,9.24143361725184,7.8939290046691895,7.38969087600708,110.56294952915104,185.16432971343127,0.100562,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T10:02:17Z
2025-06-03 10:06:00.055408001,12406816,12407045,1017,motorcycle_v_pedestrian,12407045,5.280123233795166,0.5908211469650269,6.494877009709571,8.936923027038574,7.892484664916992,96.04316946699785,105.5863860921312,0.130188,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T10:06:00Z
2025-06-03 12:56:54.884516954,12587318,12588334,1015,pedestrian_v_bicycle,12587318,2.8865363597869873,0.5565643906593323,4.647124889294269,5.186347484588623,2.9469666481018066,179.60781918927987,62.1166492361841,0.418622,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T12:56:54Z
2025-06-03 13:18:00.537116051,12615044,12616034,1017,pedestrian_v_motorcycle,12615044,3.978273630142212,0.6004202365875244,5.630496269405341,6.625815391540527,7.306301593780518,83.76150579207444,74.26038321360839,0.211387,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T13:18:00Z
2025-06-03 19:53:25.230623960,13017871,13018031,1017,pedestrian_v_car,13017871,3.6342318058013916,0.4594706892967224,7.5207957533735135,7.909605503082275,10.349382400512695,137.30741947063706,132.960033843384,0.110136,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T19:53:25Z
2025-06-03 20:08:06.649971008,13025006,13025109,1017,pedestrian_v_car,13025006,4.188119411468506,0.4881698191165924,8.657891306966945,8.57922649383545,9.364152908325195,99.9318966898096,157.2841218241088,0.115437,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-03T20:08:06Z
