timestamp,pair_id,id_obj1,id_obj2,label_obj1,label_obj2,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_x_obj2,vel_y_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,vel_obj1,vel_obj2,rel_dist,rel_vel,bc_overlap_prob,bc_time_horizon,bc_severity_score
2025-06-05 06:13:43.443337917,14186446_14188139,14186446,14188139,4,4,55.34375,-55.5625,54.40625,-57.65625,6.6601562,-7.5585938,0.27001953,0.25,4.1015625,1.9003906,4.2890625,2.1699219,10.1387415,0.5583004,2.2940564,10.089994,0.2780486843243456,0.0,0.5611019352504353
2025-06-05 06:21:35.563389063,14200545_14201310,14200545,14201310,4,4,41.21875,55.4375,41.21875,54.09375,1.5195312,2.5800781,-7.5195312,7.7109375,3.8496094,1.7753906,2.4199219,1.2597656,1.942032,3.4409823,1.34375,10.393765,0.3568593533298778,0.0,0.741822483395907
2025-06-05 06:49:53.892774105,14235846_14238832,14235846,14238832,8,4,86.8125,25.484375,81.5,26.578125,-0.070007324,-0.010002136,11.25,5.2695312,11.8984375,3.1191406,4.1015625,1.8798828,0.36592475,12.238225,5.4239235,12.490638,0.2729091871343931,0.0,0.6817619606242789
2025-06-05 06:57:43.743408918,14246838_14248903,14246838,14248903,4,8,57.8125,-45.46875,63.90625,-47.59375,5.3789062,-6.0703125,-2.25,0.8901367,4.3085938,1.9697266,17.375,3.359375,8.460276,2.319483,6.4536357,10.327055,0.2682669913145036,0.0,0.5540815935862252
2025-06-05 07:36:02.062927008,14286509_14287148,14286509,14287148,4,8,63.15625,-52.34375,68.1875,-53.03125,5.53125,-6.6796875,-0.14001465,0.070007324,4.2382812,2.0195312,11.8984375,3.109375,8.612692,0.3625349,5.078005,8.815987,0.2903428452623633,0.0,0.5119317285815025
2025-06-05 07:54:55.387567997,14305026_14305887,14305026,14305887,8,4,39.25,45.75,36.09375,39.4375,-0.18005371,-0.44995117,-0.4699707,9.0,16.625,3.2695312,4.328125,1.9296875,0.57568914,5.694197,7.0575895,9.454397,0.2750581085205879,0.0,0.520101722291481
2025-06-05 07:55:07.882198095,14306018_14306353,14306018,14306353,4,4,52.875,65.6875,51.0625,67.3125,0.8100586,8.34375,-2.7207031,-3.9101562,4.2617188,1.8896484,4.3984375,1.9501953,7.8356476,0.8195647,2.4342928,12.752431,0.2776268340781118,0.0,0.7080834043924835
2025-06-05 08:26:40.748963118,14336289_14337397,14336289,14337397,4,8,87.51875,25.746563,89.03375,29.393126,7.109375,2.5898438,-5.328125,-3.9609375,4.359375,1.9599609,12.921875,3.1445312,7.4689164,1.5151095,6.8909616,14.057174,0.2915249642159226,0.24,0.6609704948882386
2025-06-05 08:57:39.565283060,14362476_14362726,14362476,14362726,8,7,-7.1015625,40.71875,-7.5117188,35.0,-0.08001709,0.20996094,-5.140625,6.078125,12.1328125,3.0996094,8.828125,3.1503906,0.48729503,8.159634,5.7334394,7.7488775,0.2926832770105673,0.0,0.4535933734534
2025-06-05 13:29:07.315454960,14638723_14641418,14638723,14641418,4,4,84.25,25.921875,84.375,27.84375,7.9414062,4.78125,-3.7890625,-1.0800781,4.5898438,2.0292969,3.9707031,1.8603516,9.200654,2.6715698,1.9259357,13.113317,0.4284832603781955,0.0,1.1237673247390072
2025-06-05 14:07:22.526707888,14692829_14693375,14692829,14693375,4,4,42.46875,45.90625,40.0,45.0625,1.8798828,2.6699219,3.0996094,12.2109375,4.0117188,1.9296875,4.03125,1.9003906,3.262704,9.538521,2.608954,9.618665,0.3217135129896795,0.0,0.6188908848526233
2025-06-05 15:41:41.137223005,14814721_14814969,14814721,14814969,4,4,50.0625,60.1875,51.78125,60.78125,3.0195312,16.59375,1.9902344,3.8105469,4.4804688,1.9804688,4.1289062,1.9101562,15.626874,4.154623,1.8184171,12.824575,0.4758662977364414,0.0,1.2205566454306225
