timestamp,id1,id2,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,link
2025-06-01 09:29:43.157147884,10535595,10535738,car_v_car,10535595,5.8557696,1.4053473,4.292572767015433,4.1667776,1.3981432,157.33957,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:29:43Z
2025-06-01 09:35:30.561595917,10540034,10540130,car_v_car,10540130,4.248736,0.3412116,inf,12.45191,7.3585825,159.04614,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T09:35:30Z
2025-06-01 10:20:34.558135986,10570992,10571290,car_v_car,10571290,5.4544454,1.1095783,12.965048479855636,4.9157825,0.7500844,157.00386,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:20:34Z
2025-06-01 10:40:41.244851112,10584197,10584607,car_v_car,10584607,6.932501,0.9579639,95.31037309255616,7.236704,1.2075481,144.41446,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T10:40:41Z
2025-06-01 13:02:18.866708040,10690352,10690405,car_v_car,10690352,3.6763604,0.9452019,77.16683197053831,3.8894975,1.9201565,59.08627,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:02:18Z
2025-06-01 13:35:28.119827032,10718058,10718064,car_v_car,10718058,3.1605787,0.9622087,38.91038137030497,3.2847123,0.9402709,2.0143046,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T13:35:28Z
2025-06-01 14:57:40.383486986,10788941,10788955,car_v_car,10788941,3.4085429,0.654531,inf,5.207611,0.5793123,5.5952907,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:57:40Z
2025-06-01 14:59:43.533787966,10789621,10790156,car_v_car,10789621,6.888694,0.9308581,340.7772198321257,7.4003696,0.6964457,159.13007,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T14:59:43Z
2025-06-01 17:52:42.135366917,10919844,10919852,car_v_car,10919844,5.2575283,1.4270996,3.632487272194058,3.6840656,1.4506211,1.3428698,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T17:52:42Z
2025-06-01 18:20:33.385298967,10936238,10936713,car_v_truck,10936238,4.5754313,0.5894874,inf,7.761712,6.6229596,85.998604,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T18:20:33Z
2025-06-01 19:29:42.062628984,10981489,10981635,car_v_car,10981489,6.152759,0.94802547,115.78894355056346,6.490078,0.6619642,157.7872,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T19:29:42Z
2025-06-01 20:27:26.459969997,11010444,11010473,car_v_car,11010444,7.74718,1.5205882,4.241556890200149,5.0948577,0.54754686,5.371479,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-01T20:27:26Z
