timestamp,id1,id2,interaction,dist,TTC,composite_risk,closing_speed,speed_diff,yaw_diff,link
2025-06-05 04:51:53.452234030,14110666,14110771,truck_v_car,7.654209,6.177442,0.6999063398598473,1.239058,0.23467064,12.533451,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T04:51:43Z
2025-06-05 05:00:53.934906960,14115573,14115835,van_v_car,5.4680357,69.62365,0.7228055258663829,0.07853705,0.26031113,1.3428698,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:00:43Z
2025-06-05 05:07:14.136483908,14120954,14121160,car_v_car,7.438304,4.91741,0.6534467543967779,1.5126467,0.8659885,14.100132,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:07:04Z
2025-06-05 05:08:10.677716970,14122083,14122093,truck_v_car,6.842537,1.6482823,0.9529767946946612,4.151314,1.3066406,0.11190581,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:08:00Z
2025-06-05 05:13:40.095570087,14126504,14127333,bus_v_car,7.759067,5.5839314,0.5794864322167496,1.3895348,1.8040814,1.6785872,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:13:30Z
2025-06-05 05:13:53.565346003,14127243,14127414,truck_v_car,6.9182763,2.3167996,0.7544566351521181,2.9861348,0.78950703,159.57668,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:13:43Z
2025-06-05 05:17:59.357191086,14131552,14131584,car_v_car,6.787691,5.968072,0.5312582075172378,1.137334,1.6146221,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:17:49Z
2025-06-05 05:19:53.361588001,14133365,14133382,car_v_car,7.4262815,4.521353,0.7272500942739979,1.6424911,1.2578068,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:19:43Z
2025-06-05 05:25:32.184078932,14138210,14138412,car_v_car,6.685063,2.530922,0.8926934283619912,2.6413548,2.219385,2.7277043,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:25:22Z
2025-06-05 05:26:42.062431097,14138714,14139217,car_v_car,7.4852066,1.1853867,0.975401347036069,6.31457,3.387041,163.04677,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:26:32Z
2025-06-05 05:26:47.668268919,14139076,14139334,car_v_car,7.664154,4.284403,0.7262440887663149,1.78885,2.213033,4.252421,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:26:37Z
2025-06-05 05:26:48.862529039,14139334,14139384,car_v_car,7.1834908,3.6484215,0.7896344822970622,1.9689312,2.7728019,2.0143046,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:26:38Z
2025-06-05 05:28:29.237413883,14139592,14140413,car_v_car,7.9812555,5.4738884,0.5232272405037466,1.4580595,1.490377,3.6928918,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:28:19Z
2025-06-05 05:29:31.762907982,14140758,14141431,car_v_car,7.3275084,3.7897754,0.7749108970535099,1.9334941,2.8925743,2.1262105,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:29:21Z
2025-06-05 05:28:32.641074896,14140877,14140908,car_v_car,7.746802,5.824909,0.5477933726740399,1.3299438,1.9397779,2.0143046,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:28:22Z
2025-06-05 05:28:32.035927057,14140908,14140932,car_v_car,7.4228616,5.3248,0.619134289380881,1.394017,1.2589946,2.6857395,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:28:22Z
2025-06-05 05:32:48.648896933,14144221,14144269,car_v_car,7.9557185,5.803346,0.5502684087392435,1.3708847,2.1023107,2.0143046,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:32:38Z
2025-06-05 05:34:44.556623936,14145920,14145945,car_v_car,6.6438413,1.1071783,0.9786060550785328,6.0006967,1.0578852,3.1333628,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:34:34Z
2025-06-05 05:37:28.530028105,14147830,14147940,car_v_car,7.249141,4.1144624,0.8552542174173552,1.7618685,1.6107535,1.0071523,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:37:18Z
2025-06-05 05:39:07.568439960,14149299,14149454,car_v_car,6.294021,6.2274747,0.5042177350109194,1.0106859,1.0401297,7.050066,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:38:57Z
2025-06-05 05:43:28.647583961,14153353,14153384,car_v_car,7.9304843,5.5642333,0.5773376046207261,1.4252609,1.6246991,0.22381163,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:43:18Z
2025-06-05 05:46:44.086697102,14155941,14155981,car_v_car,7.898654,4.531728,0.6958999269779915,1.7429675,2.919908,1.9443635,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:46:34Z
2025-06-05 05:47:36.474198103,14156517,14156711,car_v_car,7.8368526,1.0277795,0.5710229196513377,7.6250334,1.9957442,168.78194,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:47:26Z
2025-06-05 05:51:04.444489002,14159147,14159297,car_v_car,7.0956254,4.558907,0.6919574726251316,1.5564313,1.703207,0.96518767,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:50:54Z
2025-06-05 05:51:01.246989965,14160731,14160789,car_v_car,7.9434032,4.10274,0.746448931107842,1.9361216,2.570701,0.44762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:50:51Z
2025-06-05 05:52:27.146209002,14162105,14162138,car_v_car,7.155636,5.3478847,0.603789009135262,1.338031,1.5500224,2.9095511,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:52:17Z
2025-06-05 05:53:50.479602098,14163307,14163332,car_v_car,7.9724445,4.104261,0.7418693908653349,1.9424798,2.325431,1.3428698,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:53:40Z
2025-06-05 05:55:16.165117979,14163772,14164618,van_v_car,7.713434,1.043225,0.953664187416688,7.393835,1.3508158,139.15488,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:55:06Z
2025-06-05 05:58:18.885410070,14166833,14166865,car_v_van,7.5223136,5.380739,0.6057142814280359,1.3980075,1.5023952,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:58:08Z
2025-06-05 05:57:53.475100994,14167821,14167829,car_v_car,7.3475556,5.860983,0.5511018841440212,1.2536389,1.3119955,0.55952907,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:57:43Z
2025-06-05 06:03:15.278603077,14173204,14173321,truck_v_car,5.0242577,0.9728848,0.9869398144744778,5.1642885,1.1232572,2.6857395,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:03:05Z
2025-06-05 06:04:34.620810986,14173383,14173496,car_v_car,6.23977,2.6206512,0.8862742454277545,2.3809998,2.4688342,0.25178808,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:04:24Z
2025-06-05 06:05:37.343633890,14174078,14176149,car_v_car,3.312205,5.7694387,0.6008630982309561,0.57409483,0.32637548,1.0071523,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:05:27Z
2025-06-05 06:04:31.119358063,14174800,14174853,bus_v_car,7.6651096,1.7404535,0.7933051351338756,4.4040875,1.18749,168.13849,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:04:21Z
2025-06-05 06:05:31.249882936,14175981,14176018,car_v_car,7.9650116,5.060167,0.5198153500940957,1.574061,2.0514116,0.55952907,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:05:21Z
2025-06-05 06:06:54.192343950,14178224,14178253,car_v_car,7.4756613,7.0723314,0.5563868414560128,1.0570292,1.3983359,0.11190581,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:06:44Z
2025-06-05 06:07:57.470375061,14178939,14179683,car_v_car,4.8115106,3.2809644,0.824199699308345,1.4664928,0.80567753,59.757706,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:07:47Z
2025-06-05 06:08:34.560935020,14180258,14180345,car_v_car,7.749622,6.4381485,0.5105384395168436,1.2037035,1.166923,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:08:24Z
2025-06-05 06:08:39.045695066,14180345,14180640,car_v_car,7.0357623,2.2516284,0.9138217174163834,3.124744,3.4531384,1.5666814,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:08:29Z
2025-06-05 06:09:15.136185884,14181960,14182225,car_v_car,7.7336645,5.0177426,0.6427477422538617,1.5412637,2.0353663,0.22381163,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:09:05Z
2025-06-05 06:11:51.883055925,14184499,14185410,car_v_car,6.963906,2.498923,0.9103983302454972,2.7867627,2.8671086,10.742958,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:11:41Z
2025-06-05 06:13:37.828653097,14186744,14187352,car_v_car,7.6341767,4.3589835,0.7156913793856985,1.7513663,1.6847556,2.1122222,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:13:27Z
2025-06-05 06:13:28.206029892,14188022,14188084,car_v_car,7.817951,5.845571,0.5469649806653145,1.3374145,2.1177459,0.44762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:13:18Z
2025-06-05 06:15:12.688200951,14189653,14191273,car_v_car,6.5498857,3.2939675,0.8323445263716951,1.9884489,1.9968164,6.168808,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:15:02Z
2025-06-05 06:15:02.355078936,14190057,14190947,car_v_car,7.4831557,3.4263833,0.8133489302314767,2.183981,1.4438931,0.8952465,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:14:52Z
2025-06-05 06:14:53.850953102,14190661,14190715,car_v_car,7.982525,0.9135485,0.569372144803436,8.737932,1.756185,167.91467,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:14:43Z
2025-06-05 06:16:16.158638000,14190972,14191021,car_v_car,6.834683,5.0175967,0.7295389436353805,1.3621428,0.9651365,1.5666814,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:16:06Z
2025-06-05 06:16:40.455594063,14192255,14192472,car_v_car,6.436719,5.8582096,0.5782225069293191,1.0987519,0.71933603,4.1405153,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:16:30Z
2025-06-05 06:16:09.668807030,14192456,14192467,car_v_car,4.9214535,6.416817,0.5021145642275718,0.76696175,0.77257514,3.580986,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:15:59Z
2025-06-05 06:16:32.360790968,14192948,14193006,car_v_car,7.3145194,1.0970489,0.551556094845342,6.6674504,1.8489022,1.9023988,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:16:22Z
2025-06-05 06:17:37.219711065,14194476,14194535,car_v_car,7.647049,5.5399876,0.5196403744353784,1.3803369,1.7658217,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:17:27Z
2025-06-05 06:19:13.059470892,14196943,14197028,van_v_car,7.687389,5.6925287,0.5327683774543948,1.3504348,1.7858989,1.1190581,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:19:03Z
2025-06-05 06:20:30.804150105,14199304,14199399,car_v_car,7.2027693,4.6754675,0.6843577162270431,1.5405452,2.0838492,1.6785872,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:20:20Z
2025-06-05 06:20:17.919977903,14199378,14199399,van_v_car,7.006763,4.1764956,0.5887808250447459,1.6776656,1.1821194,0.33571744,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:20:07Z
2025-06-05 06:21:07.760333061,14200637,14200719,car_v_van,7.749559,3.7547178,0.7787342320867413,2.0639524,2.637848,6.9381604,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:20:57Z
2025-06-05 06:22:15.405337095,14202190,14202242,car_v_car,6.5944166,5.3467417,0.6017501877842772,1.2333524,1.7404822,0.8952465,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:22:05Z
2025-06-05 06:23:41.858443975,14202196,14203213,car_v_car,7.4923463,5.99804,0.5348583447253714,1.2491324,1.8582766,1.1190581,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:23:31Z
2025-06-05 06:23:34.395756006,14202654,14202779,car_v_car,7.8573713,6.2327933,0.5035840047137762,1.26065,1.8209947,1.1190581,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:23:24Z
2025-06-05 06:23:04.372528076,14202962,14203121,car_v_car,6.3175306,4.2403784,0.7273878360108813,1.4898508,2.054917,0.44762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:22:54Z
2025-06-05 06:23:38.164830923,14204059,14204163,car_v_car,7.338429,5.277586,0.6102765761362632,1.3904897,1.6727493,3.1893158,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:23:28Z
2025-06-05 06:25:23.472707033,14205364,14205446,car_v_car,6.5699363,4.060284,0.7507926921576439,1.6180977,2.0623229,0.8952465,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:25:13Z
2025-06-05 06:25:36.366477966,14206740,14207386,car_v_car,6.8329334,6.75826,0.5194159047756173,1.0110493,0.87265825,2.895563,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:25:26Z
2025-06-05 06:25:04.991063118,14206935,14206971,car_v_car,7.0290103,3.2771132,0.8796774462541145,2.1448786,2.160078,1.230964,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:24:54Z
2025-06-05 06:26:10.616215944,14208356,14208561,car_v_van,7.7371364,4.430191,0.7080274544082116,1.7464566,2.4530609,0.44762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:26:00Z
2025-06-05 06:28:54.126233100,14209929,14211909,car_v_car,7.3227344,5.117455,0.6369286087163968,1.4309328,2.1075335,4.3643265,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:28:44Z
2025-06-05 06:29:02.548669100,14210233,14211909,car_v_car,6.3589144,6.0972104,0.5335331906691309,1.0429219,1.457799,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:28:52Z
2025-06-05 06:29:56.427083015,14210958,14211180,car_v_truck,7.7699466,6.2466154,0.5076905712405118,1.243865,1.6329708,1.9023988,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:29:46Z
2025-06-05 06:30:52.390419960,14212471,14215397,car_v_car,6.99618,5.514638,0.5858385422019325,1.2686563,1.2930357,0.6714349,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:30:42Z
2025-06-05 06:31:21.097145081,14214730,14214797,car_v_car,4.6330695,6.051614,0.5495361875847113,0.7655924,0.6842766,7.161972,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:31:11Z
2025-06-05 06:31:56.288433075,14215203,14217697,car_v_car,7.631401,5.247634,0.5766739178664638,1.4542556,0.99905944,3.3571744,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:31:46Z
2025-06-05 06:31:41.675981045,14217613,14217664,car_v_car,6.368812,6.012617,0.5318967854393384,1.0592413,0.25439596,0.7273878,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:31:31Z
2025-06-05 06:33:06.618202925,14217664,14218060,car_v_car,7.813842,4.5699563,0.6962674724382685,1.7098286,2.1037574,1.8464459,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:32:56Z
2025-06-05 06:33:59.458848000,14218674,14219582,car_v_car,7.466891,6.125334,0.5153752417223929,1.2190177,1.2668352,2.9934804,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:33:49Z
2025-06-05 06:33:30.503572941,14218754,14218770,van_v_car,7.999817,3.751556,0.7693706462527071,2.1323998,2.3819141,3.021457,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:33:20Z
2025-06-05 06:36:05.357839108,14222817,14222929,truck_v_car,7.977481,5.8036427,0.5525417210464721,1.3745644,2.5233834,1.5666814,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:35:55Z
2025-06-05 06:36:46.329540968,14223472,14223516,van_v_car,6.067652,22.228771,0.7955067559160328,0.2729639,0.36711597,1.3428698,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:36:36Z
2025-06-05 06:35:57.053406000,14223516,14223581,car_v_car,6.2842226,5.0044026,0.6406969896189489,1.2557389,0.75809693,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:35:47Z
2025-06-05 06:37:36.399808884,14224544,14224802,car_v_car,5.021639,4.0282555,0.7635994993654223,1.2466038,1.2769749,0.8952465,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:37:26Z
2025-06-05 06:37:51.378464937,14224640,14225621,car_v_car,7.855895,4.1017923,0.7429561858849199,1.9152348,2.5106325,6.6024427,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:37:41Z
2025-06-05 06:37:21.297302961,14225300,14225360,car_v_car,7.435744,5.4744143,0.5943031384391747,1.358272,2.068086,0.22381163,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:37:11Z
2025-06-05 06:38:31.256036043,14225318,14225735,car_v_van,7.2974772,3.4666522,0.8121131061638397,2.1050503,0.199862,13.316792,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:38:21Z
2025-06-05 06:37:28.280996084,14225435,14225471,car_v_car,5.683485,4.6867294,0.6786802388388712,1.2126762,1.923758,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:37:18Z
2025-06-05 06:38:39.759681940,14226132,14226219,car_v_car,7.8741474,4.1922717,0.7265122540235077,1.8782532,2.2085052,1.9023988,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:38:29Z
2025-06-05 06:38:46.059451103,14226311,14226458,car_v_car,6.3996835,5.720784,0.5711301100154491,1.1186724,1.6477871,1.3428698,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:38:36Z
2025-06-05 06:41:57.071407080,14230206,14230264,car_v_car,7.8543878,4.6726794,0.6818048933196361,1.6809173,2.267441,0.44762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:41:47Z
2025-06-05 06:46:08.676789999,14234975,14235030,car_v_car,7.996352,6.007667,0.5309471039019702,1.3310245,1.969954,0.33571744,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:45:58Z
2025-06-05 06:56:59.069027901,14247687,14247743,car_v_car,7.887097,3.0719159,0.8456668773437144,2.5674846,3.7449982,2.2381163,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:56:49Z
2025-06-05 06:59:21.775784969,14251185,14251249,car_v_car,7.8200912,4.4167094,0.6470954232145422,1.7705696,2.3268363,4.252421,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T06:59:11Z
2025-06-05 07:01:59.548104048,14253024,14253250,car_v_car,7.57945,5.406626,0.5958525745475309,1.4018817,1.4433146,2.0143046,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:01:49Z
2025-06-05 07:01:02.192994118,14253250,14253336,car_v_car,6.397116,5.027087,0.6427064759477168,1.2725294,0.58998394,8.057219,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:00:52Z
2025-06-05 07:06:02.852472067,14257331,14258545,car_v_car,5.9049273,5.607987,0.59817898263842,1.0529495,0.8890195,5.861067,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:05:52Z
2025-06-05 07:06:45.894674063,14259738,14259795,car_v_car,7.7949333,4.297559,0.7038535427067913,1.813805,2.1152072,4.252421,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:06:35Z
2025-06-05 07:06:47.581989050,14259795,14259827,car_v_car,7.933624,5.4371653,0.5994767993049224,1.4591471,0.294178,2.6857395,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:06:37Z
2025-06-05 07:07:33.366718054,14260547,14260579,van_v_van,7.7227974,5.898137,0.5388626515300394,1.3093622,1.5652717,3.1333628,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:07:23Z
2025-06-05 07:14:01.386426926,14266899,14266966,car_v_car,7.6855307,4.382296,0.7166084197719446,1.753768,1.5736313,1.230964,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:13:51Z
2025-06-05 07:14:49.678894997,14267967,14268044,car_v_car,7.941436,5.4965796,0.5923321709215656,1.444796,0.7130058,2.461928,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:14:39Z
2025-06-05 07:14:57.186780930,14268044,14268173,car_v_car,7.749055,6.0083427,0.5263636827666396,1.2897159,1.7515217,0.22381163,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:14:47Z
2025-06-05 07:16:16.470949888,14268334,14269576,bus_v_car,7.5654693,1.3330508,0.9448366178632628,5.6753044,1.8054905,163.94202,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:16:06Z
2025-06-05 07:23:19.135678053,14276431,14276447,car_v_car,7.068046,11.382284,0.558572375266381,0.62096906,0.67431974,5.5952907,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:23:09Z
2025-06-05 07:33:25.666270018,14284648,14285052,van_v_car,7.2631884,3.7054803,0.7885711952580946,1.9601206,1.0588467,7.9453125,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:33:15Z
2025-06-05 07:33:52.649179935,14285171,14285203,car_v_car,3.8746219,39.19184,0.923907892951762,0.098862976,0.4530573,0.44762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:33:42Z
2025-06-05 07:35:45.559197903,14286999,14287006,car_v_car,6.9375,5.7980323,0.5609618085728432,1.1965266,0.6527624,1.1190581,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:35:35Z
2025-06-05 07:40:16.467113018,14290718,14290803,car_v_car,7.7233033,3.855409,0.7678071734083108,2.0032384,2.4279952,0.44762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:40:06Z
2025-06-05 07:40:15.173401117,14290764,14290803,truck_v_car,7.2444077,3.5074112,0.8042503543295768,2.065457,0.6215563,0.6714349,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:40:05Z
2025-06-05 07:43:49.287384987,14294180,14294220,car_v_van,7.2239904,5.349325,0.6024044654253855,1.350449,1.9073318,1.790493,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:43:39Z
2025-06-05 07:45:34.195379019,14295222,14295300,car_v_car,7.2358947,7.9608407,0.5474779622337668,0.908936,0.91031027,0.8952465,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:45:24Z
2025-06-05 07:45:35.135092020,14295251,14295300,car_v_car,7.5584435,4.9027505,0.7899504523877439,1.5416741,0.95824814,0.33571744,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:45:25Z
2025-06-05 07:45:31.413369894,14295423,14295524,car_v_car,4.250115,2.0376897,0.8334738568822432,2.0857518,2.0058467,28.647888,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:45:21Z
2025-06-05 07:45:37.835995913,14295424,14295460,car_v_car,7.9200897,5.228149,0.6189764607796759,1.5148937,2.2897153,2.7976453,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:45:27Z
2025-06-05 07:45:29.691793919,14296172,14296183,car_v_car,3.5018132,2.6243281,0.8888063166399447,1.3343656,0.3625424,34.690804,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:45:19Z
2025-06-05 07:48:27.355230093,14299307,14299330,car_v_car,7.9108806,6.1180234,0.5232211946479581,1.2930452,1.2325876,4.1405153,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:48:17Z
2025-06-05 07:56:17.356569052,14307625,14307690,car_v_car,4.840347,4.260756,0.9507553752838585,1.1360301,0.2658429,1.5666814,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T07:56:07Z
2025-06-05 08:01:14.644639015,14312180,14312242,car_v_car,5.0034413,1.7440727,0.9613117400917576,2.8688262,1.0568259,0.44762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:01:04Z
2025-06-05 08:06:30.764492035,14315778,14315793,van_v_van,5.836309,48.310253,0.5906740097161569,0.12080891,0.1804161,4.4762325,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:06:20Z
2025-06-05 08:07:37.076636076,14316391,14316942,truck_v_van,7.564114,3.472494,0.8073768918989265,2.1782944,2.1982918,15.443003,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:07:27Z
2025-06-05 08:08:57.451729059,14318465,14319164,car_v_car,7.92568,5.7020717,0.5628990719623947,1.389965,2.205134,4.0286093,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:08:47Z
2025-06-05 08:11:22.744385004,14321778,14321789,truck_v_car,6.2469525,6.3388658,0.500671056431924,0.98550004,0.7772732,1.3428698,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:11:12Z
2025-06-05 08:20:11.932230949,14330113,14330615,car_v_car,7.878611,5.188623,0.7228457066913354,1.5184397,1.1181369,0.55952907,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:20:01Z
2025-06-05 08:23:08.035353899,14333076,14333120,car_v_car,5.104475,14.139376,0.7865945894046443,0.36101136,0.18477821,2.6857395,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:22:58Z
