pair_id,timestamp,label1,label2,same_zone,mdrac,distance,closing_speed,closing_accel,speed_diff,ttc,yaw_diff,yaw_rate,min_safe_dist,ttc_min_dist,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_severity,decel_model,link,prediction,probability,log_probability,mahalanobis_distance
14064219_14064224,2025-06-05 03:11:41.062963009,4,4,1,0.3237594704878562,7.48381233215332,1.6981613636016846,-0.0116445878518593,2.0341639518737797,4.407009124755859,0.2238116264343261,0.0,2.984619140625,0.055939766377564,0.0018288893451947,0.1576027574326996,4.32,0.14934929962,0.6296388936400001,0.3912607086,1.1376000000000008,0.1549827822199999,2.571966648101806,0.1119321584701538,2.4600343704223637,0.8204290866851807,1.7793208211620632,2.998473,31.0,0.9999258514361996,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:11:41Z,1,0.0017680859311827422,-6.337857712337654,4.204871334265977
14067415_14067444,2025-06-05 03:22:52.744620085,4,4,1,0.2931766128605474,7.433261394500732,1.7765146493911743,-0.6634856172599324,1.4404606819152832,4.184182643890381,1.5666813850402832,-6.241388772233581,3.27490234375,0.0862751032484651,0.00291809401222,0.2033064715303461,4.08,0.16866974562,0.5854302309600001,0.4277650818,1.1328000000000007,0.1738515421999999,1.825303554534912,2.159201145172119,-0.333897590637207,-0.1116527989506721,0.8507042067350763,2.990499,31.0,0.9999994894092428,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:22:52Z,1,0.00017745152184893214,-8.636813102695909,4.301616374536499
14067485_14067526,2025-06-05 03:23:05.042004108,4,4,1,0.0576377238679061,7.452975749969482,1.0412181615829468,-1.8263445426860605,0.9997429847717284,7.157938480377197,1.0071523189544678,1.2044810612475012,3.208251953125,0.7210806236518764,0.0179754022787844,0.7300513722358964,7.199999999999999,0.060078036,1.0393309884,0.4245739119999998,1.1616000000000009,0.142165193,5.371210098266602,4.206689357757568,1.1645207405090332,0.3884737193584442,1.337585959520404,2.997682,31.0,0.999964421288567,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:23:05Z,1,0.0006836747767431492,-7.288028226012398,4.595896438378372
14067549_14067666,2025-06-05 03:23:14.720472097,6,4,1,0.3956044684698845,7.426986217498779,2.2102532386779785,-1.832533833157768,3.134725570678711,3.3602421283721924,1.0071523189544678,-1.0645632460620398,3.3603515625,0.3515336532145543,0.0136840403360551,0.3519031010683253,3.36,0.1574134222599999,0.4022738026,0.4269257267999999,1.1136000000000008,0.2450693528,5.968683242797852,2.342618703842163,3.626064538955689,1.2493900060653689,4.599136765234339,2.902268,30.0,0.9996749098706228,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:23:14Z,1,0.0001956532716884006,-8.539166487298928,4.788966128140404
14067607_14067666,2025-06-05 03:23:15.238327026,6,4,1,0.2445322362368855,7.472422122955322,1.6055744886398315,-0.31492420918848,1.7950396537780762,4.654048919677734,1.45477557182312,-2.3212432824533784,3.47802734375,0.7231600227806082,0.0233004516337518,0.7277267564097316,4.56,0.06431753,1.07608088,0.4113801423999997,1.1664000000000008,0.1446025538999999,6.098842144012451,1.4445521831512451,4.654290199279785,1.5603971481323242,4.444770498839305,2.98276,31.0,0.9998817731780252,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:23:15Z,1,0.0007198291292675377,-7.236496694580883,6.178820153723115
14069026_14069055,2025-06-05 03:27:10.732037067,4,4,1,0.1804042630687877,7.378607273101807,1.3871523141860962,-0.1138022512636635,1.4813904762268066,5.319248199462891,2.0143046379089355,-2.666209561507769,3.0478515625,1.4899563358558705,0.0445575737893726,1.4925713128156834,5.04,0.0015052288,1.7406244859999995,0.3386811354000001,1.1520000000000008,0.1464929848999999,2.1072323322296143,0.2820869982242584,1.8251453638076784,0.6103352904319763,1.3876420026160134,2.990398,31.0,0.9975783806396032,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:27:10Z,1,0.007825411894747069,-4.8503789056349325,3.198612707675488
14069271_14069277,2025-06-05 03:28:03.739618063,6,4,1,0.1935158655422607,7.468945980072021,1.9858919382095337,-2.6911755155652264,0.7685728073120117,3.761003255844116,0.3357174396514892,-1.039533391145013,3.602294921875,0.0753568643602509,0.0027134648421188,0.1747319375500656,3.84,0.19513929782,0.6023124135600001,0.4206577629999999,1.1424000000000007,0.1770080021999999,9.756162643432615,4.161792755126953,5.594369888305664,1.9247311353683472,5.695243954887582,2.906572,30.0,0.9962421135240564,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:28:03Z,1,8.446119368132807e-12,-25.497314026420195,5.745245791222515
14070987_14070999,2025-06-05 03:33:27.056763887,4,4,1,0.099742899110087,7.454156875610352,1.1440534591674805,-0.185537819584494,0.916900396347046,6.515566825866699,1.1190581321716309,14.575386194552292,3.096923828125,0.1113821853429116,0.0028984810310502,0.1180226491107744,6.48,0.12238676424,0.35981441506,0.3993331267999999,1.1424000000000007,0.14068561212,4.518569946289063,4.745441913604736,-0.2268719673156738,-0.1130093187093734,1.1027041918349345,2.007551,21.0,0.9999005104257204,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:33:27Z,1,3.4547831169613605e-06,-12.575750876387534,4.467346734687737
14070999_14071011,2025-06-05 03:33:32.952904940,4,4,1,0.0730361278753827,7.468945980072021,1.075056791305542,-0.7767235113026532,0.9980483055114746,6.947489738464356,0.111905813217163,2.415637540023102,3.059814453125,0.6632139973942366,0.0168197041939422,0.6671787177407938,6.96,0.08662426436,0.9466538286,0.3780618221999999,1.1616000000000009,0.1431047118,7.491600036621094,5.243532657623291,2.2480673789978027,0.7752982974052429,2.344141366670465,2.899616,30.0,0.9983583283926788,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:33:32Z,1,9.414691137152637e-05,-9.270654108799897,2.8780733971624213
14072619_14072635,2025-06-05 03:38:40.943238020,4,6,1,0.1622261249067977,7.44353723526001,1.339331030845642,-0.3535275951433458,1.3603477478027344,5.557652950286865,0.6714348793029785,-2.8337086654453,3.628662109375,0.0199601910643204,0.0005642259930085,0.054187276978348,5.52,0.14033053774,0.4893859215799999,0.4354419151999998,1.132800000000001,0.13899613322,1.8171813488006592,0.1407119929790496,1.676469326019287,0.5738409161567688,1.4804116795764857,2.921488,30.0,0.9999934169589828,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T03:38:40Z,1,0.012718798413458894,-4.364674189882915,2.236982624612311
