pair_id,timestamp,label1,label2,same_zone,mdrac,distance,closing_speed,closing_accel,speed_diff,ttc,yaw_diff,yaw_rate,min_safe_dist,ttc_min_dist,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_severity,decel_model,link,near_miss_probability,prediction
14349273_14349410,2025-06-05 08:41:37.465956926,4,4,1,35.65344715118408,7.265339374542236,14.647013664245604,-2.99984583323428,3.372145175933838,0.49602872133255,151.5194549560547,-20.03575252210595,3.040771484375,1.3543460073575495,0.166445555566152,1.354465740211339,0.48,0.00638968542,1.826389039999999,0.2973003810000001,0.6719999999999999,1.3608360879999992,9.541460037231444,9.365179061889648,0.1762809753417968,0.2924073338508606,3.5544729348925657,0.602861,7.0,0.9999980526137364,2,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:41:37Z,0.6648165849481595,1
14413674_14414108,2025-06-05 09:57:45.520448923,4,4,1,46.58814366658529,6.910702705383301,19.265647888183597,-3.6864477477968975,1.6499786376953125,0.3587059676647186,154.09329223632812,-19.304158049312893,3.007568359375,1.4543159703631725,0.2169280483106932,2.4941557079124994,0.24,0.0073583895399999,2.0950569559999987,0.2963976483999999,0.7151999999999995,1.404200955999999,9.680994987487791,9.798539161682127,-0.1175441741943359,-0.5914350748062134,0.0,0.198744,3.0,0.998749277282326,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T09:57:45Z,0.8196624572275159,1
14453466_14454118,2025-06-05 10:37:22.963979006,4,4,1,25.50463104248047,6.742038249969482,10.293468475341797,-0.7312413758280941,8.409531593322754,0.6549821496009827,19.023988723754883,14.102047268417987,3.23779296875,0.3174739060107058,0.0327257615685265,0.7549647476677266,0.72,0.2553480264,0.954408531,0.4680975001999999,0.6863999999999999,0.9979414789999992,9.351892471313477,9.791460990905762,-0.4395685195922851,-0.5471455454826355,2.687553311919085,0.803385,9.0,0.9985364367420636,2,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T10:37:22Z,0.7654819564887364,1
14535894_14536208,2025-06-05 12:02:25.352828026,4,4,1,25.669267654418945,7.033194065093994,10.210726737976074,0.68958509830693,7.786966800689697,0.6888044476509094,3.189315795898437,1.834299487921241,3.0498046875,0.7337592495029097,0.0738328806511706,0.8343915172756506,0.72,0.1864315654999999,1.0702211061999996,0.3977199826,0.72,0.8707726561999998,13.287752151489258,14.263150215148926,-0.975398063659668,-4.978323936462402,0.0,0.195929,3.0,0.9974710536407426,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T12:02:25Z,0.8119991212443665,1
14573531_14573936,2025-06-05 12:43:08.063209057,4,4,1,22.18443298339844,7.1020050048828125,8.785656929016113,0.8668703348069111,6.298993110656738,0.8083635568618774,1.6785871982574463,0.5749495936543572,3.35888671875,0.4302641076721206,0.0392084963249039,0.8660822383604893,0.72,0.11971671342,1.0167374418000004,0.4396778187999999,0.7440000000000003,0.8062203307999998,10.11016082763672,11.859113693237305,-1.748952865600586,-3.495521783828736,0.0,0.500341,6.0,0.9985106412390886,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T12:43:08Z,0.7688424484421242,1
14636765_14638380,2025-06-05 13:28:38.668076038,4,4,1,11.330810356140136,7.457418918609619,4.814133167266846,-1.529363307724512,2.588749647140503,1.5490678548812866,90.19608306884766,-11.576288366147168,3.09521484375,3.3486905243275,0.2100920825088786,3.3545286811720345,1.2,0.00158574904,2.105820351999999,0.2879446772,1.152000000000001,0.4311657618000001,4.887414455413818,0.1534243822097778,4.73399019241333,1.595976948738098,6.303434635472297,2.966202,28.0,0.9780706780529028,3,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:28:38Z,0.6764795537417172,1
14660702_14662073,2025-06-05 13:42:42.667566061,4,4,1,22.646114349365234,7.198157787322998,9.084128379821776,-0.1730647853873255,6.834840774536133,0.792388379573822,4.755997180938721,0.6942945481513867,3.1953125,0.3922690430879367,0.0361505200166144,0.7482255793804168,0.72,0.2011383625999999,0.9885128242,0.4602127638,0.6960000000000002,0.8107503703999996,8.108017921447754,9.070225715637209,-0.9622077941894532,-3.147339344024658,0.0,0.305721,4.0,0.9989533278893222,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:42:42Z,0.7581794258692026,1
14675339_14678086,2025-06-05 13:54:12.706104040,8,4,1,20.638723850250244,5.900956630706787,8.86799430847168,-1.7659675089984714,4.802762985229492,0.6654217839241028,91.31413269042967,34.84673609505002,4.96630859375,2.6696212731015803,0.276701499357226,2.714133022975523,0.48,0.00452041954,2.080908693999999,0.3017338722,0.816,0.814426093,8.204439163208008,8.798382759094238,-0.5939435958862305,-0.2817574739456177,4.4151724912897325,2.107996,20.0,0.999996873036229,3,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:54:12Z,0.5443238223371567,1
14697579_14697780,2025-06-05 14:09:50.623188019,4,4,1,23.336971759796143,7.2793049812316895,9.17025089263916,0.5323012717102542,5.996364593505859,0.793795645236969,1.6226342916488647,5.615153253320074,3.28076171875,0.4889978036812888,0.0450866736354044,0.8096750318656014,0.72,0.1543620547999999,0.9917209788,0.4480732648,0.7056000000000001,0.8326855515999999,10.17857265472412,12.922593116760254,-2.744020462036133,-5.830724239349365,0.0,0.470614,6.0,0.9986964354155146,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:09:50Z,0.8110526447253055,1
14739614_14739819,2025-06-05 14:41:21.355278015,4,4,1,14.334469985961912,7.3328375816345215,5.349987506866455,0.7482941822615469,5.106683254241943,1.3706270456314087,4.420279502868652,-8.19785058814117,3.008544921875,0.6509763701475985,0.0434308981646954,0.7805237249156812,1.44,0.12887741058,0.923953686,0.3615650479999999,1.176000000000001,0.4351852122,9.233976364135742,11.033370018005373,-1.799393653869629,-4.523726463317871,0.0,0.397768,5.0,0.9980817063532528,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:41:21Z,0.6656325708704028,1
14749816_14749855,2025-06-05 14:50:08.540179968,4,4,1,21.355021794637043,6.829751491546631,8.722554206848145,-0.9227759212366218,2.3638229370117188,0.7829990386962891,0.4476232528686523,5.132866003074514,3.28271484375,0.7277328416614142,0.0678369974007685,0.8688552656549019,0.72,0.1078310656,1.0534081673999998,0.4439964798,0.6864000000000001,0.7515115478,9.887022018432615,14.726243019104004,-4.839221000671387,-9.275176048278809,0.0,0.521739,5.0,0.99420231626706,0,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:50:08Z,0.802554557886799,1
14812113_14813527,2025-06-05 15:40:45.206819057,6,6,1,12.713711102803549,2.625185966491699,5.554387092590332,0.5701104182672784,5.190743446350098,0.472632884979248,43.86708068847656,110.39974778977913,3.81396484375,1.6604511213557418,0.2103264752315286,1.6895627439148273,0.24,0.0014822022,2.099397914799999,0.3134570385999998,0.6719999999999997,0.8027769124000004,7.141082286834717,8.728184700012207,-1.5871024131774902,-0.6936460733413696,4.759230973048805,2.288058,24.0,0.7613559710806698,3,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T15:40:45Z,0.6405804539515892,1
15067926_15067934,2025-06-05 20:58:46.360033035,4,6,1,4.419086158054608,3.90512490272522,5.146716594696045,22.506742915731483,-0.6675398349761963,0.7587604522705078,54.83384704589844,87.4495239180846,3.4541015625,1.6214977207890646,0.1548766316132742,1.70308595735088,0.72,0.0013829716199999,2.023390327999999,0.2997648691999999,0.7584000000000002,0.6367440301999998,0.7637790441513062,1.2200133800506592,-0.456234335899353,-0.3491171598434448,8.59599816583839,1.306823,10.0,0.4981048174758667,4,1.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T20:58:46Z,0.5332838531713966,1
