timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,link
2025-06-03 03:46:22.652230978,12074495,12074616,1017,pedestrian_v_car,12074495,3.974559,0.91138655,9.774891317740588,4.3610024,3.9792824,21.597822,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-03T03:46:22Z
2025-06-03 06:14:56.637254000,12170927,12171518,1015,bicycle_v_pedestrian,12171518,3.5149305,0.8486683,10.333909670511881,4.141701,1.230156,132.04886,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-03T06:14:56Z
2025-06-03 14:24:56.647941113,12730892,12731047,1018,bicycle_v_pedestrian,12730892,2.960886,1.1670157,6.291048765182495,2.5371432,0.54439247,171.32678,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-03T14:24:56Z
