pair_id,timestamp,label1,label2,link,same_zone,mdrac,distance,closing_speed,closing_accel,speed_diff,ttc,yaw_diff,yaw_rate,min_safe_dist,ttc_min_dist,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_severity,decel_model,near_miss_probability,prediction
11133360_11133388,2025-06-02 03:42:24.914051056,4,6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T03:42:24Z,1,4.688219917691783,5.3280348777771,3.87117075920105,-2.299043534095937,0.7095303535461426,1.3763368129730225,169.98492431640625,-1425.2757445101022,3.47216796875,2.58984375,0.1740319844008793,2.6211266111949003,0.96,0.00130078116,2.060040231999999,0.3091960575999999,1.156800000000001,0.355107792,5.74447,6.4507666,-0.70629644,-0.30526733,3.789244100041428,2.313698,24,-0.8570842172751043,2,1.0,0.9662917651951131,1
11135033_11135061,2025-06-02 03:44:47.024912119,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T03:44:47Z,1,1.7384913126033386,8.878520011901855,4.7707200050354,-16.02441806610086,-3.309532165527344,1.8610440492630005,2.90955114364624,24.559376792616675,3.21533203125,3.6247624208561806,0.2039680150891679,3.670763129531106,1.44,0.001606708,2.099771285999999,0.3115568168,1.156800000000001,0.4315231424000001,4.591306,6.9393387,-2.3480325,-0.7832966,2.1624873299026484,2.997629,30,0.9926291816359932,2,1.0,0.5906064288044939,1
11161600_11161937,2025-06-02 04:24:43.834741116,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T04:24:43Z,1,18.44745381673177,8.1084566116333,7.294873237609863,1.2979240160439047,7.177581787109375,1.1115281581878662,34.01936721801758,-19.380251106596265,2.58740234375,1.5700911770800368,0.1194181334399987,1.769849550566552,0.96,0.00231133386,1.8643559199999995,0.2854198778,1.1136000000000008,0.5203486738,7.926262,8.991912,-1.06565,-0.6295426,0.7492619167385952,1.6927370000000002,18,0.9748262348331372,1,1.0,0.881285616544622,1
11182831_11182903,2025-06-02 05:00:28.599983931,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T05:00:28Z,1,11.956596249880263,9.134387016296388,7.273874282836914,-5.797724946947421,-0.1299264430999755,1.2557802200317385,1.45477557182312,-2.384140863004211,3.177978515625,1.1311837704195395,0.0798174594545515,1.1624320061600646,1.2,0.00243572134,1.3057799776,0.3348852132000001,1.152000000000001,0.5134129195999999,3.7066846,4.047197,-0.34051228,-0.11389796,8.942559579416503,2.989626,30,0.9996013254592776,4,1.0,0.8348194911976371,1
11196762_11196842,2025-06-02 05:19:51.094060898,6,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T05:19:51Z,1,16.827366256713866,5.147838592529297,6.376003265380859,0.7086682902198336,5.784663677215576,0.8073770403862,44.314701080322266,347.8462034992006,3.224853515625,0.0769313203252485,0.006931558739009,0.5613258287015179,0.72,0.27455142,0.9708343995999996,0.4885115757999999,0.6911999999999999,0.7910386201999999,6.1471734,6.7232623,-0.5760889,-0.25881425,4.743930406276234,2.225878,23,0.9982716932344996,3,1.0,0.9490184870396798,1
11196842_11197431,2025-06-02 05:20:40.447837114,4,6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T05:20:40Z,1,19.046157836914062,5.296852111816406,7.764575481414795,-3.1856271184202223,6.390664577484131,0.6821817755699158,178.7825164794922,-1431.361806608713,3.163330078125,0.5837934012145095,0.0589876452296156,0.6859624434967122,0.72,0.2720149162,1.2580819622000003,0.4278760901999999,0.6336000000000002,0.7871113346000002,6.7776465,0.53309804,6.2445483,2.155846,12.937088433824762,2.896565,30,0.9914664730935197,4,1.0,0.8420234909326489,1
11261816_11262163,2025-06-02 06:22:48.235516071,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:22:48Z,1,7.897175850321463,6.302358627319336,3.911988496780396,-0.5103919427419807,2.4634366035461426,1.6110371351242063,178.82447814941406,-0.1371879480950664,3.137939453125,1.779351226506924,0.1085728245545766,1.7878191452556318,1.44,0.00134033124,1.8530794119999996,0.2972156212,1.142400000000001,0.3623795351999999,3.219462,2.8804324,0.33902955,0.11347358,1.0427937591619592,2.98774,30,0.9456217111737673,1,1.0,0.5718345162110721,1
11298473_11299772,2025-06-02 06:50:53.483441114,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:50:53Z,1,15.317123413085938,4.08350944519043,6.330022811889648,0.1718016676701748,7.001355648040772,0.6451018452644348,0.6714348793029785,-5.09915475840059,3.1171875,1.643286056977663,0.1729128369244233,1.695925128948583,0.48,0.00159924152,2.1073296739999985,0.2768834158,0.8015999999999999,0.759223668,7.415334,6.853512,0.5618224,0.4366963,3.335001851591275,1.286529,14,0.880630181142632,2,1.0,0.9832927757296598,1
11304818_11304947,2025-06-02 06:57:26.024997950,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:57:26Z,1,4.873874343382708,5.643774509429932,3.140383720397949,2.579906786381191,-0.7760999202728271,1.7971607446670532,1.1190581321716309,-6.873873538423619,2.897216796875,3.223934979501521,0.1850775333420373,3.2241961283129354,1.2,0.0013817141,2.063363787999999,0.2953441485999999,1.142400000000001,0.3340555378000001,3.7373078,4.888947,-1.1516392,-0.38563618,7.826743828034376,2.986336,28,0.9531559647247928,4,1.0,0.6791543387377379,1
11305315_11305681,2025-06-02 06:57:28.215265989,7,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T06:57:28Z,1,3.8231657075737737,9.13211441040039,3.602726697921753,7.493421500966964,-0.1626482009887695,2.534778594970703,10.96677017211914,5.496136976314985,3.92822265625,6.664404742044229,0.3132722791992162,6.664884730928398,1.2,0.0021368128,2.063363787999999,0.3027188726,1.1520000000000008,0.3704067406,3.7310176,4.188864,-0.45784664,-0.15279457,11.780166174892308,2.996485,28,0.9860174822408054,4,1.0,0.651522036197146,1
11321150_11321231,2025-06-02 07:12:56.197283983,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T07:12:56Z,1,9.211683968278468,7.614811420440674,4.432374000549316,-0.8770121240007713,5.547327995300293,1.7179983854293823,38.10392761230469,-8.782595667415242,3.01806640625,2.560794601767714,0.1507656276497369,2.590922086497543,1.44,0.00142342058,1.971991039999999,0.2865900518,1.1472000000000009,0.4135862716000001,6.0599055,0.2168766,5.843029,1.952995,6.5728905657586285,2.99183,30,0.9552022893464396,4,1.0,0.7048669934045891,1
11323027_11323106,2025-06-02 07:15:33.067075968,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T07:15:33Z,1,10.526003484797789,8.618770599365234,5.752583980560303,-7.766012941206517,-1.0255985260009766,1.4982433319091797,3.3571743965148926,6.592449199299864,3.2890625,4.790367486393985,0.3073455016602712,4.818702010137169,0.96,0.00156616972,2.052232177999999,0.3106564411999999,1.152000000000001,0.4519400210000002,5.265779,8.380328,-3.1145492,-1.0399495,3.324196215293067,2.994904,30,0.9919774195367068,2,1.0,0.7927701073414276,1
11337886_11338906,2025-06-02 07:34:32.505455970,6,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T07:34:32Z,1,3.6232721983117058,4.776064395904541,3.520930767059326,-3.488450264847779,0.3924474716186523,1.3564777374267578,4.140515327453613,7.248781002256172,3.337646484375,1.0605275660074414,0.0714373267711471,1.1087798249406022,1.2,0.00137053252,1.2491896669999998,0.3929297774000001,1.1472000000000009,0.3070138258000001,4.8604484,4.4546013,0.40584707,0.13732135,7.036862229405349,2.955455,47,0.997877559954478,4,1.0,0.638759176016626,1
11396089_11396105,2025-06-02 08:50:46.504561901,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T08:50:46Z,1,9.62099982767496,5.315073013305664,5.367620944976807,-2.958768315055558,-2.4411683082580566,0.9902101755142212,1.5666813850402832,-6.359426346869161,3.13525390625,0.4920159386287169,0.039766011665734,0.5057621105816448,0.96,0.2577261412,0.8079374705999999,0.3928359913999999,0.9408000000000004,0.4597796588000001,4.118812,3.2707825,0.8480296,0.29059765,7.288908013743191,2.918226,30,0.9994627152910512,4,1.0,0.8225484949081543,1
11409127_11409167,2025-06-02 09:07:52.746318102,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T09:07:52Z,1,6.0823466416616085,3.346021890640259,2.780858993530273,0.7677440661068102,2.947322368621826,1.203233242034912,28.20026397705078,9.678261263670564,3.21533203125,0.3408769484303934,0.0244669511013391,0.3418572630805478,1.2,0.1586792188799999,0.362920197,0.4647042945999999,1.1040000000000003,0.2827600546,3.489728,1.6768036,1.8129244,0.69816417,8.555584339003714,2.596702,27,0.9996442776589266,4,1.0,0.8337484812396404,1
11416440_11416558,2025-06-02 09:17:16.263406992,7,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T09:17:16Z,1,14.092755699157715,9.88025951385498,6.016117095947266,-2.265838330728216,4.89399528503418,1.642298460006714,27.52882957458496,-3.2923978491904267,4.29296875,0.944461752480188,0.0567209836502145,0.9967378631304472,1.68,0.0041903732999999,1.1314387552,0.373249467,1.176000000000001,0.4222473577999999,6.081992,1.1598562,4.922136,1.6444345,3.835219905604971,2.993209,31,0.9911147881643508,2,1.0,0.5756528601515544,1
11417630_11417991,2025-06-02 09:18:31.325032949,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T09:18:31Z,1,2.285945719142458,7.930914878845215,3.54841947555542,-12.070974923756172,-0.6874566078186035,2.235055685043335,3.804797649383545,1.1767334223925516,3.0703125,5.044914124727558,0.2551176055925665,5.069902188713803,1.44,0.00156669716,2.063363787999999,0.2883302914,1.1520000000000008,0.3372569128000001,5.280345,4.419799,0.8605461,0.31303775,8.494344812327189,2.7490170000000003,29,0.994022701888404,4,1.0,0.5370792995577964,1
11491184_11491219,2025-06-02 10:42:35.371830940,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T10:42:35Z,1,14.370131301879884,9.716338157653809,5.890981674194336,2.7671977465860205,2.1875534057617188,1.6493580341339111,3.3571743965148926,13.97412788003542,3.12939453125,2.283067709664111,0.1376103976502329,2.392990088257785,1.44,0.00304412098,1.9134497679999989,0.284341662,1.142400000000001,0.4651780558000001,9.770509,3.2381809,6.5323277,2.1846461,6.548347669030121,2.990108,31,0.9990551501483254,4,1.0,0.7087102160287557,1
11494718_11494891,2025-06-02 10:46:55.572268009,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T10:46:55Z,1,8.055397338306523,9.671478271484377,5.297814846038818,-2.1875404600791857,5.268719673156738,1.8255598545074463,2.90955114364624,2.2511714604823223,3.075439453125,2.467405940502557,0.1400673007922595,2.471751740171141,1.68,0.00304412098,1.945723645999999,0.2871256528,1.1472000000000009,0.4544630862,17.993713,13.493538,4.5001755,1.9527977,10.807328403390851,2.304476,24,0.9949892269966364,4,1.0,0.687969116454774,1
11500580_11500623,2025-06-02 10:53:35.182281017,6,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T10:53:35Z,1,6.240983159679264,9.72945785522461,6.658911228179932,-5.062168487302133,-2.125347852706909,1.461118459701538,0.7413760423660278,9.421666359032804,3.368896484375,1.1122001380973203,0.0716962170615185,1.1122829954261024,1.44,0.00342084672,1.2221745642,0.3857556148,1.142400000000001,0.4641701943999999,2.4835389,1.1342144,1.3493245,0.4666676,4.228394218063345,2.891404,29,0.9997783250309256,3,1.0,0.8385638919735747,1
11519346_11519367,2025-06-02 11:17:19.758536100,7,7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T11:17:19Z,1,16.78959623972575,9.921666145324709,8.01572036743164,-12.318790908228523,0.281735897064209,1.2377760410308838,0.2238116264343261,7.946640539937517,4.90234375,0.4863423559214934,0.034409514498473,0.5608352100327688,1.2,0.3669493068000001,0.8436500430000001,0.4314026247999999,1.1616000000000009,0.5997450331999999,5.9248643,2.774495,3.1503694,1.0828962,15.820177817105035,2.909207,29,0.9996956144432728,4,1.0,0.8614710143367857,1
11520901_11520933,2025-06-02 11:19:57.138617039,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T11:19:57Z,1,2.912673146936626,4.100900650024414,3.406014204025269,-6.822679501372505,1.8421086072921755,1.2040175199508667,48.231407165527344,-17.2394388680318,3.29248046875,1.1703018624227974,0.0846956996126591,1.217082442914843,1.2,0.00137053252,1.4272755119999994,0.3530269222000001,1.166400000000001,0.3184424808000001,3.3452523,0.8603574,2.4848948,0.82965696,21.72682195140434,2.995087,31,0.7277771917652178,4,1.0,0.6246160891433947,1
11521586_11521671,2025-06-02 11:20:08.424557924,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T11:20:08Z,1,5.239248585379152,6.62578821182251,3.663117647171021,-0.7287446778780157,3.864328384399414,1.8087838888168333,2.90955114364624,-10.77303704448557,3.115234375,1.996129361306684,0.1137706063453908,2.0007523575215607,1.68,0.00147763268,1.8530794119999996,0.2936718818000001,1.1472000000000009,0.3248344198000001,5.2131243,0.886063,4.327061,1.452695,4.25201762910749,2.978644,48,0.9681116118556218,3,1.0,0.5300723092737774,1
11581626_11581878,2025-06-02 12:42:09.837147951,4,8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T12:42:09Z,1,18.76613489786784,3.740384817123413,7.594270706176758,0.4016503815450451,5.049715995788574,0.4925271868705749,111.90581512451172,-12.225268160894004,5.30029296875,0.5650320016881468,0.0693093273446711,0.5651186064063372,0.48,0.3356807200000001,0.8830174092000003,0.4958817846000001,0.5568000000000001,0.9040102178,6.484507,6.677438,-0.1929307,-0.09216859,3.796698731084278,2.093237,22,0.999875108569631,2,1.0,0.977009714096935,1
11585479_11585719,2025-06-02 12:45:19.659046888,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T12:45:19Z,1,12.017305116884444,8.379141807556152,7.236451625823975,-9.765884154699124,-1.9855995178222656,1.157907485961914,2.573833703994751,-3.478072149656221,3.3251953125,1.3682317711878669,0.1014625324623216,1.469183155875336,1.2,0.00241666,1.696019013999999,0.3396116166000001,1.108800000000001,0.4919386796,2.500094,5.016122,-2.516028,-0.8520627,11.918417610745957,2.952867,29,0.9952768488595712,4,1.0,0.8721256766836674,1
11590576_11590697,2025-06-02 12:50:27.574222088,7,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T12:50:27Z,1,16.55474042892456,6.4947686195373535,6.223658084869385,6.312616388797788,-3.4449634552001958,1.043561339378357,2.0143046379089355,0.0,4.640869140625,1.1609332941330972,0.0914885472133255,1.2036081112021315,0.96,0.0015441169799999,1.4779231979999994,0.3452924238000001,1.0752000000000008,0.4505775712000001,7.170576,3.603794,3.566782,3.2452402,40.88966608790553,1.099081,10,0.9992418382017602,4,1.0,0.9340619146605522,1
11593066_11593101,2025-06-02 12:53:20.746757030,6,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T12:53:20Z,1,10.90898548714716,5.189123630523682,6.973638534545898,-1.986076753253308,-2.3398380279541016,0.7441056370735168,0.2238116264343261,1.4120896298048662,3.5576171875,0.3523998354414518,0.0336909501761235,0.3808771229839094,0.72,0.4325843329999999,0.5089224019999997,0.4990826173999999,0.6528,0.8144918863999999,8.496209,10.293173,-1.7969637,-0.6902874,10.672821534300448,2.603211,26,0.9996471616207244,4,1.0,0.9579869843458695,1
11604305_11604343,2025-06-02 13:05:58.667747021,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T13:05:58Z,1,4.6247440954942425,4.284926414489746,2.955141305923462,-0.0283998902523462,0.8694410920143127,1.4499903917312622,99.93087768554688,24.23439640730003,3.162841796875,0.4714750455430459,0.0303488220359181,0.4720111574696926,1.44,0.14338721072,0.9194242570000002,0.4618545158,1.1280000000000008,0.2875933174,1.35954,0.023001933,1.3365381,0.4455204,6.798431360526544,2.999948,31,-0.3273349007338451,4,1.0,0.5685459791339451,1
11640481_11640668,2025-06-02 13:29:20.942334890,7,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T13:29:20Z,1,4.270878360598934,5.449631690979004,6.258894920349121,-2.104608747546145,-1.594987869262695,0.8707019090652466,1.230963945388794,2.4506535625952504,4.150390625,0.003822683601845,0.0003224224271938,0.5589233511851155,0.96,0.2752291838,0.9265167306,0.4274736379999998,0.9888000000000006,0.7017595482000002,2.1007612,0.38398674,1.7167745,0.582751,15.277019266182863,2.945983,26,0.999999516182414,4,1.0,0.8980344489149698,1
11650263_11651501,2025-06-02 13:35:09.786850929,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T13:35:09Z,1,7.151965888090674,9.63359832763672,5.172332763671875,-2.441087401862483,5.979987621307373,1.8625248670578003,0.7833406925201416,0.4084103867010877,3.052001953125,0.0759322952552937,0.0041567241522593,0.3074144396337168,1.92,0.3303373038000001,0.6388103875000002,0.4219912353999999,1.142400000000001,0.5252669474,6.3883557,0.22417371,6.164182,2.1025605,4.801530624329952,2.93175,29,0.9980204537835092,3,1.0,0.5149370142340772,1
11666718_11667053,2025-06-02 13:44:29.965464115,6,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T13:44:29Z,1,31.503427505493164,9.812948226928713,13.052000999450684,-3.0842537244823527,6.342801094055176,0.7518347501754761,175.13259887695312,25.553673406717955,3.447265625,1.9455919959781665,0.1870891995253195,1.9458288722290047,0.72,0.0070257888399999,2.0676144699999988,0.3117836566,0.8304000000000002,1.2228819859999995,10.012375,10.893411,-0.8810358,-0.41960338,0.9862884025884302,2.099687,22,0.9828567352866124,1,1.0,0.9674104445343397,1
11700333_11700369,2025-06-02 14:12:45.470237970,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T14:12:45Z,1,9.876465345465636,8.769596099853516,5.757026195526123,-6.185771533939225,2.152920722961426,1.523285746574402,179.94454956054688,-2.110176251473918,2.969970703125,0.90528239582747,0.0568442306732342,0.9849662521312724,1.44,0.0120891092599999,1.1584322528000002,0.3613208052000001,1.176000000000001,0.4189380433999999,4.216694,4.5272317,-0.31053782,-0.10377922,9.608212008490217,2.992293,30,0.9947446576570578,4,1.0,0.6898958721300842,1
11725796_11725912,2025-06-02 14:33:31.350683928,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T14:33:31Z,1,6.533416581752592,8.869771957397461,5.304122447967529,-3.669074620643682,0.084618330001831,1.6722412109375,10.071523666381836,-1.7627421686871487,3.04296875,0.0613199589886728,0.0035741390309301,0.0740874249330016,1.68,0.3844488648,0.61097095818,0.3887974309999999,1.1472000000000009,0.5471083242000002,2.2668407,0.8884057,1.378435,0.4601981,12.14306197422336,2.995308,31,0.9999479484972296,4,1.0,0.6878545276764038,1
11730187_11730244,2025-06-02 14:36:42.591986895,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T14:36:42Z,1,14.941428756713869,8.696632385253906,6.194617748260498,-0.5204596115959965,-0.029646873474121,1.4039013385772705,6.714348793029785,-2.1901055801541864,3.03271484375,2.823851678030292,0.1876409830055174,2.847471487490316,1.2,0.00156769136,2.049488681999999,0.2869008402,1.1472000000000009,0.461402373,5.0584464,4.3332148,0.72523165,0.2497854,14.639129714782598,2.903419,30,0.9972738632907931,4,1.0,0.7631895542611992,1
11742863_11743070,2025-06-02 14:49:35.576607943,4,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T14:49:35Z,1,14.437713146209717,9.502274513244627,6.000056266784668,-1.7461917459564154,4.714597702026367,1.5836975574493408,128.690673828125,7.241578643795266,3.1484375,0.9234727008103766,0.0566656535276839,1.141358128885142,1.68,0.0034038434399999,1.1673723902,0.3507531678000001,1.176000000000001,0.4302062274,5.917695,2.2229805,3.6947145,1.2664144,3.276217603252652,2.917461,30,0.9789953513761503,2,1.0,0.5748174072434933,1
11783919_11783958,2025-06-02 15:25:39.371781111,6,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-02T15:25:39Z,1,12.434646182661243,8.199493408203125,7.285457611083984,-7.198779028389896,-1.092334508895874,1.1254602670669556,5.8191022872924805,2.2369344247786187,3.3154296875,1.6433115913970795,0.1241022653964554,1.8690661312872263,1.2,0.00236338002,1.8865510399999992,0.3130347526000001,1.104000000000001,0.5223320812000001,2.1303573,0.37198904,1.7583683,0.59193397,4.761736030221687,2.970548,31,0.9811386684099666,3,1.0,0.8384009287986828,1
