timestamp,pair_id,id_obj1,id_obj2,label_obj1,label_obj2,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_x_obj2,vel_y_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,vel_obj1,vel_obj2,rel_dist,rel_vel,bc_overlap_prob,bc_time_horizon,bc_severity_score
2025-06-03 04:16:51.735574007,12090724_12090818,12090724,12090818,4,4,42.036877,-20.305664,45.888126,-21.737968,-1.9296875,0.9399414,-3.0703125,3.6308594,3.9804688,1.9199219,4.4609375,2.0390625,1.7201997,4.304009,4.618899,2.922681,0.3363299048455953,0.24,0.1585459764476352
2025-06-03 04:27:07.772183895,12096540_12096557,12096540,12096557,4,4,7.9370313,-6.3814063,4.734023,-8.673906,3.4902344,1.8095703,7.4882812,1.6396484,4.21875,1.9501953,4.390625,1.9697266,3.9797547,3.7970748,5.578875,4.001656,0.48125833416018293,0.48,0.2602473415037956
2025-06-03 04:28:09.256304026,12097133_12097313,12097133,12097313,4,8,-37.625,50.375,-39.40625,52.53125,0.6699219,-0.7001953,0.6401367,-2.359375,2.8398438,2.3691406,12.0390625,3.1503906,1.3072882,1.1035293,2.7968314,1.659447,0.3256746688787734,0.0,0.10808796750053218
2025-06-03 04:45:24.476896048,12105059_12105093,12105059,12105093,4,4,41.155624,-19.522345,44.9225,-20.680626,-2.8007812,1.1904297,-4.328125,4.9296875,4.4101562,2.0507812,4.390625,2.0292969,2.4143898,5.9542656,5.382467,4.0391617,0.3907360573070934,0.48,0.21327650141904542
2025-06-03 04:47:16.691970110,12105513_12105940,12105513,12105940,8,7,-9.1484375,41.4375,-9.328125,36.28125,0.099975586,-0.30004883,-4.3203125,5.1484375,17.59375,3.4804688,7.09375,2.8242188,0.6484927,6.8899517,5.15938,7.0160494,0.35677310490655,0.0,0.5006275446578801
2025-06-03 04:47:24.189549923,12105513_12106041,12105513,12106041,8,7,-7.8984375,40.375,-10.0234375,36.875,-0.05999756,0.14001465,-4.6796875,5.28125,17.59375,3.4804688,9.2734375,3.0195312,1.53836,6.8544593,4.094585,6.911862,0.26995511614788387,0.0,0.37317849621436217
2025-06-03 04:47:40.563879013,12105513_12106265,12105513,12106265,8,6,-40.0625,72.3125,-42.625,72.8125,-5.03125,5.4492188,-2.8105469,1.5097656,17.59375,3.4804688,5.453125,2.2402344,10.087332,2.9153857,2.6108248,4.5222573,0.2738316625634908,0.0,0.24766744853506567
2025-06-03 04:46:47.209223986,12105848_12105892,12105848,12105892,4,4,61.09375,-42.09375,62.5625,-41.375,0.52001953,-0.099975586,-2.4199219,2.8105469,4.6210938,2.0898438,4.2304688,1.9902344,2.5554404,3.848048,1.6351844,4.136955,0.46416573498264435,0.0,0.38404653161757757
2025-06-03 05:01:12.658550024,12114013_12114045,12114013,12114045,6,4,-20.28375,30.902344,-23.643438,33.36156,3.9609375,-2.8808594,5.2617188,-7.7382812,5.171875,2.0898438,4.25,1.8496094,5.096272,4.734105,5.159776,5.0285764,0.5044788422834483,0.24,0.4091629657284903
2025-06-03 05:09:49.467869997,12119851_12120249,12119851,12120249,4,4,-24.053066,30.997343,-22.714375,32.749687,0.42993164,0.5097656,5.03125,-6.5117188,4.0195312,1.7900391,4.3007812,1.9599609,1.2347639,8.481268,3.4454808,8.394842,0.25258915447959995,0.24,0.3420074322757046
2025-06-03 05:09:59.872600079,12120341_12120389,12120341,12120389,6,4,-26.921875,34.21875,-25.59375,36.03125,0.049987793,0.20996094,5.1992188,-6.5117188,5.4101562,2.3691406,4.078125,1.9296875,1.6989021,8.188316,2.247014,8.467323,0.3393411720336052,0.0,0.5746622827406067
2025-06-03 05:18:16.870218992,12126183_12126223,12126183,12126223,4,6,56.9575,-57.328125,56.97801,-60.816563,6.421875,-7.1289062,0.4099121,-0.9199219,4.0507812,1.8798828,6.4492188,2.1796875,9.8689375,0.9223038,7.0916157,8.642638,0.3796243333008108,0.48,0.4433724009588945
2025-06-03 05:27:17.373127937,12130613_12131073,12130613,12131073,6,7,55.15625,-55.0625,54.125,-58.625,3.9394531,-4.5507812,-0.049987793,0.19995117,5.28125,2.140625,7.0898438,2.3007812,5.9339476,0.5008216,3.7087576,6.2036357,0.2556002914148077,0.0,0.31713021817179027
