timestamp,pair_id,id_obj1,id_obj2,label_obj1,label_obj2,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_x_obj2,vel_y_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,vel_obj1,vel_obj2,rel_dist,rel_vel,bc_overlap_prob,bc_time_horizon,bc_severity_score
2025-06-03 04:47:16.691970110,12105513_12105940,12105513,12105940,8,7,-9.1484375,41.4375,-9.328125,36.28125,0.099975586,-0.30004883,-4.3203125,5.1484375,17.59375,3.4804688,7.09375,2.8242188,0.6484927,6.8899517,5.15938,7.0160494,0.35677310490655,0.0,0.5006275446578801
2025-06-03 06:16:22.881835938,12171748_12172728,12171748,12172728,4,6,57.375,-57.75,57.0625,-61.0,5.328125,-6.2109375,0.35009766,-0.9399414,4.0,1.8798828,5.0390625,1.765625,8.17771,3.217681,3.2649894,7.250114,0.2920143678949302,0.0,0.423427489277453
2025-06-03 06:51:53.016556978,12223004_12223131,12223004,12223131,7,4,2.5097656,5.4804688,6.7109375,4.421875,7.0898438,-7.0585938,2.3398438,-1.2597656,7.390625,2.6191406,4.8515625,2.0605469,9.124536,1.2536122,4.3324895,7.495926,0.3027626563296102,0.0,0.4538972876278381
2025-06-03 07:00:30.355535030,12230648_12231497,12230648,12231497,4,4,58.0,-38.65625,59.71875,-37.34375,11.890625,-3.0195312,-3.8496094,4.53125,4.3398438,2.0,4.4140625,1.9697266,10.066199,5.5691857,2.1625812,17.457644,0.3237808892895009,0.0,1.130490268042866
2025-06-03 07:30:53.179842949,12258405_12258541,12258405,12258541,4,4,53.34375,-53.28125,55.71875,-52.46875,7.0390625,-7.9609375,0.0,0.0,3.8398438,1.8398438,3.8300781,1.7802734,10.648435,0.5524496,2.5101357,10.626614,0.252996990843962,0.0,0.5377002535896283
2025-06-03 07:45:47.157557011,12269933_12270233,12269933,12270233,4,4,38.125,36.09375,38.25,34.90625,0.27001953,0.10998535,6.21875,10.59375,2.4199219,0.9301758,4.28125,1.9804688,0.6079383,9.076149,1.1940608,12.053909,0.3093265580117128,0.0,0.7457188549796225
2025-06-03 09:23:02.739842892,12359682_12359948,12359682,12359948,4,4,56.90625,-48.0625,56.59375,-49.8125,4.3203125,-10.78125,0.26000977,0.3701172,4.421875,2.0390625,3.8144531,1.7558594,11.316038,0.8193657,1.7776828,11.867563,0.3616274943991896,0.0,0.8583274323765335
2025-06-03 11:25:49.737590075,12490796_12492095,12490796,12492095,6,4,56.28125,-60.21875,56.875,-56.96875,0.070007324,-0.1899414,5.8710938,-6.4882812,5.171875,2.0234375,4.5898438,2.0605469,0.76570654,8.472553,3.3037915,8.562808,0.2613529150468379,0.0,0.4475829682810538
2025-06-03 11:35:19.181250095,12504270_12504662,12504270,12504662,4,6,53.15625,-52.6875,55.6875,-52.5,6.4296875,-7.171875,0.0,0.0,4.4101562,1.9599609,5.4140625,2.1992188,9.230505,0.3566796,2.538185,9.632065,0.3446724780318462,0.0,0.663981529968777
2025-06-03 11:36:19.558001041,12505549_12505563,12505549,12505563,6,6,54.0625,-57.84375,51.71875,-57.53125,-11.7109375,9.28125,0.0,0.0,5.421875,2.0507812,5.6171875,2.0996094,1.1019845,0.8359778,2.3644915,14.942813,0.47428423667757,0.0,1.4174281238792277
2025-06-03 12:20:05.266980885,12550386_12550991,12550386,12550991,4,7,29.3125,-25.828125,29.578125,-29.96875,4.8007812,-5.4882812,0.070007324,-0.1899414,4.4492188,1.9599609,6.609375,1.8701172,7.3457575,0.33632115,4.149136,7.1030016,0.2873609928006787,0.0,0.4082251180145624
2025-06-03 12:31:03.862976074,12561652_12561783,12561652,12561783,4,4,66.25,17.734375,67.1875,20.328125,6.96875,2.640625,-0.3400879,-0.60009766,4.0195312,1.8701172,4.484375,1.9501953,7.252579,1.3875664,2.7579784,7.9950857,0.3486342744410943,0.0,0.5574721815556649
2025-06-03 13:33:37.875845909,12650408_12650962,12650408,12650962,6,4,57.375,-60.40625,57.5,-57.78125,0.47998047,-1.4101562,4.7382812,-5.6289062,5.7382812,2.1308594,4.0390625,1.9697266,1.948886,8.192105,2.6279745,5.9942455,0.4952478692108157,0.0,0.593727465170056
2025-06-03 14:14:28.075814962,12715898_12716686,12715898,12716686,8,4,50.375,57.625,48.34375,52.25,2.5703125,4.9414062,12.5390625,13.46875,12.09375,3.1894531,4.3710938,2.0,5.5027976,9.047855,5.7460074,13.118367,0.395193354127546,0.0,1.0368583065039907
2025-06-03 14:34:34.936321020,12741822_12744345,12741822,12744345,4,4,56.25,-56.59375,55.5625,-59.28125,5.3984375,-6.0898438,0.05999756,-0.16003418,4.1914062,1.9199219,4.6796875,1.9599609,9.07932,1.7565596,2.7740426,7.978821,0.3089987195040235,0.0,0.4930890821186947
