timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,link,label1,label2
2025-08-05 12:01:34.153316498,13360,13386,1095,car_v_car,13360,5.0413294,0.8922413,14.081206321716309,5.650186,2.337641,177.81732,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T12:01:34Z,1,2
2025-08-05 12:18:06.151713848,21421,21435,1095,car_v_car,21435,2.9408813,0.83391,8.716028849283854,3.526617,0.970232,161.92772,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T12:18:06Z,2,1
2025-08-05 16:24:51.335972309,115125,115145,1095,car_v_car,115145,3.8353224,0.8590881,10.255594178815484,4.464411,1.5017514,109.667694,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T16:24:51Z,2,1
2025-08-05 04:57:01.181067705,1183279,1183288,1095,car_v_car,1183279,1.5510768,0.51093566,7.253488183021545,3.0357575,2.5208397,10.015571,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T04:57:01Z,1,2
2025-08-05 05:03:57.670495033,1185741,1185764,1095,car_v_car,1185764,6.414501,1.3536848,7.181305828600333,4.7385488,1.6249757,124.550156,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T05:03:57Z,2,1
2025-08-05 06:32:35.156494617,1219170,1219189,1095,car_v_car,1219170,2.0220103,1.1415964,4.20472876856282,1.7712129,2.0907068,12.309639,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T06:32:35Z,1,2
2025-08-05 06:36:23.344720364,1220279,1220319,1095,car_v_car,1220279,7.2804003,1.3047811,6.541163731009049,5.579787,1.5066061,147.71567,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T06:36:23Z,1,2
2025-08-05 06:36:25.219453096,1220319,1220373,1095,car_v_car,1220373,0.44206688,0.086799234,9.659600126550611,5.0929813,2.479598,167.57794,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T06:36:25Z,2,1
2025-08-05 08:52:12.008881092,1289208,1289236,1095,car_v_car,1289236,5.1215315,0.7940336,8.664251187652543,6.450019,4.653796,89.972275,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T08:52:12Z,2,1
2025-08-05 09:07:09.239334583,1300184,1300253,1095,car_v_car,1300184,2.9766986,0.6589461,10.171136538187662,4.517363,1.8964095,159.24097,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T09:07:09Z,1,2
2025-08-05 09:37:17.327421188,1323477,1323484,1095,car_v_car,1323477,1.8769084,0.8590749,5.471000862121582,2.1848018,2.1347013,3.2452686,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T09:37:17Z,1,2
2025-08-05 09:58:54.238897085,1338266,1338392,1095,car_v_car,1338392,2.2725825,0.5218348,9.552442206452707,4.3549848,1.5123637,178.65762,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T09:58:54Z,2,1
2025-08-05 11:00:20.621959448,1385198,1385379,1095,car_v_car,1385198,6.764427,1.1649424,12.83821726427133,5.8066626,2.3778641,122.20115,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-08-05T11:00:20Z,1,2
