timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,composite_score,duration,num_frames,link
2025-06-05 05:39:25.045528889,14150154,14150306,Road Houba North Ext-Int,van_v_car,14150306,6.8740057945251465,0.7799450159072876,13.680989426506278,8.813448905944824,8.001352310180664,15.219191433162493,214.13074833767715,0.403445,5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:39:25Z
2025-06-05 05:39:39.035274982,14150306,14150496,Road Houba North Ext-Int,car_v_car,14150306,7.463059902191162,0.6592869162559509,17.55539247149012,11.319896697998047,11.1087007522583,157.3395820222534,404.1144730138947,0.418707,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T05:39:39Z
2025-06-05 08:41:37.465956926,14349273,14349410,Road Houba South Ext-Int,car_v_car,14349410,7.265339374542236,0.49602872133255005,20.837821998731314,14.647013664245605,3.372145175933838,151.51945852954614,704.8969393880674,0.288573,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T08:41:37Z
2025-06-05 10:37:22.963979006,14453466,14454118,Road Houba South Ext-Int,car_v_car,14454118,6.742038249969482,0.6549821496009827,9.278087005319716,10.293468475341797,8.409531593322754,19.023989291453116,167.49146440115507,0.206823,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T10:37:22Z
2025-06-05 12:43:08.063209057,14573531,14573936,Road Magnolias Ext-Int,car_v_car,14573531,7.1020050048828125,0.8083635568618774,22.184432983398438,8.785656929016113,6.298993110656738,1.6785872904223336,311.5678359715529,0.303689,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T12:43:08Z
2025-06-05 13:42:42.667566061,14660702,14662073,Road Magnolias Ext-Int,car_v_car,14662073,7.198157787322998,0.792388379573822,22.646114349365234,9.084128379821777,6.834840774536133,4.755997322863279,334.1400586237727,0.305721,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:42:42Z
2025-06-05 13:54:12.706104040,14675339,14678086,Road Houba South Int-Ext [1],bus_v_car,14678086,5.900956630706787,0.6654217839241028,7.506907918769148,8.86799430847168,4.802762985229492,91.31412771306512,116.96771380437829,0.208584,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T13:54:12Z
2025-06-05 14:09:00.375149012,14696578,14698353,Road Magnolias Ext-Int,car_v_car,14698353,2.8675174713134766,0.2927931845188141,17.820324311596327,9.793662071228027,1.0231804847717285,163.49338120122547,595.029604589082,0.215117,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:09:00Z
2025-06-05 14:09:50.623188019,14697579,14697780,Road Magnolias Ext-Int,car_v_car,14697579,7.2793049812316895,0.793795645236969,23.336971759796143,9.17025089263916,5.996364593505859,1.6226343807415893,344.13660560755,0.295964,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:09:50Z
2025-06-05 14:35:07.672471046,14730709,14731620,Road Houba South Ext-Int,car_v_car,14731620,6.400759696960449,0.5553640723228455,13.455462196201054,11.52534008026123,3.268552303314209,171.7754327198855,330.7121882301158,0.286011,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T14:35:07Z
2025-06-05 17:01:44.453936100,14891399,14891869,Intersection,car_v_car,14891399,6.449688911437988,0.9588317275047302,3.513624041809797,6.726612091064453,4.149647235870361,169.8999893596707,30.812752801663294,0.201747,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-05T17:01:44Z
