pair_id,timestamp,label1,label2,same_zone,mdrac,distance,closing_speed,closing_accel,speed_diff,ttc,yaw_diff,yaw_rate,min_safe_dist,ttc_min_dist,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_severity,decel_model,link,prediction,probability,log_probability,mahalanobis_distance
13110123_13110134,2025-06-04 03:32:46.841403008,4,4,1,0.2378604466209805,7.440519332885742,1.5514624118804932,-0.4375879232404451,2.1161696910858154,4.795810222625732,1.0071523189544678,1.0268747726039076,3.141845703125,0.5286837445098187,0.0166957954204868,0.530526276335878,4.8,0.1091143223799999,0.8881264582000001,0.3948943216,1.152000000000001,0.1425673113,2.788168907165528,0.0486388429999351,2.739530086517334,0.9415053129196168,2.8888333591499498,2.9097340000000003,30.0,0.9999840100351194,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:32:46Z,1,0.29580950567657854,-1.2180395937363806,2.3153260271217593
13112648_13112659,2025-06-04 03:40:26.942884922,4,4,1,0.1193568629069135,6.922351360321045,1.0805174112319946,-0.0227126525319653,1.0865691900253296,6.406515121459961,3.804797649383545,4.664601019665557,3.244384765625,0.329200339235277,0.0087192353653197,0.3426794965645344,6.48,0.1111807872199999,0.3990770061000001,0.4403894255999997,1.1232000000000009,0.14679918052,2.1518337726593018,0.0329334810376167,2.1189002990722656,0.731002151966095,1.921057596159469,2.898624,30.0,0.9993901673330876,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:40:26Z,1,0.09919714281258106,-2.3106460673986335,2.6106894004294507
13112675_13112705,2025-06-04 03:41:10.777313948,4,4,1,0.029965896761925,6.703250408172607,0.5723616480827332,0.2227608473865427,0.6648709774017334,11.711565017700195,2.126210451126098,-3.497708998650792,3.147216796875,1.6100142690327988,0.0300971632276057,1.610016045342333,11.04,0.00154367736,1.7595997339999994,0.3576318436,1.156800000000001,0.11651629686,3.1331980228424072,2.4868321418762207,0.6463658809661865,0.2161179780960083,1.496766568844672,2.9908010000000003,31.0,0.9981502086647228,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:41:10Z,1,0.004922680068311964,-5.313902167457385,3.6815240130193003
13112834_13112851,2025-06-04 03:41:10.169142962,4,4,1,0.1112047904924855,7.460152149200439,1.2840029001235962,-0.3273928700641719,1.6738150119781494,5.810074329376221,0.3357174396514892,0.0,3.234375,0.0467557538342129,0.0012948341756309,0.0792623462386145,5.76,0.13803872318,0.4902022078399999,0.4278541993999999,1.132800000000001,0.13933900312,4.306676864624023,1.5557516813278198,2.750925064086914,0.9187310338020324,3.1318409997297705,2.994266,31.0,0.9999757451706984,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:41:10Z,1,0.13712198559619132,-1.986884343518497,3.8982240919800355
13112851_13112878,2025-06-04 03:41:11.461199045,4,6,1,0.1430638453132279,7.335305213928223,1.2487035989761353,0.0690271686272659,1.640538215637207,5.87433671951294,2.126210451126098,-2.819190334751336,3.4873046875,0.5504927958687943,0.0154091955139863,0.5598166029212158,5.76,0.0993881684999999,0.9430863328,0.4167727583999998,1.152000000000001,0.14277348426,3.967106103897095,1.6563971042633057,2.310708999633789,0.7948447465896606,2.056656050304128,2.90712,30.0,0.9996654029268836,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:41:11Z,1,0.2382701015214222,-1.4343503684584378,2.9181127588512803
13114975_13115100,2025-06-04 03:46:54.705537081,6,6,1,0.5289714750258616,7.454091072082519,2.3836684226989746,-0.9046511575596432,1.853192925453186,3.1271510124206543,1.230963945388794,0.0,3.76708984375,0.3761809855243243,0.0152917937467775,0.3761859933138821,3.12,0.1567672951799999,0.6111710702,0.4204861393999999,1.1136000000000008,0.2684601156,2.6609182357788086,2.346099853515625,0.3148183822631836,0.1087123602628707,2.859748475484569,2.895884,30.0,0.9999890145596148,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:46:54Z,1,0.00023455379084085578,-8.357825611133862,4.762878262121576
13116269_13116282,2025-06-04 03:50:01.765392065,6,4,1,0.0481424791277488,6.197277545928955,0.7864781618118286,-0.3662559679640733,-1.5291509628295898,7.879783153533935,2.90955114364624,-0.5765428742979889,3.78271484375,0.655637502873473,0.0154241223801943,0.6615512073906297,7.68,0.0793706377799999,1.1735021694000003,0.4337788075999997,1.1664000000000008,0.1209499300999999,12.94626235961914,13.37697982788086,-0.4307174682617187,-0.1437029242515564,2.1786825204527918,2.997277,26.0,0.9999346553173056,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:50:01Z,1,4.6661444903002695e-18,-39.906198534142035,9.892331717277841
13116269_13116282,2025-06-04 03:50:09.346473932,6,4,1,0.188980480813951,5.147014617919922,0.5644342303276062,-0.7866232956336278,0.5503549575805664,9.118891716003418,1.0071523189544678,-1.2821225336609927,3.78271484375,1.3543397731753437,0.029353966222684,1.3553073120721553,8.4,0.0014075006,1.5237553939999993,0.3937083476,1.156800000000001,0.11651629686,15.91152286529541,14.909878730773926,1.0016441345214844,0.9034320116043092,4.082517188503374,1.10871,12.0,0.999996705123232,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:50:09Z,1,1.9921051227698638e-30,-68.38836085957655,10.910077986652523
13116269_13116282,2025-06-04 03:50:09.961994886,6,4,1,1.178763662798981,5.285778522491455,2.68196439743042,-4.1063411311832825,0.1475410461425781,1.970860838890076,1.342869758605957,-0.4033523191834811,3.78271484375,1.1605590836698176,0.0626105479593651,1.1668882230102422,1.92,0.00137053252,1.340290026,0.3707738594,1.1472000000000009,0.277330779,15.309889793395996,14.909878730773926,0.4000110626220703,0.8110705018043518,4.082517188503374,0.493189,6.0,0.9998425601099112,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:50:09Z,1,2.4088493663228886e-46,-105.03976508559475,14.694625216109666
13116755_13116773,2025-06-04 03:50:58.770165920,7,6,1,20.566860834757488,7.188943386077881,7.98149824142456,-1.230369888991959,-0.0916476249694824,0.9007009863853455,0.2238116264343261,4.458749637595024,4.81201171875,0.3907988427558447,0.0333664046535947,0.6308863432703233,0.96,0.3215178256,1.0646706962000003,0.4052175949999999,0.9552000000000004,0.5653063197999998,4.248112201690674,2.4528110027313232,1.7953011989593506,0.5989986062049866,15.016271616229147,2.997171,31.0,0.9991159946186456,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T03:50:58Z,1,2.3331080171637892e-51,-116.5846384510444,14.865831627883033
