timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,link,label1,label2
2025-09-04 04:25:25.000857830,4722737,4722751,1095,car_v_car,4722751,2.5847175,0.7574091,7.274976819539293,3.4125779,1.5039425,137.08463,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T04:25:25Z,2,1
2025-09-04 04:51:40.522937059,4730687,4730720,1095,car_v_car,4730687,6.0051885,1.300415,8.24354554690601,4.6179013,2.9151502,163.32654,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T04:51:40Z,1,2
2025-09-04 05:00:41.362802505,4734181,4734192,1095,car_v_car,4734181,5.513283,1.1375333,6.934203229853099,4.8467,1.7991943,169.31349,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T05:00:41Z,1,2
2025-09-04 05:00:41.362802505,4734191,4734192,1095,car_v_car,4734191,2.080324,0.464416,10.402999741826626,4.4794407,1.7295964,152.86234,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T05:00:41Z,1,2
2025-09-04 05:03:22.914889574,4735334,4735345,1095,car_v_car,4735345,2.773806,0.7915696,8.710302399280682,3.5041847,1.290732,162.26242,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T05:03:22Z,2,1
2025-09-04 05:08:05.305852890,4737347,4737448,1095,car_v_car,4737347,7.5908422,1.3327965,8.385014970336721,5.695425,2.464559,134.51079,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T05:08:05Z,1,2
2025-09-04 05:07:58.339077950,4737356,4737391,1095,car_v_car,4737391,4.1485395,1.0432193,8.509336741194897,3.9766707,1.7102193,173.78973,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T05:07:58Z,2,1
2025-09-04 05:44:24.141007423,4749176,4749245,1095,car_v_car,4749245,3.3184009,0.8451516,9.945015907287598,3.926397,0.7201741,153.14209,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T05:44:24Z,2,1
2025-09-04 05:48:00.562520027,4750877,4750888,1095,car_v_car,4750877,4.9983554,0.9702476,12.994598388671875,5.1516285,3.1949377,136.86081,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T05:48:00Z,1,2
2025-09-04 06:18:11.320972443,4761015,4761029,1095,car_v_car,4761015,7.607623,1.3238897,11.594781569894446,5.7464175,2.2349634,177.93024,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T06:18:11Z,1,2
2025-09-04 07:26:36.022013903,4786451,4786474,1095,car_v_car,4786474,4.5263176,0.8774794,13.002849960327149,5.158318,1.896518,136.18938,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T07:26:36Z,2,1
2025-09-04 07:49:58.223399401,4794828,4794873,1095,car_v_car,4794828,5.7549024,1.0274022,11.314581108669708,5.6014113,1.6052032,155.71593,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T07:49:58Z,1,2
2025-09-04 08:21:57.896955252,4805468,4805530,1095,car_v_car,4805530,6.114812,1.3110803,5.718712380144244,4.663949,1.0011275,156.27647,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T08:21:57Z,2,1
2025-09-04 09:03:36.086216688,4821291,4821295,1095,car_v_car,4821295,7.458786,1.4170879,8.453828634885824,5.26346,2.403627,169.48135,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T09:03:36Z,2,1
2025-09-04 10:36:45.699451685,4859344,4859428,1095,car_v_car,4859344,4.0578337,1.0227491,8.370687825895816,3.967575,1.1934091,137.47629,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T10:36:45Z,1,2
2025-09-04 10:52:49.733723164,4866092,4866224,1095,car_v_car,4866092,3.0965455,0.9715511,7.887954365648944,3.1872182,0.7888603,121.30489,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T10:52:49Z,1,2
2025-09-04 10:52:47.860008955,4866118,4866221,1095,car_v_car,4866221,2.7407753,0.8536038,7.938895225524902,3.2108285,0.7942184,173.78871,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T10:52:47Z,2,1
2025-09-04 11:49:28.237498999,4890166,4890229,1095,car_v_car,4890166,3.821784,0.8544112,11.131284395853678,4.4730034,2.092558,164.89221,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T11:49:28Z,1,2
2025-09-04 12:55:27.937419415,4922520,4922616,1095,car_v_car,4922616,2.282732,0.50442237,8.206019451390567,4.525438,1.4969841,176.64232,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-04T12:55:27Z,2,1
