pair_id,label,date,dist_min,dist_mean,dist_std,closing_speed_max,closing_speed_mean,closing_speed_std,decel_min,decel_mean,decel_num_frames_braking,yaw_diff_mean,yaw_diff_max
11436176_11436365,0,2025-06-02,1.114206075668335,5.073032855987549,2.836291790008545,4.5426249504089355,-3.1822714805603027,2.532231330871582,-3.8505235757756093,-0.11805521714191416,10,10.121686935424805,42.524208068847656
11251132_11255887,0,2025-06-02,0.876254677772522,3.1721067428588867,1.859332799911499,1.5621345043182373,-1.9691563844680786,1.2214488983154297,-1.4902925492895633,-0.04444143575940288,5,168.9479522705078,178.82447814941406
11251132_11255458,0,2025-06-02,0.7445378303527832,2.9397292137145996,1.71657395362854,-0.17113879323005676,-1.8903435468673706,0.6212919354438782,-3.848436045247776,-0.10493992213899214,8,174.12893676757812,179.21615600585938
11251132_11255657,0,2025-06-02,0.4071691930294037,3.329371213912964,1.8841396570205688,-0.7369056344032288,-2.3908915519714355,0.5512840747833252,-1.4800552527941062,-0.012624192034783434,2,174.04307556152344,179.94354248046875
11251132_11255944,0,2025-06-02,0.9833824634552002,3.0098979473114014,1.6643308401107788,1.7567957639694214,-1.6237175464630127,1.4527333974838257,-1.3220572571298919,0.013016026921098147,4,165.13523864746094,179.94454956054688
11251132_11255711,0,2025-06-02,0.11267347633838654,1.8986022472381592,1.4389418363571167,0.5567851662635803,-1.517140507698059,0.7728502750396729,-6.305526337120002,-0.2066040940097482,6,149.2677459716797,179.104248046875
11228363_11229094,1,2025-06-02,6.926529407501221,8.746085166931152,1.1361966133117676,-1.194248914718628,-1.3380078077316284,0.07666981965303421,-0.8791268165196332,-0.005631063840470314,7,5.325084209442139,13.722450256347656
11251132_11255609,0,2025-06-02,1.1473740339279175,3.3592209815979004,1.6633446216583252,-0.435956746339798,-1.9677846431732178,0.45276930928230286,-1.4013611916980653,-0.026761836658339668,5,174.3982696533203,179.49591064453125
11219127_11219319,0,2025-06-02,0.9375020265579224,1.5741950273513794,0.6280789971351624,0.7699970006942749,-0.7342755198478699,0.5575640797615051,-11.950706274414502,-0.4403516009440514,9,171.89036560058594,179.8326416015625
11212347_11212740,0,2025-06-02,4.476289749145508,7.251126766204834,2.799457550048828,-2.156895399093628,-3.773375988006592,0.7036833167076111,-4.244486229819631,-0.6822314573436897,13,82.11418151855469,91.13228607177734
11264246_11265438,0,2025-06-02,,,,,,,-1.6088903717368888,-0.3123803355884699,12,,
11304966_11305600,0,2025-06-02,,,,,,,-2.196289219104232,0.03923256549324686,6,,
12320643_12320797,0,2025-06-03,,,,,,,-6.578869273827952,-1.0203347082748642,10,,
12218933_12219384,1,2025-06-03,,,,,,,-4.29979045922081,-0.41070211753244856,13,,
12155945_12157054,1,2025-06-03,3.581775665283203,6.075361728668213,2.3432047367095947,-2.3293800354003906,-3.277204990386963,0.4568595290184021,-4.711568406143835,-0.8982060014525028,16,78.14009857177734,109.89151000976562
12431029_12431076,1,2025-06-03,3.5425100326538086,10.898198127746582,5.015725612640381,-3.3062589168548584,-6.0777201652526855,1.2080388069152832,-4.560872605397871,-0.4485793840788893,15,147.7976531982422,161.81581115722656
12442860_12443290,0,2025-06-03,,,,,,,0.0,0.38092465714796264,0,,
12074495_12074616,0,2025-06-03,3.1439368724823,6.101409435272217,2.1520392894744873,7.262123107910156,-0.23653694987297058,4.3272294998168945,-45.802762683220536,-1.5789506193384706,6,62.96052551269531,114.591552734375
12612799_12612859,0,2025-06-03,2.4531748294830322,10.36555004119873,5.4857563972473145,-1.4541966915130615,-6.401668071746826,1.3227814435958862,-45.286572276397536,-1.3163642674249716,5,121.3442153930664,151.5194549560547
13032871_13032978,0,2025-06-03,2.3137664794921875,9.495522499084473,5.255248069763184,0.5017982125282288,-6.101921081542969,1.8996962308883667,-43.35208932675419,-1.371827602091922,8,163.3033905029297,179.81764221191406
12866477_12866863,0,2025-06-03,2.5051825046539307,4.438591003417969,1.8452658653259277,2.0277163982391357,-1.4699923992156982,1.735768437385559,-32.27763156126846,-0.5815618944089399,4,5.640052318572998,10.854864120483398
12799300_12800593,0,2025-06-03,2.1621897220611572,4.5361008644104,2.319336175918579,0.8286447525024414,-3.4861366748809814,1.8390883207321167,-1.2566795053781914,-0.29573025204458675,12,29.800519943237305,53.82669448852539
12579865_12579976,0,2025-06-03,,,,,,,-55.394464941480905,0.13214359319015967,2,,
12701159_12701614,0,2025-06-03,2.860964775085449,10.083861351013184,4.611618518829346,-3.916780710220337,-5.271944522857666,0.5032857656478882,-2.3511621298853753,0.22192423625384003,3,96.98084259033203,162.9488525390625
12263368_12263905,0,2025-06-03,2.001281261444092,14.852705001831055,7.845644950866699,-7.1185431480407715,-9.998963356018066,2.4308969974517822,-17.807622682387056,1.1636742667296442,1,155.85992431640625,177.81834411621094
12127778_12127930,1,2025-06-03,2.8774967193603516,5.357725620269775,1.7245064973831177,8.174928665161133,0.37402719259262085,4.595212936401367,-9.288377068084033,-0.546652448978305,8,78.84920501708984,139.76934814453125
12620818_12620985,0,2025-06-03,6.506218910217285,11.299858093261719,3.7412209510803223,-2.015453338623047,-4.359134197235107,1.7864807844161987,-8.297440524452087,-0.976241050284016,13,116.4507064819336,179.10525512695312
12779606_12779825,0,2025-06-03,2.2429916858673096,9.570340156555176,4.660271644592285,-3.1064109802246094,-6.14307165145874,0.8363608717918396,-0.7758351390943304,0.19462303043527557,6,124.0957260131836,179.2720947265625
12668296_12668344,0,2025-06-03,9.403550148010254,9.79615592956543,0.30792245268821716,0.8081228137016296,-0.3076087534427643,0.5745834112167358,-3.714898325377022,-0.6133822547102622,19,4.632900714874268,13.204885482788086
12898149_12898238,0,2025-06-03,2.6671838760375977,10.220062255859375,5.473944187164307,1.0005801916122437,-5.961562156677246,2.130924940109253,-53.76016639983697,-2.12614751988246,12,72.58296203613281,142.8887176513672
12317569_12318278,0,2025-06-03,2.9785714149475098,10.465950012207031,5.793152809143066,3.222870349884033,-6.654229640960693,3.010835647583008,-31.781383607696274,-0.8114158104703513,3,142.3287353515625,174.90878295898438
12460241_12460529,0,2025-06-03,2.2946949005126953,10.594463348388672,6.823912620544434,6.989316463470459,-6.497056484222412,5.080044746398926,-82.31912886101763,-3.537475183776686,16,103.40953826904297,179.7197265625
12866496_12866705,0,2025-06-03,9.294498443603516,10.044280052185059,0.6462841033935547,-0.7489863038063049,-1.0378364324569702,0.21556764841079712,-0.5274847675030018,-0.03757547899216255,2,95.49669647216797,120.97018432617188
12385619_12386572,0,2025-06-03,,,,,,,-0.15243949512063076,0.3670656986411715,0,,
12484596_12484953,1,2025-06-03,4.835577964782715,10.833962440490723,4.8559675216674805,-3.2728583812713623,-6.373598575592041,1.830653190612793,-4.220481551908156,-2.021611349204368,29,109.88733673095703,134.06214904785156
12502213_12503167,1,2025-06-03,3.7955002784729004,7.0099196434021,2.9630823135375977,-1.1986790895462036,-3.6156399250030518,0.8918123841285706,-4.27818807161142,-0.8085948069507584,16,78.33033752441406,98.47711181640625
12792157_12793249,0,2025-06-03,,,,,,,-1.6690117836928744,0.2575296114338043,13,,
12482811_12483006,1,2025-06-03,4.378681659698486,7.729641437530518,3.368804454803467,-1.7486577033996582,-4.200966835021973,1.2984120845794678,-4.3744033988120625,-0.10977933973081708,13,97.54039001464844,165.3128662109375
12320643_12320797,0,2025-06-03,,,,,,,-6.578869273827952,-1.0203347082748642,10,,
12218933_12219384,1,2025-06-03,,,,,,,-4.29979045922081,-0.41070211753244856,13,,
12155945_12157054,1,2025-06-03,3.581775665283203,6.075361728668213,2.3432047367095947,-2.3293800354003906,-3.277204990386963,0.4568595290184021,-4.711568406143835,-0.8982060014525028,16,78.14009857177734,109.89151000976562
12431029_12431076,1,2025-06-03,3.5425100326538086,10.898198127746582,5.015725612640381,-3.3062589168548584,-6.0777201652526855,1.2080388069152832,-4.560872605397871,-0.4485793840788893,15,147.7976531982422,161.81581115722656
12442860_12443290,0,2025-06-03,,,,,,,0.0,0.38092465714796264,0,,
12074495_12074616,0,2025-06-03,3.1439368724823,6.101409435272217,2.1520392894744873,7.262123107910156,-0.23653694987297058,4.3272294998168945,-45.802762683220536,-1.5789506193384706,6,62.96052551269531,114.591552734375
12612799_12612859,0,2025-06-03,2.4531748294830322,10.36555004119873,5.4857563972473145,-1.4541966915130615,-6.401668071746826,1.3227814435958862,-45.286572276397536,-1.3163642674249716,5,121.3442153930664,151.5194549560547
13032871_13032978,0,2025-06-03,2.3137664794921875,9.495522499084473,5.255248069763184,0.5017982125282288,-6.101921081542969,1.8996962308883667,-43.35208932675419,-1.371827602091922,8,163.3033905029297,179.81764221191406
12866477_12866863,0,2025-06-03,2.5051825046539307,4.438591003417969,1.8452658653259277,2.0277163982391357,-1.4699923992156982,1.735768437385559,-32.27763156126846,-0.5815618944089399,4,5.640052318572998,10.854864120483398
12799300_12800593,0,2025-06-03,2.1621897220611572,4.5361008644104,2.319336175918579,0.8286447525024414,-3.4861366748809814,1.8390883207321167,-1.2566795053781914,-0.29573025204458675,12,29.800519943237305,53.82669448852539
12579865_12579976,0,2025-06-03,,,,,,,-55.394464941480905,0.13214359319015967,2,,
12701159_12701614,0,2025-06-03,2.860964775085449,10.083861351013184,4.611618518829346,-3.916780710220337,-5.271944522857666,0.5032857656478882,-2.3511621298853753,0.22192423625384003,3,96.98084259033203,162.9488525390625
12263368_12263905,0,2025-06-03,2.001281261444092,14.852705001831055,7.845644950866699,-7.1185431480407715,-9.998963356018066,2.4308969974517822,-17.807622682387056,1.1636742667296442,1,155.85992431640625,177.81834411621094
12127778_12127930,1,2025-06-03,2.8774967193603516,5.357725620269775,1.7245064973831177,8.174928665161133,0.37402719259262085,4.595212936401367,-9.288377068084033,-0.546652448978305,8,78.84920501708984,139.76934814453125
12620818_12620985,0,2025-06-03,6.506218910217285,11.299858093261719,3.7412209510803223,-2.015453338623047,-4.359134197235107,1.7864807844161987,-8.297440524452087,-0.976241050284016,13,116.4507064819336,179.10525512695312
12779606_12779825,0,2025-06-03,2.2429916858673096,9.570340156555176,4.660271644592285,-3.1064109802246094,-6.14307165145874,0.8363608717918396,-0.7758351390943304,0.19462303043527557,6,124.0957260131836,179.2720947265625
12668296_12668344,0,2025-06-03,9.403550148010254,9.79615592956543,0.30792245268821716,0.8081228137016296,-0.3076087534427643,0.5745834112167358,-3.714898325377022,-0.6133822547102622,19,4.632900714874268,13.204885482788086
12898149_12898238,0,2025-06-03,2.6671838760375977,10.220062255859375,5.473944187164307,1.0005801916122437,-5.961562156677246,2.130924940109253,-53.76016639983697,-2.12614751988246,12,72.58296203613281,142.8887176513672
12317569_12318278,0,2025-06-03,2.9785714149475098,10.465950012207031,5.793152809143066,3.222870349884033,-6.654229640960693,3.010835647583008,-31.781383607696274,-0.8114158104703513,3,142.3287353515625,174.90878295898438
12460241_12460529,0,2025-06-03,2.2946949005126953,10.594463348388672,6.823912620544434,6.989316463470459,-6.497056484222412,5.080044746398926,-82.31912886101763,-3.537475183776686,16,103.40953826904297,179.7197265625
12866496_12866705,0,2025-06-03,9.294498443603516,10.044280052185059,0.6462841033935547,-0.7489863038063049,-1.0378364324569702,0.21556764841079712,-0.5274847675030018,-0.03757547899216255,2,95.49669647216797,120.97018432617188
12385619_12386572,0,2025-06-03,,,,,,,-0.15243949512063076,0.3670656986411715,0,,
12484596_12484953,1,2025-06-03,4.835577964782715,10.833962440490723,4.8559675216674805,-3.2728583812713623,-6.373598575592041,1.830653190612793,-4.220481551908156,-2.021611349204368,29,109.88733673095703,134.06214904785156
12502213_12503167,1,2025-06-03,3.7955002784729004,7.0099196434021,2.9630823135375977,-1.1986790895462036,-3.6156399250030518,0.8918123841285706,-4.27818807161142,-0.8085948069507584,16,78.33033752441406,98.47711181640625
12792157_12793249,0,2025-06-03,,,,,,,-1.6690117836928744,0.2575296114338043,13,,
12482811_12483006,1,2025-06-03,4.378681659698486,7.729641437530518,3.368804454803467,-1.7486577033996582,-4.200966835021973,1.2984120845794678,-4.3744033988120625,-0.10977933973081708,13,97.54039001464844,165.3128662109375
12320643_12320797,0,2025-06-03,,,,,,,-6.578869273827952,-1.0203347082748642,10,,
12218933_12219384,1,2025-06-03,,,,,,,-4.29979045922081,-0.41070211753244856,13,,
12155945_12157054,1,2025-06-03,3.581775665283203,6.075361728668213,2.3432047367095947,-2.3293800354003906,-3.277204990386963,0.4568595290184021,-4.711568406143835,-0.8982060014525028,16,78.14009857177734,109.89151000976562
12431029_12431076,1,2025-06-03,3.5425100326538086,10.898198127746582,5.015725612640381,-3.3062589168548584,-6.0777201652526855,1.2080388069152832,-4.560872605397871,-0.4485793840788893,15,147.7976531982422,161.81581115722656
12442860_12443290,0,2025-06-03,,,,,,,0.0,0.38092465714796264,0,,
12074495_12074616,0,2025-06-03,3.1439368724823,6.101409435272217,2.1520392894744873,7.262123107910156,-0.23653694987297058,4.3272294998168945,-45.802762683220536,-1.5789506193384706,6,62.96052551269531,114.591552734375
12612799_12612859,0,2025-06-03,2.4531748294830322,10.36555004119873,5.4857563972473145,-1.4541966915130615,-6.401668071746826,1.3227814435958862,-45.286572276397536,-1.3163642674249716,5,121.3442153930664,151.5194549560547
13032871_13032978,0,2025-06-03,2.3137664794921875,9.495522499084473,5.255248069763184,0.5017982125282288,-6.101921081542969,1.8996962308883667,-43.35208932675419,-1.371827602091922,8,163.3033905029297,179.81764221191406
12866477_12866863,0,2025-06-03,2.5051825046539307,4.438591003417969,1.8452658653259277,2.0277163982391357,-1.4699923992156982,1.735768437385559,-32.27763156126846,-0.5815618944089399,4,5.640052318572998,10.854864120483398
12799300_12800593,0,2025-06-03,2.1621897220611572,4.5361008644104,2.319336175918579,0.8286447525024414,-3.4861366748809814,1.8390883207321167,-1.2566795053781914,-0.29573025204458675,12,29.800519943237305,53.82669448852539
12579865_12579976,0,2025-06-03,,,,,,,-55.394464941480905,0.13214359319015967,2,,
12701159_12701614,0,2025-06-03,2.860964775085449,10.083861351013184,4.611618518829346,-3.916780710220337,-5.271944522857666,0.5032857656478882,-2.3511621298853753,0.22192423625384003,3,96.98084259033203,162.9488525390625
12263368_12263905,0,2025-06-03,2.001281261444092,14.852705001831055,7.845644950866699,-7.1185431480407715,-9.998963356018066,2.4308969974517822,-17.807622682387056,1.1636742667296442,1,155.85992431640625,177.81834411621094
12127778_12127930,1,2025-06-03,2.8774967193603516,5.357725620269775,1.7245064973831177,8.174928665161133,0.37402719259262085,4.595212936401367,-9.288377068084033,-0.546652448978305,8,78.84920501708984,139.76934814453125
12620818_12620985,0,2025-06-03,6.506218910217285,11.299858093261719,3.7412209510803223,-2.015453338623047,-4.359134197235107,1.7864807844161987,-8.297440524452087,-0.976241050284016,13,116.4507064819336,179.10525512695312
12779606_12779825,0,2025-06-03,2.2429916858673096,9.570340156555176,4.660271644592285,-3.1064109802246094,-6.14307165145874,0.8363608717918396,-0.7758351390943304,0.19462303043527557,6,124.0957260131836,179.2720947265625
12668296_12668344,0,2025-06-03,9.403550148010254,9.79615592956543,0.30792245268821716,0.8081228137016296,-0.3076087534427643,0.5745834112167358,-3.714898325377022,-0.6133822547102622,19,4.632900714874268,13.204885482788086
12898149_12898238,0,2025-06-03,2.6671838760375977,10.220062255859375,5.473944187164307,1.0005801916122437,-5.961562156677246,2.130924940109253,-53.76016639983697,-2.12614751988246,12,72.58296203613281,142.8887176513672
12317569_12318278,0,2025-06-03,2.9785714149475098,10.465950012207031,5.793152809143066,3.222870349884033,-6.654229640960693,3.010835647583008,-31.781383607696274,-0.8114158104703513,3,142.3287353515625,174.90878295898438
12460241_12460529,0,2025-06-03,2.2946949005126953,10.594463348388672,6.823912620544434,6.989316463470459,-6.497056484222412,5.080044746398926,-82.31912886101763,-3.537475183776686,16,103.40953826904297,179.7197265625
12866496_12866705,0,2025-06-03,9.294498443603516,10.044280052185059,0.6462841033935547,-0.7489863038063049,-1.0378364324569702,0.21556764841079712,-0.5274847675030018,-0.03757547899216255,2,95.49669647216797,120.97018432617188
12385619_12386572,0,2025-06-03,,,,,,,-0.15243949512063076,0.3670656986411715,0,,
12484596_12484953,1,2025-06-03,4.835577964782715,10.833962440490723,4.8559675216674805,-3.2728583812713623,-6.373598575592041,1.830653190612793,-4.220481551908156,-2.021611349204368,29,109.88733673095703,134.06214904785156
12502213_12503167,1,2025-06-03,3.7955002784729004,7.0099196434021,2.9630823135375977,-1.1986790895462036,-3.6156399250030518,0.8918123841285706,-4.27818807161142,-0.8085948069507584,16,78.33033752441406,98.47711181640625
12792157_12793249,0,2025-06-03,,,,,,,-1.6690117836928744,0.2575296114338043,13,,
12482811_12483006,1,2025-06-03,4.378681659698486,7.729641437530518,3.368804454803467,-1.7486577033996582,-4.200966835021973,1.2984120845794678,-4.3744033988120625,-0.10977933973081708,13,97.54039001464844,165.3128662109375
12320643_12320797,0,2025-06-03,,,,,,,-6.578869273827952,-1.0203347082748642,10,,
12218933_12219384,1,2025-06-03,,,,,,,-4.29979045922081,-0.41070211753244856,13,,
12155945_12157054,1,2025-06-03,3.581775665283203,6.075361728668213,2.3432047367095947,-2.3293800354003906,-3.277204990386963,0.4568595290184021,-4.711568406143835,-0.8982060014525028,16,78.14009857177734,109.89151000976562
12431029_12431076,1,2025-06-03,3.5425100326538086,10.898198127746582,5.015725612640381,-3.3062589168548584,-6.0777201652526855,1.2080388069152832,-4.560872605397871,-0.4485793840788893,15,147.7976531982422,161.81581115722656
12442860_12443290,0,2025-06-03,,,,,,,0.0,0.38092465714796264,0,,
12074495_12074616,0,2025-06-03,3.1439368724823,6.101409435272217,2.1520392894744873,7.262123107910156,-0.23653694987297058,4.3272294998168945,-45.802762683220536,-1.5789506193384706,6,62.96052551269531,114.591552734375
12612799_12612859,0,2025-06-03,2.4531748294830322,10.36555004119873,5.4857563972473145,-1.4541966915130615,-6.401668071746826,1.3227814435958862,-45.286572276397536,-1.3163642674249716,5,121.3442153930664,151.5194549560547
13032871_13032978,0,2025-06-03,2.3137664794921875,9.495522499084473,5.255248069763184,0.5017982125282288,-6.101921081542969,1.8996962308883667,-43.35208932675419,-1.371827602091922,8,163.3033905029297,179.81764221191406
12866477_12866863,0,2025-06-03,2.5051825046539307,4.438591003417969,1.8452658653259277,2.0277163982391357,-1.4699923992156982,1.735768437385559,-32.27763156126846,-0.5815618944089399,4,5.640052318572998,10.854864120483398
12799300_12800593,0,2025-06-03,2.1621897220611572,4.5361008644104,2.319336175918579,0.8286447525024414,-3.4861366748809814,1.8390883207321167,-1.2566795053781914,-0.29573025204458675,12,29.800519943237305,53.82669448852539
12579865_12579976,0,2025-06-03,,,,,,,-55.394464941480905,0.13214359319015967,2,,
12701159_12701614,0,2025-06-03,2.860964775085449,10.083861351013184,4.611618518829346,-3.916780710220337,-5.271944522857666,0.5032857656478882,-2.3511621298853753,0.22192423625384003,3,96.98084259033203,162.9488525390625
12263368_12263905,0,2025-06-03,2.001281261444092,14.852705001831055,7.845644950866699,-7.1185431480407715,-9.998963356018066,2.4308969974517822,-17.807622682387056,1.1636742667296442,1,155.85992431640625,177.81834411621094
12127778_12127930,1,2025-06-03,2.8774967193603516,5.357725620269775,1.7245064973831177,8.174928665161133,0.37402719259262085,4.595212936401367,-9.288377068084033,-0.546652448978305,8,78.84920501708984,139.76934814453125
12620818_12620985,0,2025-06-03,6.506218910217285,11.299858093261719,3.7412209510803223,-2.015453338623047,-4.359134197235107,1.7864807844161987,-8.297440524452087,-0.976241050284016,13,116.4507064819336,179.10525512695312
12779606_12779825,0,2025-06-03,2.2429916858673096,9.570340156555176,4.660271644592285,-3.1064109802246094,-6.14307165145874,0.8363608717918396,-0.7758351390943304,0.19462303043527557,6,124.0957260131836,179.2720947265625
12668296_12668344,0,2025-06-03,9.403550148010254,9.79615592956543,0.30792245268821716,0.8081228137016296,-0.3076087534427643,0.5745834112167358,-3.714898325377022,-0.6133822547102622,19,4.632900714874268,13.204885482788086
12898149_12898238,0,2025-06-03,2.6671838760375977,10.220062255859375,5.473944187164307,1.0005801916122437,-5.961562156677246,2.130924940109253,-53.76016639983697,-2.12614751988246,12,72.58296203613281,142.8887176513672
12317569_12318278,0,2025-06-03,2.9785714149475098,10.465950012207031,5.793152809143066,3.222870349884033,-6.654229640960693,3.010835647583008,-31.781383607696274,-0.8114158104703513,3,142.3287353515625,174.90878295898438
12460241_12460529,0,2025-06-03,2.2946949005126953,10.594463348388672,6.823912620544434,6.989316463470459,-6.497056484222412,5.080044746398926,-82.31912886101763,-3.537475183776686,16,103.40953826904297,179.7197265625
12866496_12866705,0,2025-06-03,9.294498443603516,10.044280052185059,0.6462841033935547,-0.7489863038063049,-1.0378364324569702,0.21556764841079712,-0.5274847675030018,-0.03757547899216255,2,95.49669647216797,120.97018432617188
12385619_12386572,0,2025-06-03,,,,,,,-0.15243949512063076,0.3670656986411715,0,,
12484596_12484953,1,2025-06-03,4.835577964782715,10.833962440490723,4.8559675216674805,-3.2728583812713623,-6.373598575592041,1.830653190612793,-4.220481551908156,-2.021611349204368,29,109.88733673095703,134.06214904785156
12502213_12503167,1,2025-06-03,3.7955002784729004,7.0099196434021,2.9630823135375977,-1.1986790895462036,-3.6156399250030518,0.8918123841285706,-4.27818807161142,-0.8085948069507584,16,78.33033752441406,98.47711181640625
12792157_12793249,0,2025-06-03,,,,,,,-1.6690117836928744,0.2575296114338043,13,,
12482811_12483006,1,2025-06-03,4.378681659698486,7.729641437530518,3.368804454803467,-1.7486577033996582,-4.200966835021973,1.2984120845794678,-4.3744033988120625,-0.10977933973081708,13,97.54039001464844,165.3128662109375
13719946_13721280,0,2025-06-04,2.4825809001922607,8.726004600524902,4.871905326843262,7.0458831787109375,-4.744396209716797,4.404895305633545,-73.53399948813458,-2.6990405030225846,14,158.27818298339844,169.93496704101562
13862456_13862560,0,2025-06-04,2.920872211456299,10.632831573486328,6.18490743637085,6.6951189041137695,-5.829926013946533,4.374263763427734,-84.72519500755479,-2.894260756388272,12,15.901455879211426,42.41230392456055
13186480_13187539,1,2025-06-04,5.181549072265625,10.84386920928955,4.746492385864258,-3.274219274520874,-6.324920654296875,1.593732476234436,-4.7786366411540335,-1.3014593419857776,20,94.80621337890625,119.98999786376953
13863846_13864353,0,2025-06-04,2.5301406383514404,11.890203475952148,8.173201560974121,6.591570854187012,-7.648008823394775,6.237652778625488,-96.42608680845416,-2.3881461955759153,6,89.85975646972656,148.88967895507812
13795032_13795054,0,2025-06-04,3.8753859996795654,6.550067901611328,1.1053341627120972,0.6269187927246094,-0.20331433415412903,0.4533024728298187,-15.289672401099088,0.2602950922124833,6,34.35508346557617,66.30419158935547
13847494_13848337,0,2025-06-04,2.4496891498565674,9.861194610595703,5.8448567390441895,7.281169414520264,-5.6205010414123535,4.637517929077148,-79.29145077072928,-3.1617152266175994,13,110.52629089355469,133.44667053222656
13524305_13524323,0,2025-06-04,2.790889263153076,10.570019721984863,5.988231658935547,-1.8085187673568726,-7.160200119018555,1.881639003753662,-1.868534864914253,-0.4818448810648482,14,153.62863159179688,175.2445068359375
13250794_13251646,1,2025-06-04,4.690786838531494,10.308752059936523,4.5642008781433105,-3.2396974563598633,-5.1582417488098145,0.9040364027023315,-3.979663083231247,-0.7141677395854303,13,101.12303924560547,168.8648681640625
13579834_13580921,0,2025-06-04,,,,,,,-5.122390047375638,0.0484897391952648,5,,
13959034_13959052,1,2025-06-04,3.054847240447998,5.138996601104736,1.8733543157577515,-0.8069104552268982,-2.5460011959075928,0.9836540222167969,-3.6664006105898546,-1.6253097141273063,25,12.529593467712402,50.13380432128906
13441528_13443389,0,2025-06-04,2.922865152359009,5.416636943817139,2.024336814880371,4.513029098510742,-1.0267797708511353,2.2971694469451904,-26.776829940010625,-0.22767977956005533,2,97.47406768798828,148.79176330566406
13847494_13848246,0,2025-06-04,2.927926540374756,8.24153995513916,4.183472633361816,8.166337966918945,-2.9997053146362305,4.951149940490723,-79.40225330405357,-2.5236975275860014,9,39.5383186340332,89.2998275756836
13991559_13991588,0,2025-06-04,3.441084861755371,11.625362396240234,6.794264316558838,10.02009391784668,-6.585346698760986,7.065482139587402,-96.05009557654876,-3.020176458222587,3,169.85189819335938,179.83163452148438
13173699_13173730,0,2025-06-04,,,,,,,-46.35621355067902,-1.271170157633539,5,,
13489770_13490143,0,2025-06-04,2.4325997829437256,12.441058158874512,7.385369300842285,13.305940628051758,-4.76458215713501,11.589298248291016,-41.04767211933913,-1.3438554432476417,8,133.91880798339844,177.81732177734375
13586689_13587073,0,2025-06-04,3.0352745056152344,10.416464805603027,5.582129955291748,3.2293319702148438,-6.006550312042236,2.5766429901123047,-76.49450337499268,-2.956531991415349,16,145.3134307861328,170.32064819335938
13897223_13897757,0,2025-06-04,2.7636821269989014,6.544600486755371,3.1518025398254395,5.760604381561279,-2.6373250484466553,3.6045985221862793,-43.092017451800814,-1.0575222711860264,3,148.13902282714844,170.7682647705078
13252931_13253816,0,2025-06-04,2.692582368850708,7.188552379608154,3.8626904487609863,5.429806709289551,-3.44823956489563,3.6716902256011963,-61.200566010534175,-1.7917765478117083,2,38.34266662597656,57.23982238769531
13801646_13802154,0,2025-06-04,2.9469594955444336,4.9968342781066895,1.7588447332382202,1.0269725322723389,-1.6594293117523193,1.1043987274169922,-30.190345877593625,-0.758529410228192,2,13.839018821716309,47.671875
13188479_13188539,1,2025-06-04,4.74188232421875,7.523436069488525,2.9041035175323486,-2.48447847366333,-4.0485029220581055,0.7517083883285522,-5.396198517218985,-0.8159849750890485,15,87.272216796875,99.07759857177734
13564805_13565120,0,2025-06-04,2.592996835708618,6.725010871887207,2.8541173934936523,-3.2257158756256104,-4.403975009918213,0.6472018361091614,-2.789583881367705,-0.8662342813016984,22,162.5538330078125,178.7125701904297
13122971_13123320,0,2025-06-04,1.3274815082550049,2.5791358947753906,0.9756613969802856,-0.36117467284202576,-1.3016352653503418,0.4179139733314514,-1.3839949083189091,-0.18664172203411408,7,160.60267639160156,179.104248046875
13929170_13929290,0,2025-06-04,3.32802414894104,8.818710327148438,4.629655838012695,6.04472017288208,-3.7845802307128906,3.9353246688842773,-31.994690576151584,-0.8198423177661648,7,152.52854919433594,179.06329345703125
13804590_13804937,1,2025-06-04,1.4603159427642822,10.298806190490723,5.145694255828857,-1.6423234939575195,-5.553149223327637,0.8749024271965027,-49.64026448359875,-1.5026416935000808,8,70.56916809082031,118.4093246459961
13962207_13962348,0,2025-06-04,5.673079967498779,9.798506736755371,3.10621976852417,-2.68961238861084,-4.516375541687012,1.1991462707519531,-7.8607764957271415,-1.6988923864702918,21,160.23472595214844,179.9585418701172
13534341_13534567,0,2025-06-04,2.837693691253662,4.716696262359619,1.5692424774169922,0.413844496011734,-1.6070752143859863,0.8447654247283936,-25.351307049070595,-0.45301624713975097,6,4.162896156311035,10.854864120483398
13203434_13203525,1,2025-06-04,5.02205228805542,10.199265480041504,4.077232360839844,-2.988703727722168,-4.8019185066223145,0.9249447584152222,-3.877367758100702,-0.5951556899828587,13,142.5631561279297,175.58021545410156
13719946_13721280,0,2025-06-04,2.4825809001922607,8.726004600524902,4.871905326843262,7.0458831787109375,-4.744396209716797,4.404895305633545,-73.53399948813458,-2.6990405030225846,14,158.27818298339844,169.93496704101562
13862456_13862560,0,2025-06-04,2.920872211456299,10.632831573486328,6.18490743637085,6.6951189041137695,-5.829926013946533,4.374263763427734,-84.72519500755479,-2.894260756388272,12,15.901455879211426,42.41230392456055
13186480_13187539,1,2025-06-04,5.181549072265625,10.84386920928955,4.746492385864258,-3.274219274520874,-6.324920654296875,1.593732476234436,-4.7786366411540335,-1.3014593419857776,20,94.80621337890625,119.98999786376953
13863846_13864353,0,2025-06-04,2.5301406383514404,11.890203475952148,8.173201560974121,6.591570854187012,-7.648008823394775,6.237652778625488,-96.42608680845416,-2.3881461955759153,6,89.85975646972656,148.88967895507812
