pair_id,timestamp,label1,label2,same_zone,mdrac,distance,closing_speed,closing_accel,speed_diff,ttc,yaw_diff,yaw_rate,min_safe_dist,ttc_min_dist,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_severity,decel_model,link,prediction,probability,log_probability,mahalanobis_distance
10286987_10287008,2025-06-01 00:04:21.444344044,4,4,1,0.7175936611270956,7.385159969329834,2.338284969329834,0.0856581720178565,3.018383502960205,3.158366203308105,3.804797649383545,9.442531597453014,3.02734375,1.0247657467853049,0.0417024781410698,1.026135295075083,3.12,0.00154367736,1.2197702166,0.3803011064,1.1520000000000008,0.2629333687999999,4.074686527252197,0.0731723085045814,4.001514434814453,1.339543700218201,3.1598873884031606,2.987222,31.0,0.9999837038557842,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:04:21Z,1,0.0013805642836115857,-6.585262962222508,6.074145886634292
10287444_10287461,2025-06-01 00:05:37.377166033,4,4,1,0.1150307932664785,7.351724624633789,1.054630994796753,0.2127250331752073,1.5250834226608276,6.970897674560547,4.476232528686523,8.013117143442997,3.08349609375,0.6584461845158702,0.0166645038718134,0.6601696848207648,6.96,0.0868175487999999,0.9486542054,0.3837833447999998,1.1616000000000009,0.1431047118,2.2510995864868164,0.0401306226849556,2.2109689712524414,0.7385199069976807,1.6901649109404082,2.993784,31.0,0.9987640807813276,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:05:37Z,1,3.32717276674197,1.2021229243751885,2.9523101090173895
10292540_10292655,2025-06-01 00:17:07.661415100,4,4,1,1.9302767614432352,7.419243812561035,3.714723110198975,-3.032762237382018,2.441952705383301,1.99725353717804,30.214569091796875,-31.688787932086115,2.83837890625,4.244402928670335,0.2292427798552747,4.266798982793813,1.44,0.00156669716,2.063363787999999,0.2850426559999999,1.1472000000000009,0.3566392349999999,5.817041397094727,6.200250625610352,-0.383209228515625,-0.1316926330327987,5.115497506040345,2.909876,22.0,0.9969413026648865,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:17:07Z,1,2.5442213595894316e-30,-68.14372813571163,10.65902962976047
10293350_10293397,2025-06-01 00:18:28.807003021,4,4,1,0.0773585997856418,6.7309346199035645,1.1604560613632202,-1.4034366028073064,0.3566108644008636,5.800249576568604,1.5666813850402832,-2.1004331841849178,3.17041015625,0.0786936036341946,0.0021894716120401,0.0910465009323873,5.76,0.1195961922799999,0.4329730022600001,0.3897282803999998,1.132800000000001,0.14080574532,0.689640998840332,2.227505207061768,-1.5378642082214355,-0.5277844667434692,0.7676135131553969,2.913811,30.0,0.9995078005955828,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:18:28Z,1,0.18627022671869767,-1.6805568277870693,3.2579438259719704
10296306_10296324,2025-06-01 00:26:07.950704098,4,4,1,0.8945084823748235,7.343870639801025,2.448888063430786,0.0397643004174147,2.3896164894104004,2.998859167098999,2.350022077560425,4.181014873212522,3.24267578125,1.4542762532022928,0.0611874217549795,1.454279666755278,2.88,0.0015262886,1.7181493919999995,0.3684818342000001,1.1472000000000009,0.2742516992,9.124168395996094,6.383900165557861,2.7402682304382324,0.9134879112243652,3.5789262438399123,2.999786,31.0,0.9951440926495568,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:26:07Z,1,0.00028018081489228445,-8.180075395740673,5.473823458771774
10297104_10297121,2025-06-01 00:28:02.976613998,4,4,1,0.5413848081562037,7.220863342285156,0.9528883099555968,6.499369772456566,1.3207406997680664,7.577869415283203,1.7904930114746094,7.691199681121356,3.3447265625,0.2814900522611727,0.0067381665632273,0.3016316306772219,7.68,0.1078816812999999,0.4198460281,0.4508391901999997,1.1376000000000008,0.13497670778,12.18920612335205,11.264819145202637,0.924386978149414,0.8472119569778442,4.351349999004667,1.091093,12.0,0.9934164141053654,serious,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:28:02Z,1,2.210782538083067e-24,-54.468695689372026,11.593365672575912
10297954_10298203,2025-06-01 00:30:36.549175978,4,4,1,0.0940597072251665,7.4837822914123535,1.221472144126892,-0.4721788468043037,1.6476807594299316,6.126854419708252,4.028609275817871,3.2051515462828446,3.0498046875,1.657640437017023,0.0456011409968236,1.6597171433304134,5.76,0.0015052288,1.8033415019999997,0.3368055058000002,1.1520000000000008,0.1446515377999999,7.790067195892334,6.874575138092041,0.915492057800293,0.3051760196685791,2.282945603057736,2.999882,24.0,0.973112691056824,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:30:36Z,1,1.55529677893214e-06,-13.373844175924763,5.080055815476969
10300754_10300768,2025-06-01 00:36:55.265007973,6,4,1,1.3656044336595627,5.444101810455322,2.397563934326172,2.034403721448471,-1.2937040328979492,2.2706806659698486,0.6714348793029785,2.939454964840961,3.47119140625,0.0834769266437132,0.0040634127079761,0.2769929559686488,2.16,0.18680896466,0.59483909278,0.426222932,1.1376000000000008,0.2660948711999999,7.370342254638672,5.593380928039551,1.776961326599121,0.6364191770553589,51.226039748276925,2.7921240000000003,27.0,0.9984229271274396,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:36:55Z,1,5.532262557581866e-84,-191.70655093722166,19.955430515194408
10300754_10300768,2025-06-01 00:36:56.363578081,6,4,1,2.269594832946394,4.342170715332031,3.2721681594848637,-2.3382958111047216,0.8138523101806641,1.3270010948181152,1.7904930114746094,-0.9408167774892884,3.47119140625,0.0881769969204401,0.0059140370146453,0.381936785355656,1.44,0.2114243893599999,0.5951516772000001,0.4527734422,1.1232000000000009,0.3041739686,9.92669677734375,6.1509785652160645,3.7757182121276855,1.2601689100265503,51.226039748276925,2.9962,25.0,0.9998204830374802,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:36:56Z,1,2.6929206444066266e-82,-187.82135127947382,20.538812813079463
10300754_10300768,2025-06-01 00:37:00.945632935,6,4,1,0.2937919199806989,4.430369377136231,1.2589207887649536,-0.1673550141044208,0.9842381477355956,3.5191802978515625,1.5666813850402832,-1.4502380405749238,3.47119140625,0.4295067069067993,0.016287863687084,0.4530232913869465,3.6,0.0946534385399999,0.9855077614000004,0.4542287671999998,1.1280000000000008,0.1516287826,8.009859085083008,6.6309099197387695,1.3789491653442385,0.4601055085659027,9.94107771234293,2.997028,31.0,0.9994797780802722,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:37:00Z,1,2.3745101682779286e-07,-15.253304479678736,7.258721108453881
10300754_10300768,2025-06-01 00:37:03.345158100,6,4,1,0.1005464380981888,4.849417209625244,0.4047431945800781,-2.540056366678308,0.6107873916625977,11.981467247009276,4.70004415512085,9.362934575487053,3.47119140625,4.249337320013046,0.0788987320833328,4.250138279000461,2.88,0.00129985486,1.7983262619999991,0.3811788832000001,1.1424000000000007,0.1205085303999999,7.0688066482543945,7.603832721710205,-0.5350260734558105,-0.178644523024559,6.531428698457741,2.99492,21.0,0.9996658045003854,critical,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T00:37:03Z,1,4.551091705501275e-26,-58.35184527838719,10.746820286813044
10311609_10311675,2025-06-01 01:07:59.741039038,4,4,1,0.2515691116715173,6.987799644470215,1.8312019109725952,-1.1759259929379753,0.7763485908508301,3.815963506698608,1.5666813850402832,-1.0907318478963983,3.065185546875,0.1734836035781238,0.006229305983216,0.1800918005924335,3.84,0.15057560588,0.4876044097000002,0.3914433852,1.1472000000000009,0.1782672943999999,1.1184293031692505,5.104094505310059,-3.9856653213500977,-1.3326410055160522,0.8716915430921492,2.990802,31.0,0.99953975429283,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T01:07:59Z,1,0.0015091009598468654,-6.4962411963007,5.685160880431893
10316232_10316242,2025-06-01 01:19:56.568355083,4,4,1,0.0603027275051167,4.850599765777588,0.9481047987937928,-1.1169192560773504,-0.3990340232849121,5.116100788116455,0.3357174396514892,-1.8536212149802231,3.2490234375,0.092684460861991,0.0027822157764988,0.1163860091462886,5.04,0.1050854359599999,0.37000878666,0.4575332881999999,1.1472000000000009,0.13380657188,6.302578926086426,4.312734603881836,1.9898443222045896,0.6638654470443726,2.458969586356129,2.997361,31.0,0.99997854271052,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T01:19:56Z,1,9.629718650031252e-07,-13.853241641563528,6.8887688379931635
10317607_10317732,2025-06-01 01:26:24.213866949,4,4,1,0.0915970467106753,7.332149505615234,1.0470179319381714,-0.0583521536719584,1.6593506336212158,7.002888202667236,1.5666813850402832,1.6547859002329703,3.093017578125,1.5026955067399472,0.0381475287171544,1.5027437253283829,6.72,0.00154367736,1.7406244859999995,0.3462360056,1.1520000000000008,0.1471298055,3.828608274459839,0.0797716677188873,3.748836517333984,1.2524937391281128,3.177487125645788,2.993098,31.0,0.9972573290556908,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T01:26:24Z,1,0.4861569951036941,-0.7212236720534912,3.3773875990659925
10337141_10337149,2025-06-01 02:25:47.730278969,4,4,1,0.0891353387862054,7.405402183532715,0.8070873618125916,0.7007488353863703,1.5964460372924805,9.17546558380127,1.1190581321716309,-5.005006455727699,3.1484375,0.8649993214936708,0.0186204878125667,0.8668530464280334,9.12,0.0400783372399999,1.0440150465999998,0.3920200915999999,1.156800000000001,0.12637828018,2.428665399551392,0.0459188818931579,2.382746458053589,0.7969656586647034,2.214764786376766,2.989773,31.0,0.999076776337052,moderate,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T02:25:47Z,1,3.2213899741657612,1.1698129354096376,2.766814062238924
10344595_10344810,2025-06-01 02:53:05.144025087,4,4,1,0.0536049479569943,7.485255718231201,1.010219693183899,-1.3677499694078068,1.180039882659912,7.40953254699707,0.6714348793029785,-1.2260583132034448,3.220703125,0.0571648158047202,0.0013714371775026,0.065132311624708,7.439999999999999,0.1224733331599999,0.4804777479400001,0.4433160063999998,1.1376000000000008,0.13880580042,7.061582565307617,5.764902114868164,1.2966804504394531,0.4333251416683197,1.7421759845742009,2.992396,31.0,0.9997465056487624,low,True,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-01T02:53:05Z,1,0.0065811229620131445,-5.02354988528624,4.496786197943615
