timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,link
2025-06-06 13:47:00.951708078,15803196,15805017,D-L1,bus_v_car,15805017,3.039655,0.34636614,21.80138905843099,8.775844,8.198267,56.62434,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-06T13:47:00Z
2025-06-06 14:38:30.238163948,15851197,15851281,E-L1,car_v_car,15851197,4.1728005,1.1027638,6.916008852948084,3.7839477,5.119711,1.790493,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-06T14:38:30Z
2025-06-06 15:48:41.153434992,15917784,15918035,E-L1,van_v_car,15917784,7.20855,1.2483077,12.670961821331176,5.7746577,5.6194763,29.319323,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-06-06T15:48:41Z
