timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,link,label1,label2
2025-09-02 04:21:14.611107826,4037999,4038001,1095,car_v_car,4037999,2.8517823,0.51754767,5.285630309612834,5.510183,1.6767874,174.85182,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T04:21:14Z,1,2
2025-09-02 05:32:21.970565796,4056848,4056872,1095,car_v_car,4056848,4.5276227,0.86948836,11.123301116380098,5.2072263,2.5956798,149.05855,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T05:32:21Z,1,2
2025-09-02 05:52:39.136241436,4062161,4062174,1095,car_v_car,4062174,6.0160766,1.4961269,8.329393681641092,4.0211005,1.1334269,150.00873,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T05:52:39Z,2,1
2025-09-02 08:22:20.711313963,4096160,4096167,1095,car_v_car,4096167,2.9629757,0.7911547,9.485133488972982,3.7451282,0.80693567,141.67276,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T08:22:20Z,2,1
2025-09-02 09:56:01.224741697,4129372,4129414,1095,car_v_car,4129372,1.5513911,0.6411451,5.654193972527069,2.4197192,3.1958442,5.483385,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T09:56:01Z,1,2
2025-09-02 10:09:07.354572058,4133135,4133143,1095,car_v_car,4133135,4.071867,0.98427206,8.401658464486227,4.1369324,1.2050488,162.15152,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T10:09:07Z,1,2
2025-09-02 10:43:11.920430422,4142281,4142345,1095,car_v_car,4142281,2.1871176,0.55090433,8.112695956687796,3.9700496,1.7966812,124.88689,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T10:43:11Z,1,2
2025-09-02 11:18:17.553782463,4153850,4153895,1095,car_v_car,4153850,3.8405168,0.93527824,8.133455293176338,4.1062827,1.0263388,144.63826,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T11:18:17Z,1,2
2025-09-02 11:48:38.738105536,4165758,4165853,1095,car_v_car,4165853,3.7736878,0.8380557,11.205463091532389,4.502908,0.6945572,171.5516,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T11:48:38Z,2,1
2025-09-02 11:48:37.944436789,4165799,4165853,1095,car_v_car,4165853,7.003098,1.5335975,9.176382553567725,4.566451,1.1121587,165.39578,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T11:48:37Z,2,1
2025-09-02 13:14:23.943959236,4201926,4202004,1095,car_v_car,4201926,3.1276386,1.0124257,7.8053968747456866,3.0892525,0.812405,178.43282,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T13:14:23Z,1,2
2025-09-02 13:33:49.314325094,4208650,4208800,1095,car_v_car,4208650,4.5855846,0.8836422,11.300952236640603,5.1894135,2.188517,165.11703,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T13:33:49Z,1,2
2025-09-02 15:08:52.617154360,4233895,4233931,1095,car_v_car,4233895,3.3343294,0.56773436,11.55360713649982,5.873045,2.1518903,147.323,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T15:08:52Z,1,2
2025-09-02 15:40:26.462930202,4240888,4240933,1095,car_v_car,4240888,6.950977,1.0953984,14.383463768062308,6.345615,3.2247195,138.70726,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T15:40:26Z,1,2
2025-09-02 16:03:37.336212635,4245536,4245545,1095,car_v_car,4245545,3.070911,0.945627,8.061912300468686,3.2474866,0.6484823,168.41824,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-02T16:03:37Z,2,1
