timestamp,pair_id,id_obj1,id_obj2,label_obj1,label_obj2,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_x_obj2,vel_y_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,vel_obj1,vel_obj2,rel_dist,rel_vel,bc_overlap_prob,bc_time_horizon,bc_severity_score
2025-06-01 07:01:15.988039017,10439308_10440227,10439308,10440227,7,7,77.155624,18.637188,76.420586,16.746288,-8.7265625,-4.4414062,0.1899414,0.3100586,6.7421875,2.390625,7.0078125,2.3945312,1.2955731,0.3894969,4.1778107,10.103488,0.5317747976314455,0.24,0.8665774628695955
2025-06-01 07:55:33.036070108,10476178_10476224,10476178,10476224,4,4,8.480782,-3.5151563,4.953945,-7.634063,3.0605469,3.1992188,7.8203125,3.5292969,4.0585938,1.8603516,3.9902344,1.8896484,4.311139,4.0316987,7.215918,4.771197,0.2535763510064596,0.48,0.1634949574563509
2025-06-01 08:24:46.995767117,10495517_10495715,10495517,10495715,4,4,9.685078,4.21625,5.97,4.87,0.8901367,-0.5097656,4.0390625,-6.0,4.3085938,1.9902344,4.5195312,2.0507812,0.92933846,0.74844,6.175345,6.329171,0.2718277240778902,0.48,0.23249245910214547
2025-06-01 09:34:42.321276903,10539501_10539513,10539501,10539513,4,4,9.687656,-4.2639065,7.687734,-6.7475,4.6796875,3.4296875,10.828125,4.171875,4.140625,1.9101562,4.1015625,1.9003906,6.631019,6.03499,5.7077856,6.193071,0.5153717558954436,0.48,0.4313153808379918
2025-06-01 10:16:04.742659092,10567541_10568366,10567541,10568366,4,4,58.05008,-61.946407,58.285625,-58.585625,0.5600586,-1.1904297,6.9101562,-7.7304688,4.8125,1.9404297,4.0585938,1.8701172,1.9045933,10.624259,7.0823836,9.115693,0.28973062175574704,0.48,0.3569047874837879
2025-06-01 10:17:47.766072989,10569415_10569571,10569415,10569571,4,4,-30.84375,-19.34375,-30.78125,-20.984375,-0.099975586,-0.11999512,5.3398438,1.2695312,3.6796875,1.7304688,4.5898438,2.0195312,0.45509493,5.081639,1.6418151,5.614483,0.3889947287036529,0.0,0.4368008489152698
2025-06-01 11:00:46.849579096,10599337_10599568,10599337,10599568,4,4,43.031563,43.895,42.761997,44.761997,6.5117188,12.453125,0.049987793,0.049987793,4.4101562,1.9296875,4.4414062,1.9697266,13.0353985,0.8418209,4.051668,13.985414,0.7129159133221704,0.24,1.608132883086305
2025-06-01 12:07:32.948609114,10649136_10649526,10649136,10649526,4,4,60.586952,21.562695,62.15875,24.08125,-0.60009766,-0.26000977,-11.6484375,-1.2304688,4.4492188,1.9804688,4.46875,1.9902344,1.0338057,1.3523128,7.4948063,11.090879,0.3304947293927299,0.48,0.4953347566691699
2025-06-01 12:25:06.057950020,10665464_10665572,10665464,10665572,4,6,53.09375,-52.40625,52.40625,-55.625,5.6015625,-6.4414062,0.02999878,0.35009766,4.1914062,1.9296875,5.53125,1.9902344,8.474153,0.6917719,3.2913535,8.784466,0.27370408474753877,0.0,0.4808688337983769
2025-06-01 12:27:45.778713942,10665572_10666975,10665572,10666975,6,4,56.511963,-60.624825,56.355,-56.658127,0.18005371,-0.38989258,8.640625,-9.7734375,5.53125,1.9902344,4.4921875,2.0,1.1322579,13.678918,6.592269,12.634563,0.2770726469016786,0.24,0.5646277316843323
