timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,link,label1,label2
2025-09-10 04:38:16.919286489,270682,270701,1095,car_v_car,270682,7.7686214,1.4272741,9.902050167287499,5.442978,1.6149749,156.61118,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T04:38:16Z,1,2
2025-09-10 04:45:02.987970114,272007,272010,1095,car_v_car,272007,4.3411603,1.1472178,6.293060097689065,3.784077,1.4601268,153.64668,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T04:45:02Z,1,2
2025-09-10 04:49:51.733871937,272988,272995,1095,car_v_car,272988,4.6002603,0.8734204,6.1919055306109225,5.266948,1.728901,126.67738,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T04:49:51Z,1,2
2025-09-10 04:49:52.426392078,272988,272999,1095,car_v_car,272988,4.7218084,0.920543,6.796194575848453,5.129373,1.6813784,139.4906,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T04:49:52Z,1,2
2025-09-10 04:56:16.564865351,274516,274519,1095,car_v_car,274519,4.9430475,1.1347932,8.770833565628546,4.3559017,0.9187224,153.86948,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T04:56:16Z,2,1
2025-09-10 07:31:23.003426313,312808,312868,1095,car_v_car,312808,3.9268124,0.90542406,10.849759737650553,4.336987,1.6363214,142.12038,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T07:31:23Z,1,2
2025-09-10 07:45:22.313776731,316449,316478,1095,car_v_car,316449,7.5360017,1.2871742,10.43896530239504,5.8546867,2.7694368,141.56085,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T07:45:22Z,1,2
2025-09-10 08:02:02.206940413,322428,322464,1095,car_v_car,322428,4.692867,0.9676739,11.761469335556184,4.8496366,1.978987,153.0312,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T08:02:02Z,1,2
2025-09-10 08:27:20.193651676,331918,331969,1095,car_v_car,331918,3.8785777,0.9964317,8.558396615428794,3.8924673,1.1188729,164.72435,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T08:27:20Z,1,2
2025-09-10 09:02:48.515105485,345308,345316,1095,car_v_car,345308,4.171662,0.89583987,9.79002999430936,4.656705,1.1665606,169.20158,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T09:02:48Z,1,2
2025-09-10 09:20:32.123003006,349713,349748,1095,car_v_car,349713,7.845662,1.4733521,8.143913043958541,5.3250422,1.7022661,170.43155,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T09:20:32Z,1,2
2025-09-10 09:24:04.958914518,350622,350647,1095,car_v_car,350622,1.8715637,0.507494,3.9066155003566383,3.6878538,2.4697113,148.94664,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T09:24:04Z,1,2
2025-09-10 10:44:42.461033106,383777,383817,1095,car_v_car,383777,4.2852626,1.1116066,7.482387224345406,3.8550174,1.5442823,106.42243,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T10:44:42Z,1,2
2025-09-10 10:44:42.214868784,383817,383859,1095,car_v_car,383859,4.9067216,1.1839559,8.529713417453443,4.144345,1.5524491,179.55287,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T10:44:42Z,2,1
2025-09-10 11:30:18.697221994,402053,402079,1095,car_v_car,402053,4.1245804,0.98344994,8.987715843132786,4.193991,2.0325172,142.3442,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T11:30:18Z,1,2
2025-09-10 11:35:16.127037048,404401,404474,1095,car_v_car,404401,3.738541,0.9229147,10.243810653686523,4.050798,1.4083654,147.65971,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T11:35:16Z,1,2
2025-09-10 11:42:28.515853882,408114,408163,1095,car_v_car,408114,2.669848,0.39354143,15.816711654804802,6.78416,3.4488995,131.9929,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T11:42:28Z,1,2
2025-09-10 11:49:46.734840393,412291,412419,1095,car_v_car,412291,5.0749955,0.97625715,12.604902307355529,5.198421,2.2805245,178.9374,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T11:49:46Z,1,2
2025-09-10 11:56:40.623553514,415673,415778,1095,car_v_car,415778,4.649192,1.1660321,8.535419082976572,3.9871902,1.147452,176.9231,https://di-india-collab-2.flow-analytics.io/tools/replay/2025-09-10T11:56:40Z,2,1
