timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,composite_score,duration,num_frames,link
2025-06-06 15:20:51.305831909,15890648,15890881,Road Magnolias Ext-Int,car_v_car,15890881,6.705656051635742,0.7313597798347473,8.009631476841681,9.16875171661377,1.3803446292877195,156.4443354673615,126.97727216489432,0.296089,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T15:20:51Z
2025-06-06 15:48:41.650571108,15917784,15918035,Road Houba North Ext-Int,van_v_car,15917784,4.500988960266113,0.8102675676345825,3.7412933397718953,5.554941654205322,5.826691627502441,13.876321600824625,32.679401029954214,0.212977,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T15:48:41Z
2025-06-06 17:23:33.343921900,16009207,16009655,Road Magnolias Ext-Int,car_v_car,16009655,2.391799211502075,0.2877881824970245,10.13435062043848,8.3109712600708,7.307522773742676,120.01797037928702,389.43859976955787,0.600452,7,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T17:23:33Z
2025-06-06 17:28:43.313673019,16012485,16015699,Road Houba South Ext-Int,car_v_car,16015699,6.3622727394104,0.7178155183792114,20.613080026174288,8.863381385803223,7.477122783660889,148.72181304550892,347.23537586123786,0.396724,5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T17:28:43Z
2025-06-06 17:28:42.912858009,16012485,16015730,Road Houba South Ext-Int,car_v_car,16015730,6.248906135559082,0.564484715461731,11.437763876983738,11.070106506347656,5.284214973449707,158.34571351059697,250.06506336851007,0.20361,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-06T17:28:42Z
