timestamp,id1,id2,zone,interaction,leader,dist,TTC,MDRAC,closing_speed,speed_diff,yaw_diff,composite_score,duration,num_frames,link
2025-06-04 07:17:27.859369040,13299572,13300163,1017,pedestrian_v_car,13299572,4.1989264488220215,0.4328835904598236,10.636691426186342,9.69989776611328,12.926430702209473,131.88100811751468,259.3773509933863,0.214446,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T07:17:27Z
2025-06-04 07:48:08.267287970,13324563,13324619,1052,pedestrian_v_car,13324563,4.8211164474487305,0.7788819074630737,3.72590972590041,6.189791202545166,7.885712623596191,3.692892038929134,33.80585467678389,0.109108,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T07:48:08Z
2025-06-04 10:45:27.021929979,13483665,13484126,1018,pedestrian_v_bicycle,13483665,2.1068272590637207,0.441830039024353,5.488796100064608,4.768411159515381,2.782936811447144,144.35850697632068,99.11288807870572,0.696133,8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T10:45:27Z
2025-06-04 10:45:26.420726061,13484126,13484150,1018,bicycle_v_pedestrian,13484150,3.68514895439148,0.7321969270706177,3.510705200003831,5.0330023765563965,3.014125108718872,168.417237253131,28.002593740587173,0.100263,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T10:45:26Z
2025-06-04 11:05:19.477019072,13506646,13506835,1018,car_v_pedestrian,13506835,4.824508190155029,0.7656229138374329,3.786702354218288,6.30141544342041,5.48374605178833,158.121901871874,35.49986329043514,0.111443,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T11:05:19Z
2025-06-04 11:52:41.081372976,13550051,13550223,1019,car_v_pedestrian,13550223,4.143087863922119,0.6284990310668945,5.255854875079997,6.592035293579102,5.543913841247559,162.2914145289993,71.76272635594059,0.310166,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T11:52:41Z
2025-06-04 14:22:39.086924076,13696584,13697156,1019,car_v_pedestrian,13697156,4.03610897064209,0.4863545596599579,8.018887076111934,8.298696517944336,8.4093017578125,174.51712529424196,152.6913216231181,0.200711,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T14:22:39Z
2025-06-04 14:28:39.167292118,13702716,13703420,1019,car_v_pedestrian,13703420,3.0705013275146484,0.4454744160175323,6.020198060305208,6.892654895782471,7.563047885894775,176.5733947250093,96.35283570302629,0.106127,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T14:28:39Z
2025-06-04 14:43:39.477247953,13717785,13718585,1019,car_v_pedestrian,13718585,4.65194845199585,0.5277588367462158,8.35091103510556,8.814534187316895,7.293868064880371,178.5866785876063,169.94834835932252,0.301686,3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T14:43:39Z
2025-06-04 17:22:06.664685965,13889958,13890249,1019,car_v_pedestrian,13890249,3.4241061210632324,0.5976710319519043,4.236906898751967,5.729081630706787,5.1206769943237305,170.36160086453685,45.24178178630235,0.107097,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T17:22:06Z
2025-06-04 19:48:13.042514086,13972705,13972935,1018,bicycle_v_pedestrian,13972935,2.9331750869750977,0.6905902624130249,10.534523010253906,4.247344970703125,1.8235715627670288,111.90479847557908,112.7979497372798,0.613237,6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T19:48:13Z
2025-06-04 19:48:13.145474911,13972705,13973180,1018,bicycle_v_pedestrian,13973180,2.65625,0.6864628791809082,9.63886833190918,3.869473695755005,2.437499046325684,140.16101786435502,78.35596734800171,0.312932,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T19:48:13Z
2025-06-04 19:56:14.810116053,13976197,13976235,1019,motorcycle_v_pedestrian,13976235,5.683164119720459,0.6394810676574707,6.838858423617589,8.887149810791016,6.138498306274414,122.92752168268574,119.00014232621824,0.301427,4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T19:56:14Z
2025-06-04 21:00:06.407332897,14003330,14003490,1017,pedestrian_v_car,14003330,6.529698371887207,0.7797497510910034,5.235154547489731,8.37409496307373,7.639995574951172,121.02614363945024,61.53509217549544,0.103121,2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-04T21:00:06Z
